label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|observed_status|observed_state|sequence|dump_path
soak_00000_warmup_4096_d0|3|0|10|3|0|2|0x0101|4096|32|1|0|0|120000|0x90090001|9|956301312|1|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334579052|1785334579218|0|4|1001|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00000_warmup_4096_d0.bin
soak_00001_warmup_65536_d1|3|0|10|3|1|2|0x0301|65536|32|1|0|0|120000|0x90090001|9|956301313|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334579241|1785334580034|0|4|1002|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00001_warmup_65536_d1.bin
soak_00002_warmup_1048576_d0|3|0|10|3|0|2|0x0103|1048576|32|1|0|0|120000|0x90090001|9|956301314|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334580045|1785334592052|0|4|1003|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00002_warmup_1048576_d0.bin
soak_00003_warmup_4096_d1|3|0|10|3|1|2|0x0101|4096|32|1|0|0|120000|0x90090001|9|956301315|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334592062|1785334592175|0|4|1004|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00003_warmup_4096_d1.bin
soak_00004_warmup_65536_d0|3|0|10|3|0|2|0x0301|65536|32|1|0|0|120000|0x90090001|9|956301316|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334592184|1785334592972|0|4|1005|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00004_warmup_65536_d0.bin
soak_00005_warmup_1048576_d1|3|0|10|3|1|2|0x0103|1048576|32|1|0|0|120000|0x90090001|9|956301317|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334592991|1785334604990|0|4|1006|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00005_warmup_1048576_d1.bin
soak_00006_warmup_4096_d0|3|0|10|3|0|2|0x0101|4096|32|1|0|0|120000|0x90090001|9|956301318|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334604999|1785334605104|0|4|1007|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00006_warmup_4096_d0.bin
soak_00007_warmup_65536_d1|3|0|10|3|1|2|0x0301|65536|32|1|0|0|120000|0x90090001|9|956301319|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334605114|1785334605899|0|4|1008|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00007_warmup_65536_d1.bin
soak_00008_warmup_1048576_d0|3|0|10|3|0|2|0x0103|1048576|32|1|0|0|120000|0x90090001|9|956301320|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334605918|1785334617935|0|4|1009|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00008_warmup_1048576_d0.bin
soak_00009_warmup_4096_d1|3|0|10|3|1|2|0x0101|4096|32|1|0|0|120000|0x90090001|9|956301321|0|0|0|0|1024|0|0|0|0|0|0|WARMUP|1785334617954|1785334618067|0|4|1010|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/stationary_30min/p9_25/mailbox/soak_00009_warmup_4096_d1.bin
