ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
2,1,3845.3281782369095,32,1000000,1000000,1,0,171700,702,31,3845.3281782369095,13712,lane0_d0_r0_fixed_short,1,0.0644938451296785,70800,21090566,0.06449540212963334,3845.3281782369095,0,31,0,2,0,384,504,0.000888,2,8,1,31,1
2,1,29406.966967211512,32,1000000,1000000,1,0,751666,743,247,29406.966967211512,61713,lane0_d0_r0_prbs,1,0.06719496105134613,375166,21670806,0.06719653605130045,29406.966967211512,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
2,1,29450.55047494824,32,1000000,1000000,1,0,751532,676,247,29450.55047494824,62055,lane0_d0_r0_zero,1,0.06709552005422992,334501,21677971,0.06709708305418459,29450.55047494824,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
2,1,29447.553734019744,32,1000000,1000000,1,0,751597,708,247,29447.553734019744,62161,lane0_d0_r0_one,1,0.06710234805403191,338723,21675922,0.06710391105398658,29447.553734019744,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
2,1,29439.14873462021,32,1000000,1000000,1,0,751570,707,247,29439.14873462021,61835,lane0_d0_r0_increment,1,0.06712150605347632,344355,21677046,0.06712306605343109,29439.14873462021,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
2,1,29435.25452741313,32,1000000,1000000,1,0,751531,690,247,29435.25452741313,62070,lane0_d0_r0_binary,1,0.0671303860532188,352059,21672030,0.06713194605317356,29435.25452741313,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
56,1,3285.905382600535,32,1000000,1000000,100,0,0,87341748,24700,3285.905382600535,0,lane0_d0_r0_100f,1,60.13563295106665,44860838,146806678,60.135634526066596,3285.905382600535,0,31,0,146,0,10752,223200,0.233952,146,8,46,24700,32
