label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|sequence|fixed_status|rotating_status|fixed_state|rotating_state|fixed_dump_path|rotating_dump_path
raw_lane0_f_to_r_64|2|0|0|1|0|0|257|0|8|0|0|0|30000|2685403137|10|1|0|0|0|64|1024|0|0|0|0|0|0|NA|1785430604087|1785430604270|1001|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane0_f_to_r_64.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane0_f_to_r_64.rotating.bin
raw_lane0_f_to_r_1024|2|0|0|1|0|0|257|0|8|0|0|0|30000|2685403137|10|1|0|0|0|1024|1024|0|0|0|0|0|0|NA|1785430604318|1785430604475|1002|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane0_f_to_r_1024.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane0_f_to_r_1024.rotating.bin
raw_lane0_r_to_f_64|2|0|0|1|1|0|257|0|8|0|0|0|30000|2685403137|10|1|0|0|0|64|1024|0|0|0|0|0|0|NA|1785430604523|1785430604666|1003|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane0_r_to_f_64.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane0_r_to_f_64.rotating.bin
raw_lane0_r_to_f_1024|2|0|0|1|1|0|257|0|8|0|0|0|30000|2685403137|10|1|0|0|0|1024|1024|0|0|0|0|0|0|NA|1785430604707|1785430604832|1004|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane0_r_to_f_1024.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane0_r_to_f_1024.rotating.bin
raw_lane1_f_to_r_64|2|0|0|2|0|0|257|0|8|0|0|0|30000|2685403137|10|1|0|0|0|64|1024|0|0|0|0|0|0|NA|1785430604883|1785430605059|1005|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane1_f_to_r_64.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane1_f_to_r_64.rotating.bin
raw_lane1_f_to_r_1024|2|0|0|2|0|0|257|0|8|0|0|0|30000|2685403137|10|1|0|0|0|1024|1024|0|0|0|0|0|0|NA|1785430605176|1785430605426|1006|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane1_f_to_r_1024.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane1_f_to_r_1024.rotating.bin
raw_lane1_r_to_f_64|2|0|0|2|1|0|257|0|8|0|0|0|30000|2685403137|10|1|0|0|0|64|1024|0|0|0|0|0|0|NA|1785430605480|1785430605659|1007|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane1_r_to_f_64.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane1_r_to_f_64.rotating.bin
raw_lane1_r_to_f_1024|2|0|0|2|1|0|257|0|8|0|0|0|30000|2685403137|10|1|0|0|0|1024|1024|0|0|0|0|0|0|NA|1785430605692|1785430605859|1008|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane1_r_to_f_1024.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/raw_lane1_r_to_f_1024.rotating.bin
P10-B_endpoint_shutdown|10|0|0|0|0|0|0|0|8|0|0|0|10000|0|0|0|0|0|0|0|1024|0|0|0|0|0|0|NA|1785430605904|1785430606031|1009|0|0|6|6|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/P10-B_endpoint_shutdown.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10/evidence/hardware/p10/p10_formal_20260730T165436Z_01/stages/p10_b/dumps/P10-B_endpoint_shutdown.rotating.bin
