label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|sequence|fixed_status|rotating_status|fixed_state|rotating_state|fixed_dump_path|rotating_dump_path|fixed_p10_1_dump_path|rotating_p10_1_dump_path
preflight_identity|1|0|0|0|0|0|257|0|8|0|0|0|10000|2685403137|10|1|0|0|0|0|1024|0|0|0|0|0|0|NA|1785552796019|1785552796146|1001|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/preflight_identity.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/preflight_identity.rotating.bin||
diagnostic_only_1byte|3|0|2|3|0|2|257|1|16|1|0|0|30000|2685403137|10|269484033|0|0|0|0|1024|0|0|0|0|0|0|NA|1785552796191|1785552796379|1002|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/diagnostic_only_1byte.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/diagnostic_only_1byte.rotating.bin||
short_ring_wrap|4|0|0|0|0|0|257|0|8|0|0|0|10000|2685403137|10|1|0|0|0|0|1024|0|0|0|0|0|0|NA|1785552796427|1785552796566|1003|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/short_ring_wrap.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/short_ring_wrap.rotating.bin||
idle_heavy_5s|11|0|0|0|0|0|257|0|8|0|0|0|15000|2685403137|10|1|0|0|0|0|1024|0|0|0|5000|0|0|NA|1785552796633|1785552801782|1004|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/idle_heavy_5s.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/idle_heavy_5s.rotating.bin||
pattern_prbs_1m|13|0|0|3|0|2|257|1048576|16|1|0|0|120000|2701197313|257|269484048|8|32|0|262144|65536|4|4|0|0|0|0|NA|1785552801825|1785552806011|1005|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_prbs_1m.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_prbs_1m.rotating.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_prbs_1m.fixed.p10_1.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_prbs_1m.rotating.p10_1.bin
pattern_zero_1m|13|0|256|3|1|2|257|1048576|16|1|0|0|120000|2701197313|257|269484049|8|32|0|262144|65536|4|4|0|0|0|0|NA|1785552806049|1785552810156|1006|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_zero_1m.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_zero_1m.rotating.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_zero_1m.fixed.p10_1.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_zero_1m.rotating.p10_1.bin
pattern_one_1m|13|0|512|3|0|2|257|1048576|16|1|0|0|120000|2701197313|257|269484050|8|32|0|262144|65536|4|4|0|0|0|0|NA|1785552810214|1785552814332|1007|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_one_1m.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_one_1m.rotating.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_one_1m.fixed.p10_1.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_one_1m.rotating.p10_1.bin
pattern_counter_1m|13|0|768|3|1|2|257|1048576|16|1|0|0|120000|2701197313|257|269484051|8|32|0|262144|65536|4|4|0|0|0|0|NA|1785552814437|1785552818527|1008|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_counter_1m.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_counter_1m.rotating.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_counter_1m.fixed.p10_1.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_counter_1m.rotating.p10_1.bin
pattern_corpus_1m|13|0|1024|3|0|2|257|1048576|16|1|0|0|120000|2701197313|257|269484052|8|32|0|262144|65536|4|4|0|0|0|0|NA|1785552818559|1785552822714|1009|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_corpus_1m.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_corpus_1m.rotating.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_corpus_1m.fixed.p10_1.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/pattern_corpus_1m.rotating.p10_1.bin
failed_object_diagnostic|13|0|65536|3|0|2|257|1048576|16|1|0|0|120000|2701197313|257|269484064|8|32|0|262144|65536|4|4|0|0|0|0|NA|1785552822776|1785552824128|1010|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/failed_object_diagnostic.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/failed_object_diagnostic.rotating.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/failed_object_diagnostic.fixed.p10_1.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260801T025145Z_bfff4836_1585d1ad_9ad4f85f/stages/preflight/dumps/failed_object_diagnostic.rotating.p10_1.bin
