captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785757983013|1001|sustained_300s_f2r_0000_4194304|fixed|2,1378943233,304,6145604,6101681,6110633,6101681,6110633,6101681,5832,5821,5821,5821,0,0,371,0,179682896,179518848,4096,4096,0,0,5821,5821,359166080,359166429,359166096,359166437,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,4194304,262144,16,0,0,0,0,56,0,44,0,14,11,0,1,56,0|4,976946387,0,2899392,0,0,0,0,0,3077045,0,11,0,321000728,0,321000728,0,2080,314955750,0,8349133,0,0,0,0,0
1785757983013|1001|sustained_300s_f2r_0000_4194304|rotating|2,1378943233,560,6219634,6174491,35540,0,35540,0,754,0,377,0,0,0,5891,5891,2407952,0,4096,0,0,0,377,0,345699248,0,345699256,0,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,4194304,262144,16,0,0,0,0,56,0,44,0,14,11,0,1,56,0|4,393468720,0,0,0,2883584,0,2883584,0,8955,0,0,11,0,0,0,0,0,0,0,6867510,0,0,0,0,0
1785757990684|1002|sustained_300s_f2r_0001_16777216|fixed|6,1378943233,304,6544463,6500197,6509208,6500197,6509208,6500197,11718,11706,5853,5853,0,0,374,0,180693816,180514208,4096,4096,0,0,5853,5853,850142544,850142877,850142552,850142885,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,16777216,262144,64,0,0,0,0,56,0,44,0,14,11,0,1,56,0|12,1467926873,0,2915200,0,0,0,0,0,3279051,0,11,0,321433762,0,321433762,0,2080,316803543,0,6465876,0,0,0,0,0
1785757990684|1002|sustained_300s_f2r_0001_16777216|rotating|6,1378943233,560,6624981,6580224,35729,0,35729,0,758,0,379,0,0,0,5925,5925,2420720,0,4096,0,0,0,379,0,836550503,0,836550511,0,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,16777216,262144,64,0,0,0,0,56,0,44,0,14,11,0,1,56,0|12,883839714,0,0,0,2883584,0,2883584,0,8979,0,0,11,0,0,0,0,0,0,0,4980249,0,0,0,0,0
1785757995694|1002|sustained_300s_f2r_0001_16777216|fixed|8,1378943233,271,13186926,13097910,13115755,13097910,13115755,13097910,23615,23592,11795,11795,0,0,755,0,364147929,363788460,4096,4096,0,0,11796,11796,1170765721,1170765734,1170765729,1170765742,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,16777216,262144,64,0,0,0,0,100,0,88,0,25,22,0,1,100,0|14,1788505498,0,5854112,0,0,0,0,0,6579839,0,22,0,641277659,0,641277659,0,2080,635797039,0,7896900,0,0,0,0,0
1785757995694|1002|sustained_300s_f2r_0001_16777216|rotating|8,1378943233,560,13282094,13192579,71643,0,71643,0,1520,0,760,0,0,0,11880,11880,4854144,0,4096,0,0,0,760,0,1157729738,0,1157729746,0,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,16777216,262144,64,0,0,0,0,100,0,88,0,25,22,0,1,100,0|14,1205844645,0,0,0,5767168,0,5767168,0,17982,0,0,22,0,0,0,0,0,0,0,5002530,0,0,0,0,0
1785758000719|1002|sustained_300s_f2r_0001_16777216|fixed|10,1378943233,271,19854064,19720038,19746976,19720038,19746976,19720038,35550,35516,17757,17757,0,0,1136,0,548210906,547671837,4096,4096,0,0,17758,17758,1492435619,1492435600,1492435627,1492435608,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,16777216,262144,64,0,0,0,0,144,0,132,0,36,33,0,1,144,0|16,2110393124,0,8793024,0,0,0,0,0,9895342,0,33,0,962430557,0,962430557,0,2080,956097818,0,9329642,0,0,0,0,0
1785758000719|1002|sustained_300s_f2r_0001_16777216|rotating|10,1378943233,560,19964094,19829491,107655,0,107655,0,2284,0,1142,0,0,0,17856,17856,7294008,0,4096,0,0,0,1142,0,1479770212,0,1479770220,0,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,16777216,262144,64,0,0,0,0,144,0,132,0,36,33,0,1,144,0|16,1527837398,0,0,0,8650752,0,8650752,0,26984,0,0,33,0,0,0,0,0,0,0,5027570,0,0,0,0,0
1785758005731|1002|sustained_300s_f2r_0001_16777216|fixed|12,1378943233,271,26501987,26323120,26358982,26323120,26358982,26323120,47451,47406,23702,23702,0,0,1517,0,731754016,731035336,4096,4096,0,0,23703,23703,1813193113,1813193094,1813193089,1813193102,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,16777216,262144,64,0,0,0,0,188,0,176,0,47,44,0,1,188,0|18,2430931417,0,11731936,0,0,0,0,0,13196822,0,44,0,1282234122,0,1282234122,0,2080,1275055002,0,10756646,0,0,0,0,0
1785758005731|1002|sustained_300s_f2r_0001_16777216|rotating|12,1378943233,560,26574699,26395453,143379,0,143379,0,3042,0,1521,0,0,0,23767,23767,9714744,0,4096,0,0,0,1521,0,1799226362,0,1799226370,0,0,0,0,0,0,0,0,0,4096,256,131072,4,3|4,0,16777216,262144,64,0,0,0,0,188,0,176,0,47,44,0,1,188,0|18,1846780748,0,0,0,11534336,0,11534336,0,35891,0,0,44,0,0,0,0,0,0,0,5048425,0,0,0,0,0
