captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785698104940|1001|echo_F1_0000|fixed|2,1378943233,256,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3478,0,3478,0,0,1,1,0,40073142,0,40073147,0,0,0,0,0,0,0,0,4096,256,131072,4,3|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|2,1018143561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018143561,0,0,0,0,0
1785698104940|1001|echo_F1_0000|rotating|2,1378943233,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,3|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|2,394823723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394823723,0,0,0,0,0
