captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785893770797|1009|arq_retry_migration|fixed|18,1378943233,16781056,50971,6038861,49933,0,49933,0,1083,0,542,0,0,0,0,5776,3462304,0,4096,0,0,0,542,0,1521321988,0,1521321996,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|2,2240926132,0,529568,0,276640,0,276640,0,12552,0,5,3,42244022,0,42244022,0,2048,44352117,0,1453837739,0,0,0,0,0
1785893770797|1009|arq_retry_migration|rotating|18,1378943233,33558272,51524,6110816,1038,6110816,1038,6110816,2,5845,0,5845,0,0,548,0,30872,180422672,4096,4096,0,0,1,5845,1182308303,1508048796,1182308311,1508048804,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|2,1553999033,0,4647552,0,529568,0,529568,0,4621449,0,3,5,341140274,0,341140274,0,2080,343397540,0,1146860093,0,0,0,0,0
1785893775801|1009|arq_retry_migration|fixed|20,1378943233,16781056,101230,12103813,100192,0,100192,0,2171,0,1086,0,0,0,0,11575,6937360,0,4096,0,0,0,1086,0,1841335918,0,1841335934,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|4,2561364863,0,529568,0,276640,0,276640,0,25139,0,5,3,42244022,0,42244022,0,2048,44352117,0,1453837739,0,0,0,0,0
1785893775801|1009|arq_retry_migration|rotating|20,1378943233,33557794,101782,12177349,1038,12177349,1038,12177349,2,11646,0,11646,0,0,1092,0,30872,359485084,4096,4096,0,0,1,11646,1182308303,1827960131,1182308311,1827960147,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|4,1873069526,0,8931520,0,529568,0,529568,0,9159130,0,3,5,659139775,0,659139775,0,2080,662316815,0,1146860093,0,0,0,0,0
1785893780809|1009|arq_retry_migration|fixed|22,1378943233,16781056,151386,18181139,150348,0,150348,0,3259,0,1630,0,0,0,0,17386,10412416,0,4096,0,0,0,1630,0,2161349908,0,2161349916,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|6,2881666930,0,529568,0,276640,0,276640,0,37701,0,5,3,42244022,0,42244022,0,2048,44352117,0,1453837739,0,0,0,0,0
1785893780809|1009|arq_retry_migration|rotating|22,1378943233,33555404,152115,18263768,1038,18263768,1038,18263768,2,17466,0,17466,0,0,1638,0,30872,539137848,4096,4096,0,0,1,17466,1182308303,2148935834,1182308311,2148935842,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|6,2194254048,0,13247104,0,529568,0,529568,0,13727112,0,3,5,979245401,0,979245401,0,2080,983349003,0,1146860093,0,0,0,0,0
1785893785815|1009|arq_retry_migration|fixed|24,1378943233,16781056,196604,23671710,195566,0,195566,0,4247,0,2124,0,0,0,0,22642,13568064,0,4096,0,0,0,2124,0,2451734355,0,2451734363,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|8,3202146502,0,529568,0,17053856,0,17053856,0,48891,0,5,4,42244022,0,42244022,0,2048,44352117,0,1486902630,0,0,0,0,0
1785893785815|1009|arq_retry_migration|rotating|24,1378943233,33554432,196604,23671710,1038,23671710,1038,23671710,2,22642,0,22642,0,0,2124,0,30872,698909952,4096,4096,0,0,2,22643,1182308303,2434399466,1182308311,2434399474,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|8,2513818493,0,17053856,0,529568,0,529568,0,17752907,0,4,5,1261263768,0,1261263768,0,2048,1266552326,0,1183082436,0,0,0,0,0
1785893798474|1010|scheduler_fair_f2r|fixed|28,1378943233,16777216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|10,4012349495,0,529568,0,17053856,0,17053856,0,0,0,5,4,42244022,0,42244022,0,2048,44352117,0,2297105623,0,0,0,0,0
1785893798474|1010|scheduler_fair_f2r|rotating|28,1378943233,33558272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|10,3324752477,0,17053856,0,529568,0,529568,0,0,0,4,5,1261263768,0,1261263768,0,2048,1266552326,0,1665775539,0,0,0,0,0
