sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
0|F0|0|1|0|1|1|1|0|0|0|0|1|0|35759411|35759416|0|0|0|0|0|0|0|0|0|0
1|F0|0|1|0|1|1|1|0|0|0|0|1|0|44699548|44699553|0|0|0|0|0|0|0|0|0|0
2|F0|0|1|0|1|1|1|0|0|0|0|1|0|52444734|52444739|0|0|0|0|0|0|0|0|0|0
3|F0|0|1|0|1|1|1|0|0|0|0|1|0|60600894|60600899|0|0|0|0|0|0|0|0|0|0
4|F0|0|1|0|1|1|1|0|0|0|0|1|0|69158983|69158988|0|0|0|0|0|0|0|0|0|0
5|F0|0|1|0|1|1|1|0|0|0|0|1|0|77324789|77324794|0|0|0|0|0|0|0|0|0|0
6|F0|0|1|0|1|1|1|0|0|0|0|1|0|83794200|83794205|0|0|0|0|0|0|0|0|0|0
7|F0|0|1|0|1|1|1|0|0|0|0|1|0|92947187|92947192|0|0|0|0|0|0|0|0|0|0
8|F0|0|1|0|1|1|1|0|0|0|0|1|0|100062366|100062371|0|0|0|0|0|0|0|0|0|0
9|F0|0|1|0|1|1|1|0|0|0|0|1|0|108234593|108234598|0|0|0|0|0|0|0|0|0|0
10|F0|0|1|0|1|1|1|0|0|0|0|1|0|114909694|114909699|0|0|0|0|0|0|0|0|0|0
11|F0|0|1|0|1|1|1|0|0|0|0|1|0|121925281|121925286|0|0|0|0|0|0|0|0|0|0
12|F0|0|1|0|1|1|1|0|0|0|0|1|0|131080953|131080958|0|0|0|0|0|0|0|0|0|0
13|F0|0|1|0|1|1|1|0|0|0|0|1|0|139035006|139035011|0|0|0|0|0|0|0|0|0|0
14|F0|0|1|0|1|1|1|0|0|0|0|1|0|146911875|146911880|0|0|0|0|0|0|0|0|0|0
15|F0|0|1|0|1|1|1|0|0|0|0|1|0|155697912|155697917|0|0|0|0|0|0|0|0|0|0
16|F0|0|1|0|1|1|1|0|0|0|0|1|0|164596286|164596291|0|0|0|0|0|0|0|0|0|0
17|F0|0|1|0|1|1|1|0|0|0|0|1|0|172736409|172736414|0|0|0|0|0|0|0|0|0|0
18|F0|0|1|0|1|1|1|0|0|0|0|1|0|182534389|182534394|0|0|0|0|0|0|0|0|0|0
19|F0|0|1|0|1|1|1|0|0|0|0|1|0|192991888|192991893|0|0|0|0|0|0|0|0|0|0
20|F0|0|1|0|1|1|1|0|0|0|0|1|0|200801054|200801059|0|0|0|0|0|0|0|0|0|0
21|F0|0|1|0|1|1|1|0|0|0|0|1|0|208684156|208684161|0|0|0|0|0|0|0|0|0|0
22|F0|0|1|0|1|1|1|0|0|0|0|1|0|216448574|216448579|0|0|0|0|0|0|0|0|0|0
23|F0|0|1|0|1|1|1|0|0|0|0|1|0|226747749|226747754|0|0|0|0|0|0|0|0|0|0
24|F0|0|1|0|1|1|1|0|0|0|0|1|0|235376213|235376218|0|0|0|0|0|0|0|0|0|0
25|F0|0|1|0|1|1|1|0|0|0|0|1|0|243747626|243747631|0|0|0|0|0|0|0|0|0|0
26|F0|0|1|0|1|1|1|0|0|0|0|1|0|250801927|250801932|0|0|0|0|0|0|0|0|0|0
27|F0|0|1|0|1|1|1|0|0|0|0|1|0|260249799|260249804|0|0|0|0|0|0|0|0|0|0
28|F0|0|1|0|1|1|1|0|0|0|0|1|0|266552098|266552103|0|0|0|0|0|0|0|0|0|0
29|F0|0|1|0|1|1|1|0|0|0|0|1|0|273326716|273326721|0|0|0|0|0|0|0|0|0|0
30|F0|0|1|0|1|1|1|0|0|0|0|1|0|282594556|282594561|0|0|0|0|0|0|0|0|0|0
31|F0|0|1|0|1|1|1|0|0|0|0|1|0|289083262|289083267|0|0|0|0|0|0|0|0|0|0
32|F0|0|1|0|1|1|1|0|0|0|0|1|0|296095635|296095640|0|0|0|0|0|0|0|0|0|0
33|F0|0|1|0|1|1|1|0|0|0|0|1|0|304055854|304055859|0|0|0|0|0|0|0|0|0|0
34|F0|0|1|0|1|1|1|0|0|0|0|1|0|312800015|312800020|0|0|0|0|0|0|0|0|0|0
35|F0|0|1|0|1|1|1|0|0|0|0|1|0|320676652|320676657|0|0|0|0|0|0|0|0|0|0
36|F0|0|1|0|1|1|1|0|0|0|0|1|0|329880234|329880239|0|0|0|0|0|0|0|0|0|0
