stage,label,direction,lane_mask,requested_useful_bytes,encoded_transfer_bytes,sender_role,elapsed_ticks,timer_frequency_hz,elapsed_seconds,reported_legacy_bps,recomputed_encoded_ps_command_bps,recomputed_useful_ps_command_bps,measurement_class,diagnostic_only,eligible_for_scaling,source_path,source_sha256
P10-J,soak_00149_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405168557,333333343,7.215505461750341,1162580.7844603981,1162580.7844603981,1162580.7844603981,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00150_4096_d0,F_TO_R,3,4096,4096,fixed,9798110,333333343,0.029394329147564454,1114772.8473577048,1114772.8473577048,1114772.8473577048,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00151_65536_d1,R_TO_F,3,65536,65536,rotating,150624850,333333343,0.45187453689563845,1160251.258240483,1160251.258240483,1160251.258240483,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00152_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405157210,333333343,7.215471420751329,1162586.2692595234,1162586.2692595234,1162586.2692595234,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00153_4096_d1,R_TO_F,3,4096,4096,rotating,9801307,333333343,0.029403920147286315,1114409.2296490662,1114409.2296490662,1114409.2296490662,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00154_65536_d0,F_TO_R,3,65536,65536,fixed,150681984,333333343,0.4520459388906678,1159811.3264475202,1159811.3264475202,1159811.3264475202,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00155_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405167262,333333343,7.215501576750454,1162581.4104219018,1162581.4104219018,1162581.4104219018,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00156_4096_d0,F_TO_R,3,4096,4096,fixed,9801622,333333343,0.029404865147258912,1114373.4152800424,1114373.4152800424,1114373.4152800424,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00157_65536_d1,R_TO_F,3,65536,65536,rotating,150681233,333333343,0.4520436858907331,1159817.1069836149,1159817.1069836149,1159817.1069836149,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00158_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404222366,333333343,7.21266688883266,1163038.3226193413,1163038.3226193413,1163038.3226193413,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00159_4096_d1,R_TO_F,3,4096,4096,rotating,9798029,333333343,0.029394086147571503,1114782.0631500478,1114782.0631500478,1114782.0631500478,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00160_65536_d0,F_TO_R,3,65536,65536,fixed,150684974,333333343,0.45205490889040767,1159788.3126341715,1159788.3126341715,1159788.3126341715,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00161_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404225112,333333343,7.212675126832421,1163036.994248209,1163036.994248209,1163036.994248209,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00162_4096_d0,F_TO_R,3,4096,4096,fixed,9799165,333333343,0.02939749414747267,1114652.8284220134,1114652.8284220134,1114652.8284220134,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00163_65536_d1,R_TO_F,3,65536,65536,rotating,150685143,333333343,0.45205541589039294,1159787.011880687,1159787.011880687,1159787.011880687,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00164_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405159997,333333343,7.215479781751086,1162584.9221026038,1162584.9221026038,1162584.9221026038,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00165_4096_d1,R_TO_F,3,4096,4096,rotating,9798925,333333343,0.02939677414749355,1114680.1290370116,1114680.1290370116,1114680.1290370116,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00166_65536_d0,F_TO_R,3,65536,65536,fixed,150681535,333333343,0.45204459189070684,1159814.7824468606,1159814.7824468606,1159814.7824468606,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00167_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405167218,333333343,7.215501444750458,1162581.4316901038,1162581.4316901038,1162581.4316901038,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00168_4096_d0,F_TO_R,3,4096,4096,fixed,9800316,333333343,0.02940094714737253,1114521.9178059157,1114521.9178059157,1114521.9178059157,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00169_65536_d1,R_TO_F,3,65536,65536,rotating,150628037,333333343,0.45188409789536116,1160226.7095519807,1160226.7095519807,1160226.7095519807,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00170_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405155991,333333343,7.215467763751435,1162586.8584906035,1162586.8584906035,1162586.8584906035,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00171_4096_d1,R_TO_F,3,4096,4096,rotating,9800865,333333343,0.02940259414732477,1114459.487343617,1114459.487343617,1114459.487343617,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00172_65536_d0,F_TO_R,3,65536,65536,fixed,150683204,333333343,0.4520495988905616,1159801.9360856172,1159801.9360856172,1159801.9360856172,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00173_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405147064,333333343,7.215440982752211,1162591.1735751324,1162591.1735751324,1162591.1735751324,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00174_4096_d0,F_TO_R,3,4096,4096,fixed,9804164,333333343,0.029412491147037756,1114084.4832281468,1114084.4832281468,1114084.4832281468,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00175_65536_d1,R_TO_F,3,65536,65536,rotating,150628410,333333343,0.45188521689532873,1160223.8364912968,1160223.8364912968,1160223.8364912968,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00176_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404211026,333333343,7.212632868833647,1163043.8083501842,1163043.8083501842,1163043.8083501842,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00177_4096_d1,R_TO_F,3,4096,4096,rotating,9801972,333333343,0.02940591514722846,1114333.624236429,1114333.624236429,1114333.624236429,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00178_65536_d0,F_TO_R,3,65536,65536,fixed,150682412,333333343,0.45204722289063054,1159808.0321065208,1159808.0321065208,1159808.0321065208,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00179_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404469394,333333343,7.213407972811169,1162918.8355377102,1162918.8355377102,1162918.8355377102,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00180_4096_d0,F_TO_R,3,4096,4096,fixed,9797490,333333343,0.029392469147618394,1114843.3918711834,1114843.3918711834,1114843.3918711834,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00181_65536_d1,R_TO_F,3,65536,65536,rotating,150640787,333333343,0.4519223478942519,1160128.509782573,1160128.509782573,1160128.509782573,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00182_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405150612,333333343,7.215451626751903,1162589.4585584248,1162589.4585584248,1162589.4585584248,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00183_4096_d1,R_TO_F,3,4096,4096,rotating,9800514,333333343,0.02940154114735531,1114499.4010950853,1114499.4010950853,1114499.4010950853,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00184_65536_d0,F_TO_R,3,65536,65536,fixed,150686077,333333343,0.4520582178903117,1159779.8231536946,1159779.8231536946,1159779.8231536946,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00185_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405172554,333333343,7.215517452749994,1162578.852442927,1162578.852442927,1162578.852442927,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00186_4096_d0,F_TO_R,3,4096,4096,fixed,9798560,333333343,0.029395679147525305,1114721.6512859033,1114721.6512859033,1114721.6512859033,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00187_65536_d1,R_TO_F,3,65536,65536,rotating,150624465,333333343,0.45187338189567194,1160254.2238724898,1160254.2238724898,1160254.2238724898,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00188_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405163120,333333343,7.215489150750814,1162583.4125365035,1162583.4125365035,1162583.4125365035,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00189_4096_d1,R_TO_F,3,4096,4096,rotating,9797788,333333343,0.029393363147592468,1114809.4838777895,1114809.4838777895,1114809.4838777895,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00190_65536_d0,F_TO_R,3,65536,65536,fixed,150625824,333333343,0.4518774588955537,1160243.7556443443,1160243.7556443443,1160243.7556443443,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00191_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405166750,333333343,7.215500040750499,1162581.6579064815,1162581.6579064815,1162581.6579064815,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00192_4096_d0,F_TO_R,3,4096,4096,fixed,9798607,333333343,0.029395820147521217,1114716.3044118413,1114716.3044118413,1114716.3044118413,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00193_65536_d1,R_TO_F,3,65536,65536,rotating,150643818,333333343,0.45193144089398823,1160105.1676397633,1160105.1676397633,1160105.1676397633,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00194_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405161254,333333343,7.215483552750977,1162584.3145054025,1162584.3145054025,1162584.3145054025,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00195_4096_d1,R_TO_F,3,4096,4096,rotating,9798547,333333343,0.029395640147526436,1114723.130217572,1114723.130217572,1114723.130217572,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00196_65536_d0,F_TO_R,3,65536,65536,fixed,150695036,333333343,0.45208509488953225,1159710.8728570463,1159710.8728570463,1159710.8728570463,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00197_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405146101,333333343,7.2154380937522955,1162591.6390667297,1162591.6390667297,1162591.6390667297,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00198_4096_d0,F_TO_R,3,4096,4096,fixed,9798659,333333343,0.02939597614751669,1114710.3887811587,1114710.3887811587,1114710.3887811587,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00199_65536_d1,R_TO_F,3,65536,65536,rotating,150639680,333333343,0.4519190268943482,1160137.0351741586,1160137.0351741586,1160137.0351741586,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00200_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2405151825,333333343,7.215455265751797,1162588.8722249556,1162588.8722249556,1162588.8722249556,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00201_4096_d1,R_TO_F,3,4096,4096,rotating,9797130,333333343,0.029391389147649716,1114884.3572989232,1114884.3572989232,1114884.3572989232,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00202_65536_d0,F_TO_R,3,65536,65536,fixed,150683722,333333343,0.45205115289051656,1159797.9490763044,1159797.9490763044,1159797.9490763044,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00203_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405150268,333333343,7.215450594751933,1162589.6248394174,1162589.6248394174,1162589.6248394174,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00204_4096_d0,F_TO_R,3,4096,4096,fixed,9800186,333333343,0.029400557147383842,1114536.7019997376,1114536.7019997376,1114536.7019997376,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00205_65536_d1,R_TO_F,3,65536,65536,rotating,150645112,333333343,0.4519353228938756,1160095.2026560544,1160095.2026560544,1160095.2026560544,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00206_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404202708,333333343,7.21260791483437,1163047.8322198712,1163047.8322198712,1163047.8322198712,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00207_4096_d1,R_TO_F,3,4096,4096,rotating,9798340,333333343,0.029395019147544443,1114746.6798890424,1114746.6798890424,1114746.6798890424,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00208_65536_d0,F_TO_R,3,65536,65536,fixed,150642813,333333343,0.45192842589407567,1160112.907177218,1160112.907177218,1160112.907177218,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00209_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404225534,333333343,7.2126763928323845,1163036.7901069568,1163036.7901069568,1163036.7901069568,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00210_4096_d0,F_TO_R,3,4096,4096,fixed,9798993,333333343,0.029396978147487634,1114672.393726988,1114672.393726988,1114672.393726988,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00211_65536_d1,R_TO_F,3,65536,65536,rotating,150681242,333333343,0.4520437128907323,1159817.037709206,1159817.037709206,1159817.037709206,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00212_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404212723,333333343,7.212637959833499,1163042.9874222672,1163042.9874222672,1163042.9874222672,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00213_4096_d1,R_TO_F,3,4096,4096,rotating,9797466,333333343,0.029392397147620482,1114846.1228060399,1114846.1228060399,1114846.1228060399,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00214_65536_d0,F_TO_R,3,65536,65536,fixed,150631292,333333343,0.451893862895078,1160201.6381482275,1160201.6381482275,1160201.6381482275,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00215_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2405173470,333333343,7.215520200749914,1162578.4096797574,1162578.4096797574,1162578.4096797574,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00216_4096_d0,F_TO_R,3,4096,4096,fixed,9797836,333333343,0.02939350714758829,1114804.0223804521,1114804.0223804521,1114804.0223804521,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00217_65536_d1,R_TO_F,3,65536,65536,rotating,150682593,333333343,0.4520477658906148,1159806.6389445793,1159806.6389445793,1159806.6389445793,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00218_1048576_d0,F_TO_R,3,1048576,1048576,fixed,2404210132,333333343,7.212630186833724,1163044.2408253457,1163044.2408253457,1163044.2408253457,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00219_4096_d1,R_TO_F,3,4096,4096,rotating,9800742,333333343,0.02940222514733547,1114473.4738884056,1114473.4738884056,1114473.4738884056,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00220_65536_d0,F_TO_R,3,65536,65536,fixed,150684083,333333343,0.45205223589048515,1159795.1705010808,1159795.1705010808,1159795.1705010808,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00221_1048576_d1,R_TO_F,3,1048576,1048576,rotating,2404468210,333333343,7.213404420811272,1162919.40817822,1162919.40817822,1162919.40817822,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00222_4096_d0,F_TO_R,3,4096,4096,fixed,9798930,333333343,0.029396789147493115,1114679.560260559,1114679.560260559,1114679.560260559,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
P10-J,soak_00223_65536_d1,R_TO_F,3,65536,65536,rotating,150626637,333333343,0.45187989789548294,1160237.493284697,1160237.493284697,1160237.493284697,SOAK_WINDOW,False,False,evidence/hardware/p10/p10_formal_20260730T181535Z_03/stages/p10_j/stage_summary.json,f799b659b2f1a3502d7fa6544d49bae61b443420a0725df1bec451ae44ffd6f3
