label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|observed_status|observed_state|sequence|dump_path
ab_l1_64|2|0|0|2|0|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|64|1024|0|0|0|0|0|0|NA|1785333253652|1785333253744|0|4|1001|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/raw_lane_matrix/p9_11/mailbox/ab_l1_64.bin
ab_l1_1000|2|0|0|2|0|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|1000|1024|0|0|0|0|0|0|NA|1785333253753|1785333253853|0|4|1002|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/raw_lane_matrix/p9_11/mailbox/ab_l1_1000.bin
ab_l1_4096|2|0|0|2|0|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|4096|1024|0|0|0|0|0|0|NA|1785333253862|1785333253989|0|4|1003|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/raw_lane_matrix/p9_11/mailbox/ab_l1_4096.bin
P9-11_endpoint_shutdown|10|0|0|0|0|0|0|0|8|0|0|0|10000|0|0|0|0|0|0|0|1024|0|0|0|0|0|0|NA|1785333254008|1785333254070|0|6|1004|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/raw_lane_matrix/p9_11/mailbox/P9-11_endpoint_shutdown.bin
