ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
2,1,3300.0197308173983,32,1000000,1000000,1,0,171682,702,31,3300.0197308173983,13768,lane0_d0_r0_fixed_short,1,0.07515106582061909,70746,24642918,0.07515263482057359,3300.0197308173983,0,31,0,2,0,384,504,0.000888,2,8,1,31,1
2,1,28371.73276826492,32,1000000,1000000,1,0,751604,731,247,28371.73276826492,61746,lane0_d0_r0_prbs,1,0.06964678598024321,375658,22487540,0.06964834898019788,28371.73276826492,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
2,1,29456.581355192022,32,1000000,1000000,1,0,751523,673,247,29456.581355192022,61724,lane0_d0_r0_zero,1,0.0670817830546283,335787,21672482,0.06708334605458297,29456.581355192022,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
2,1,29453.80597425123,32,1000000,1000000,1,0,751588,695,247,29453.80597425123,62173,lane0_d0_r0_one,1,0.06708810405444499,339226,21670647,0.06708966705439966,29453.80597425123,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
2,1,29436.00302982268,32,1000000,1000000,1,0,751589,707,247,29436.00302982268,62527,lane0_d0_r0_increment,1,0.0671286790532683,343773,21679306,0.06713024505322289,29436.00302982268,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
2,1,29433.135511745764,32,1000000,1000000,1,0,751537,691,247,29433.135511745764,62230,lane0_d0_r0_binary,1,0.06713521905307865,352111,21673446,0.0671367790530334,29433.135511745764,0,31,0,2,0,384,2232,0.002616,2,8,1,247,1
14,1,285602.67026810464,32,1000000,1000000,100,0,0,0,24700,285602.67026810464,0,lane0_d0_r0_100f,1,0.6918702819357618,59180976,0,0.6918718539357163,285602.67026810464,0,31,0,226,0,2688,223200,0.225888,226,8,193,24700,32
