ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_admission_duty_guard_cycles,frame_admission_duty_guard_us,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
10000,1,634286.4659173557,16,2000000,2000000,10000,0,5337360868,5318463099,2470000,20480,320,634286.4659173557,678692784,lane0_d0_r1_10000f,1,31.15311623655963,4363081623,5337361160,31.153117802559585,634286.4659173557,1,15,0,10000,0,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179827.82008227124,8,4000000,4000000,1,0,52325,693,31,20480,320,179827.82008227124,12539,lane0_d0_r2_fixed_short,1,0.001379096960006188,70842,86430,0.0013805879599629492,179827.82008227124,2,4,3,1,0,192,504,0.000174,1,8,0,31,1
1,1,680956.4326788777,8,4000000,4000000,1,0,205856,711,247,20480,320,680956.4326788777,59821,lane0_d0_r2_prbs,1,0.0029018009158477734,377127,239962,0.0029032889158046213,680956.4326788777,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,711507.5019044348,8,4000000,4000000,1,0,205742,662,247,20480,320,711507.5019044348,59878,lane0_d0_r2_zero,1,0.0027772019194611443,335624,239874,0.0027786959194178182,711507.5019044348,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,709205.3696119147,8,4000000,4000000,1,0,205784,717,247,20480,320,709205.3696119147,59355,lane0_d0_r2_one,1,0.002786216919199709,339132,239884,0.0027877109191563835,709205.3696119147,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,705172.8341823244,8,4000000,4000000,1,0,205794,717,247,20480,320,705172.8341823244,59300,lane0_d0_r2_increment,1,0.0028021499187376522,344502,239898,0.0028036379186945006,705172.8341823244,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,698457.8282430039,8,4000000,4000000,1,0,205794,693,247,20480,320,698457.8282430039,60398,lane0_d0_r2_binary,1,0.0028290899179563922,352409,239894,0.0028305779179132406,698457.8282430039,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
100,1,766731.8063924174,8,4000000,4000000,100,0,33036704,21810496,24700,20480,320,766731.8063924174,7021339,lane0_d0_r2_100f,1,0.25771723352620024,45484086,33070836,0.2577187965261549,766731.8063924174,2,4,3,100,0,19200,223200,0.0606,100,8,0,24700,32
10000,1,788800.5669321561,8,4000000,4000000,10000,0,3316579990,3305342988,2470000,20480,320,788800.5669321561,676744656,lane0_d0_r2_10000f,1,25.050691934529933,4352959606,3316614124,25.05069349752989,788800.5669321561,2,4,3,10000,0,1920000,22320000,6.06,10000,8,0,2470000,32
1,1,131021.02739079029,32,1000000,1000000,1,1,171739,712,31,20480,320,131021.02739079029,12775,lane0_d1_r0_fixed_short,1,0.0018928259451080475,71652,256597,0.0018943169450648086,131021.02739079029,0,31,0,1,0,192,504,0.000696,1,8,0,31,1
1,1,421952.0228827821,32,1000000,1000000,1,1,751552,678,247,20480,320,421952.0228827821,59533,lane0_d1_r0_prbs,1,0.004682996864193091,374731,836408,0.004684484864149939,421952.0228827821,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,432775.8622563829,32,1000000,1000000,1,1,751548,726,247,20480,320,432775.8622563829,59500,lane0_d1_r0_zero,1,0.004565873867589658,335696,836424,0.004567364867546419,432775.8622563829,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,432132.75601273566,32,1000000,1000000,1,1,751577,689,247,20480,320,432132.75601273566,59549,lane0_d1_r0_one,1,0.004572668867392603,337881,836441,0.004574159867349364,432132.75601273566,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,430073.5580955142,32,1000000,1000000,1,1,751582,709,247,20480,320,430073.5580955142,60390,lane0_d1_r0_increment,1,0.004594562866757677,344410,836427,0.004596053866714438,430073.5580955142,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,428256.2552944695,32,1000000,1000000,1,1,751533,686,247,20480,320,428256.2552944695,60476,lane0_d1_r0_binary,1,0.004614059866192264,350800,836404,0.004615547866149112,428256.2552944695,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
100,1,451324.3952522795,32,1000000,1000000,100,1,93583907,61786785,24700,20480,320,451324.3952522795,7325071,lane0_d1_r0_100f,1,0.4378225553031459,44617489,93668790,0.4378241183031006,451324.3952522795,0,31,0,100,0,19200,223200,0.2424,100,8,0,24700,32
10000,1,456679.09698737576,32,1000000,1000000,10000,1,9376528827,9344725935,2470000,20480,320,456679.09698737576,681785962,lane0_d1_r0_10000f,1,43.26889522720204,4359907326,9376613704,43.268896787201996,456679.09698737576,0,31,0,10000,0,1920000,22320000,24.24,10000,8,0,2470000,32
1,1,156584.04786925737,16,2000000,2000000,1,1,86404,711,31,20480,320,156584.04786925737,12756,lane0_d1_r1_fixed_short,1,0.0015838139540693954,70864,154347,0.0015853079540260693,156584.04786925737,1,15,0,1,0,192,504,0.000348,1,8,0,31,1
1,1,563190.1807977236,16,2000000,2000000,1,1,393408,700,247,20480,320,563190.1807977236,59395,lane0_d1_r1_prbs,1,0.003508583898251067,375333,444439,0.003510080898207654,563190.1807977236,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,583294.0162785075,16,2000000,2000000,1,1,393390,687,247,20480,320,583294.0162785075,60224,lane0_d1_r1_zero,1,0.0033876569017579497,334228,444429,0.003389144901714798,583294.0162785075,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,582256.5733859839,16,2000000,2000000,1,1,393430,715,247,20480,320,582256.5733859839,58951,lane0_d1_r1_one,1,0.003393692901582906,337462,444448,0.0033951839015396667,582256.5733859839,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,578515.6557293249,16,2000000,2000000,1,1,393374,676,247,20480,320,578515.6557293249,59927,lane0_d1_r1_increment,1,0.003415637900946501,343928,444405,0.003417128900903262,578515.6557293249,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,574588.826546003,16,2000000,2000000,1,1,393384,667,247,20480,320,574588.826546003,59626,lane0_d1_r1_binary,1,0.0034389809002695537,351992,444388,0.003440465900226489,574588.826546003,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
100,1,619633.1961940236,16,2000000,2000000,100,1,53213079,35128759,24700,20480,320,619633.1961940236,6666549,lane0_d1_r1_100f,1,0.31889834375194803,45410669,53264117,0.3188999037519028,619633.1961940236,1,15,0,100,0,19200,223200,0.1212,100,8,0,24700,32
10000,1,633354.4836941474,16,2000000,2000000,10000,1,5336563253,5318473308,2470000,20480,320,633354.4836941474,680746862,lane0_d1_r1_10000f,1,31.198958101230215,4376956354,5336614291,31.19895966423017,633354.4836941474,1,15,0,10000,0,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179466.6996595922,8,4000000,4000000,1,1,52304,709,31,20480,320,179466.6996595922,12691,lane0_d1_r2_fixed_short,1,0.0013818719599257131,71622,86395,0.0013833599598825613,179466.6996595922,2,4,3,1,0,192,504,0.000174,1,8,0,31,1
1,1,681569.4644830229,8,4000000,4000000,1,1,205790,714,247,20480,320,681569.4644830229,60217,lane0_d1_r2_prbs,1,0.0028991909159234636,375924,239909,0.0029006789158803115,681569.4644830229,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,711436.0304549338,8,4000000,4000000,1,1,205796,715,247,20480,320,711436.0304549338,59783,lane0_d1_r2_zero,1,0.0027774809194530533,335763,239913,0.002778980919409553,711436.0304549338,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,711058.1622184151,8,4000000,4000000,1,1,205731,656,247,20480,320,711058.1622184151,58627,lane0_d1_r2_one,1,0.0027789569194102493,337505,239835,0.00278044791936701,711058.1622184151,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,703562.410293659,8,4000000,4000000,1,1,205822,711,247,20480,320,703562.410293659,60850,lane0_d1_r2_increment,1,0.0028085639185516462,345047,239920,0.0028100609185082335,703562.410293659,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
1,1,698458.5688966088,8,4000000,4000000,1,1,205789,694,247,20480,320,698458.5688966088,60409,lane0_d1_r2_binary,1,0.0028290869179564792,352383,239907,0.0028305749179133276,698458.5688966088,2,4,3,1,0,192,2232,0.000606,1,8,0,247,1
100,1,782946.7984551524,8,4000000,4000000,100,1,33893261,21787923,24700,20480,320,782946.7984551524,6691542,lane0_d1_r2_100f,1,0.2523798556809842,43212035,33893564,0.2523814186809389,782946.7984551524,2,4,3,100,0,19200,223200,0.0606,100,8,0,24700,32
10000,1,788985.904234185,8,4000000,4000000,10000,1,3316573650,3305333693,2470000,20480,320,788985.904234185,675026523,lane0_d1_r2_10000f,1,25.044807383700586,4352722567,3316607782,25.04480894670054,788985.904234185,2,4,3,10000,0,1920000,22320000,6.06,10000,8,0,2470000,32
