ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_admission_duty_guard_cycles,frame_admission_duty_guard_us,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
1,1,124511.12175078697,32,1000000,1000000,1,0,171708,692,31,20480,320,124511.12175078697,12765,lane0_d0_r0_fixed_short,1,0.0019917899422380917,71583,256553,0.0019932749421950266,124511.12175078697,0,31,0,1,0,192,504,0.000696,1,8,0,31,1
1,1,421625.74215068814,32,1000000,1000000,1,0,751558,696,247,20480,320,421625.74215068814,59367,lane0_d0_r0_prbs,1,0.004686620864087995,375606,836422,0.004688114864044669,421625.74215068814,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,432580.88283801073,32,1000000,1000000,1,0,751529,702,247,20480,320,432580.88283801073,59696,lane0_d0_r0_zero,1,0.004567931867529976,335725,836399,0.004569413867486998,432580.88283801073,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,431720.92505032197,32,1000000,1000000,1,0,751606,701,247,20480,320,431720.92505032197,59779,lane0_d0_r0_one,1,0.004577030867266105,338682,836480,0.0045785128672231265,431720.92505032197,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,429956.2095932018,32,1000000,1000000,1,0,751578,711,247,20480,320,429956.2095932018,60408,lane0_d0_r0_increment,1,0.004595816866721311,344359,836420,0.0045973018666782455,429956.2095932018,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,427783.41891252954,32,1000000,1000000,1,0,751574,691,247,20480,320,427783.41891252954,60304,lane0_d0_r0_binary,1,0.004619159866044364,352217,836447,0.004620644866001299,427783.41891252954,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
100,1,453759.68438277615,32,1000000,1000000,100,0,93591577,61796905,24700,20480,320,453759.68438277615,5890814,lane0_d0_r0_100f,1,0.4354727993712888,44056736,94880102,0.4354743473712439,453759.68438277615,0,31,0,100,0,19200,223200,0.2424,100,8,0,24700,32
10000,1,460743.57157341205,32,1000000,1000000,10000,0,9376532570,9346025300,2470000,20480,320,460743.57157341205,683775035,lane0_d0_r0_10000f,1,42.887196304271306,4231427080,9376617419,42.887197858271264,460743.57157341205,0,31,0,10000,0,1920000,22320000,24.24,10000,8,0,2470000,32
1,1,156475.86529699815,16,2000000,2000000,1,0,86424,725,31,20480,320,156475.86529699815,12728,lane0_d0_r1_fixed_short,1,0.0015849089540376402,70869,154361,0.0015863939539945754,156475.86529699815,1,15,0,1,0,192,504,0.000348,1,8,0,31,1
1,1,562624.9234588107,16,2000000,2000000,1,0,393398,719,247,20480,320,562624.9234588107,59102,lane0_d0_r1_prbs,1,0.003512108898148842,376301,444443,0.003513593898105777,562624.9234588107,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,582698.530279828,16,2000000,2000000,1,0,393402,693,247,20480,320,582698.530279828,60120,lane0_d0_r1_zero,1,0.003391118901657552,335045,444425,0.0033926039016144867,582698.530279828,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,580747.7589497166,16,2000000,2000000,1,0,393384,679,247,20480,320,580747.7589497166,60109,lane0_d0_r1_one,1,0.0034025099013272127,338847,444398,0.003404000901283974,580747.7589497166,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,577503.7335510078,16,2000000,2000000,1,0,393455,720,247,20480,320,577503.7335510078,60951,lane0_d0_r1_increment,1,0.003421622900772936,344341,444473,0.003423107900729871,577503.7335510078,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
1,1,575307.50485241,16,2000000,2000000,1,0,393428,684,247,20480,320,575307.50485241,59455,lane0_d0_r1_binary,1,0.003434684900394138,350235,444441,0.003436169900351073,575307.50485241,1,15,0,1,0,192,2232,0.001212,1,8,0,247,1
100,1,640764.2453639281,16,2000000,2000000,100,0,53219491,35127945,24700,20480,320,640764.2453639281,6680029,lane0_d0_r1_100f,1,0.3083817510569292,42513390,53270534,0.308383311056884,640764.2453639281,1,15,0,100,0,19200,223200,0.1212,100,8,0,24700,32
