label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|observed_status|observed_state|sequence|dump_path
sched_lane0|3|0|2|1|0|2|257|63232|32|1|0|0|120000|2416508929|9|8192|0|0|0|0|1024|0|0|0|0|0|0|NA|1785334068325|1785334069097|0|4|1001|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/sched_lane0.bin
sched_lane1|3|0|2|2|1|2|257|63232|32|1|0|0|120000|2416508929|9|8193|0|0|0|0|1024|0|0|0|0|0|0|NA|1785334069106|1785334069875|0|4|1002|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/sched_lane1.bin
sched_equal|3|0|2|3|0|2|257|126464|32|1|0|0|120000|2416508929|9|8194|0|0|0|0|1024|0|0|0|0|0|0|NA|1785334069885|1785334070994|0|4|1003|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/sched_equal.bin
sched_1_to_3|3|0|2|3|1|2|769|126464|32|1|0|0|120000|2416508929|9|8195|0|0|0|0|1024|0|0|0|0|0|0|NA|1785334071013|1785334072261|0|4|1004|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/sched_1_to_3.bin
sched_3_to_1|3|0|2|3|0|2|259|126464|32|1|0|0|120000|2416508929|9|8196|0|0|0|0|1024|0|0|0|0|0|0|NA|1785334072269|1785334073551|0|4|1005|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/sched_3_to_1.bin
retry_migration|3|0|2|3|1|2|257|63232|32|1|0|0|120000|2416508929|9|8197|1|0|0|0|1024|0|0|0|0|1|10|NA|1785334073560|1785334074355|0|4|1006|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/retry_migration.bin
lane0_unavailable|3|0|2|3|0|2|257|63232|32|1|0|0|120000|2416508929|9|8198|0|0|1|0|1024|0|0|0|0|0|0|NA|1785334074367|1785334075130|0|4|1007|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/lane0_unavailable.bin
lane1_unavailable|3|0|2|3|1|2|257|63232|32|1|0|0|120000|2416508929|9|8199|0|0|2|0|1024|0|0|0|0|0|0|NA|1785334075141|1785334075915|0|4|1008|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/lane1_unavailable.bin
lane0_mapping_invalid|3|0|2|3|0|2|257|63232|32|1|0|0|120000|2416508929|9|8203|0|0|0|0|1024|0|0|256|0|0|0|NA|1785334075924|1785334076694|0|4|1009|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/lane0_mapping_invalid.bin
lane1_mapping_invalid|3|0|2|3|1|2|257|63232|32|1|0|0|120000|2416508929|9|8204|0|0|0|0|1024|0|0|512|0|0|0|NA|1785334076708|1785334077475|0|4|1010|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260729T134551Z_6d88b7854219_ac75bfe61bfc/scheduler/p9_20/mailbox/lane1_mapping_invalid.bin
