sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
0|F0|0|1|0|1|1|1|0|0|0|0|1|0|34569548|34569553|0|0|0|0|0|0|0|0|0|0
1|F0|0|1|0|1|1|1|0|0|0|0|1|0|42244042|42244047|0|0|0|0|0|0|0|0|0|0
2|F0|0|1|0|1|1|1|0|0|0|0|1|0|49709420|49709425|0|0|0|0|0|0|0|0|0|0
3|F0|0|1|0|1|1|1|0|0|0|0|1|0|57303550|57303555|0|0|0|0|0|0|0|0|0|0
4|F0|0|1|0|1|1|1|0|0|0|0|1|0|67226840|67226845|0|0|0|0|0|0|0|0|0|0
5|F0|0|1|0|1|1|1|0|0|0|0|1|0|77047321|77047326|0|0|0|0|0|0|0|0|0|0
6|F0|0|1|0|1|1|1|0|0|0|0|1|0|84384524|84384529|0|0|0|0|0|0|0|0|0|0
7|F0|0|1|0|1|1|1|0|0|0|0|1|0|93733304|93733309|0|0|0|0|0|0|0|0|0|0
8|F0|0|1|0|1|1|1|0|0|0|0|1|0|101131220|101131225|0|0|0|0|0|0|0|0|0|0
9|F0|0|1|0|1|1|1|0|0|0|0|1|0|109027142|109027147|0|0|0|0|0|0|0|0|0|0
10|F0|0|1|0|1|1|1|0|0|0|0|1|0|116724140|116724145|0|0|0|0|0|0|0|0|0|0
11|F0|0|1|0|1|1|1|0|0|0|0|1|0|127106855|127106860|0|0|0|0|0|0|0|0|0|0
12|F0|0|1|0|1|1|1|0|0|0|0|1|0|136442266|136442271|0|0|0|0|0|0|0|0|0|0
13|F0|0|1|0|1|1|1|0|0|0|0|1|0|147194561|147194566|0|0|0|0|0|0|0|0|0|0
14|F0|0|1|0|1|1|1|0|0|0|0|1|0|156366531|156366536|0|0|0|0|0|0|0|0|0|0
15|F0|0|1|0|1|1|1|0|0|0|0|1|0|164683356|164683361|0|0|0|0|0|0|0|0|0|0
16|F0|0|1|0|1|1|1|0|0|0|0|1|0|172123036|172123041|0|0|0|0|0|0|0|0|0|0
17|F0|0|1|0|1|1|1|0|0|0|0|1|0|179775011|179775016|0|0|0|0|0|0|0|0|0|0
18|F0|0|1|0|1|1|1|0|0|0|0|1|0|187886540|187886545|0|0|0|0|0|0|0|0|0|0
19|F0|0|1|0|1|1|1|0|0|0|0|1|0|196720916|196720921|0|0|0|0|0|0|0|0|0|0
20|F0|0|1|0|1|1|1|0|0|0|0|1|0|204552579|204552584|0|0|0|0|0|0|0|0|0|0
21|F0|0|1|0|1|1|1|0|0|0|0|1|0|211516748|211516753|0|0|0|0|0|0|0|0|0|0
22|F0|0|1|0|1|1|1|0|0|0|0|1|0|217446351|217446356|0|0|0|0|0|0|0|0|0|0
23|F0|0|1|0|1|1|1|0|0|0|0|1|0|225364921|225364926|0|0|0|0|0|0|0|0|0|0
24|F0|0|1|0|1|1|1|0|0|0|0|1|0|233556739|233556744|0|0|0|0|0|0|0|0|0|0
25|F0|0|1|0|1|1|1|0|0|0|0|1|0|241092803|241092808|0|0|0|0|0|0|0|0|0|0
26|F0|0|1|0|1|1|1|0|0|0|0|1|0|248047623|248047628|0|0|0|0|0|0|0|0|0|0
27|F0|0|1|0|1|1|1|0|0|0|0|1|0|257980775|257980780|0|0|0|0|0|0|0|0|0|0
28|F0|0|1|0|1|1|1|0|0|0|0|1|0|266027722|266027727|0|0|0|0|0|0|0|0|0|0
29|F0|0|1|0|1|1|1|0|0|0|0|1|0|273836892|273836897|0|0|0|0|0|0|0|0|0|0
30|F0|0|1|0|1|1|1|0|0|0|0|1|0|280377086|280377091|0|0|0|0|0|0|0|0|0|0
