sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
0|R0|1|1|0|1|1|1|0|0|0|0|1|0|28190341|28190346|0|0|0|0|0|0|0|0|0|0
1|R0|1|1|0|1|1|1|0|0|0|0|1|0|39225353|39225358|0|0|0|0|0|0|0|0|0|0
2|R0|1|1|0|1|1|1|0|0|0|0|1|0|51629614|51629619|0|0|0|0|0|0|0|0|0|0
3|R0|1|1|0|1|1|1|0|0|0|0|1|0|62318007|62318012|0|0|0|0|0|0|0|0|0|0
4|R0|1|1|0|1|1|1|0|0|0|0|1|0|80868009|80868014|0|0|0|0|0|0|0|0|0|0
5|R0|1|1|0|1|1|1|0|0|0|0|1|0|89229801|89229806|0|0|0|0|0|0|0|0|0|0
6|R0|1|1|0|1|1|1|0|0|0|0|1|0|98802885|98802890|0|0|0|0|0|0|0|0|0|0
7|R0|1|1|0|1|1|1|0|0|0|0|1|0|109815378|109815383|0|0|0|0|0|0|0|0|0|0
8|R0|1|1|0|1|1|1|0|0|0|0|1|0|120696562|120696567|0|0|0|0|0|0|0|0|0|0
9|R0|1|1|0|1|1|1|0|0|0|0|1|0|131799389|131799394|0|0|0|0|0|0|0|0|0|0
10|R0|1|1|0|1|1|1|0|0|0|0|1|0|142500197|142500202|0|0|0|0|0|0|0|0|0|0
11|R0|1|1|0|1|1|1|0|0|0|0|1|0|150174429|150174434|0|0|0|0|0|0|0|0|0|0
12|R0|1|1|0|1|1|1|0|0|0|0|1|0|162244151|162244156|0|0|0|0|0|0|0|0|0|0
13|R0|1|1|0|1|1|1|0|0|0|0|1|0|173326121|173326126|0|0|0|0|0|0|0|0|0|0
14|R0|1|1|0|1|1|1|0|0|0|0|1|0|183297597|183297602|0|0|0|0|0|0|0|0|0|0
15|R0|1|1|0|1|1|1|0|0|0|0|1|0|193828814|193828819|0|0|0|0|0|0|0|0|0|0
16|R0|1|1|0|1|1|1|0|0|0|0|1|0|207101007|207101012|0|0|0|0|0|0|0|0|0|0
17|R0|1|1|0|1|1|1|0|0|0|0|1|0|216134322|216134327|0|0|0|0|0|0|0|0|0|0
