captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785892896508|1001|regression64_f2r|fixed|2,1378943233,16781056,6074695,6028223,6039681,6028223,6039681,6028223,6296,6281,5754,5750,0,0,371,0,177615440,177328960,4096,4096,0,0,5754,5750,361604207,361604548,361604215,361604556,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,52,0,40,0,13,10,0,1,52,0|4,1079715071,0,2866464,0,0,0,0,0,3041624,0,10,0,320492926,0,320492926,0,2080,314570077,0,8223581,0,0,0,0,0
1785892896508|1001|regression64_f2r|rotating|2,1378943233,33558272,6148474,6101666,35389,0,35389,0,746,0,375,0,0,0,5824,5816,2395832,0,4096,0,0,0,375,0,346789117,0,346789125,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|5,0,67108864,262144,256,0,0,0,0,56,0,44,0,14,11,0,1,56,0|4,394376025,0,0,0,2883584,0,2883584,0,8918,0,0,11,0,0,0,0,0,0,0,6868926,0,0,0,0,0
1785892901512|1001|regression64_f2r|fixed|4,1378943233,16780339,12339405,12248114,12268433,12248114,12268433,12248114,12246,12219,11691,11687,0,0,752,0,360886871,360405258,4096,4096,0,0,11692,11688,682077531,682077544,682077539,682077552,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,100,0,88,0,25,22,0,1,100,0|6,1400169075,0,5798784,0,0,0,0,0,6153762,0,22,0,640213850,0,640213850,0,2068,633305286,0,9783925,0,0,0,0,0
1785892901512|1001|regression64_f2r|rotating|4,1378943233,33558272,12406644,12314980,71351,0,71351,0,1508,0,756,0,0,0,11755,11747,4830024,0,4096,0,0,0,756,0,667394493,0,667394501,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,100,0,88,0,25,22,0,1,100,0|6,714487893,0,0,0,5767168,0,5767168,0,17885,0,0,22,0,0,0,0,0,0,0,6892757,0,0,0,0,0
1785892906523|1001|regression64_f2r|fixed|6,1378943233,16780339,18612618,18476463,18505779,18476463,18505779,18476463,18198,18160,17632,17628,0,0,1132,0,544285917,543625592,4096,4096,0,0,17633,17629,1002626294,1002626299,1002626302,1002626283,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,144,0,132,0,36,33,0,1,144,0|8,1720823279,0,8729792,0,0,0,0,0,9271171,0,33,0,960135302,0,960135302,0,2080,952377706,0,11211883,0,0,0,0,0
1785892906523|1001|regression64_f2r|rotating|6,1378943233,33558272,18687778,18551114,107313,0,107313,0,2270,0,1137,0,0,0,17704,17696,7264256,0,4096,0,0,0,1137,0,988570658,0,988570666,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,144,0,132,0,36,33,0,1,144,0|8,1035275655,0,0,0,8650752,0,8650752,0,26875,0,0,33,0,0,0,0,0,0,0,6916908,0,0,0,0,0
1785892911526|1001|regression64_f2r|fixed|8,1378943233,16780339,24877385,24697366,24734678,24697366,24734678,24697366,24144,24095,23567,23563,0,0,1512,0,727486347,726645110,4096,4096,0,0,23568,23564,1322836092,1322836057,1322836100,1322836073,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,188,0,176,0,47,44,0,1,188,0|10,2041513418,0,11668704,0,0,0,0,0,12388384,0,44,0,1280090713,0,1280090713,0,2080,1271483199,0,12642424,0,0,0,0,0
1785892911526|1001|regression64_f2r|rotating|8,1378943233,33558272,24969241,24788835,143179,0,143179,0,3030,0,1517,0,0,0,23654,23646,9692040,0,4096,0,0,0,1517,0,1308889893,0,1308889901,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,188,0,176,0,47,44,0,1,188,0|10,1356535219,0,0,0,11534336,0,11534336,0,35865,0,0,44,0,0,0,0,0,0,0,6934616,0,0,0,0,0
1785892916532|1001|regression64_f2r|fixed|10,1378943233,16781056,31080403,30853298,30901836,30853298,30901836,30853298,30034,29972,29447,29441,0,0,1892,0,908971480,907887304,4096,4096,0,0,29447,29441,1643200329,1643200654,1643200337,1643200670,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,232,0,220,0,58,55,0,1,232,0|12,2361507141,0,14560192,0,0,0,0,0,15465483,0,55,0,1599361564,0,1599361564,0,2080,1589894496,0,14072630,0,0,0,0,0
1785892916532|1001|regression64_f2r|rotating|10,1378943233,33558272,31154780,30927167,179039,0,179039,0,3786,0,1897,0,0,0,29517,29503,12119792,0,4096,0,0,0,1897,0,1629083845,0,1629083853,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,232,0,220,0,58,55,0,1,232,0|12,1675989404,0,0,0,14417920,0,14417920,0,44807,0,0,55,0,0,0,0,0,0,0,6957164,0,0,0,0,0
