ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_admission_duty_guard_cycles,frame_admission_duty_guard_us,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
1,1,179653.12979793368,8,4000000,4000000,1,0,52273,686,31,20480,320,179653.12979793368,12579,lane1_d0_r2_fixed_short,2,0.0013804379599672992,70862,86386,0.0013819199599243211,179653.12979793368,2,4,3,0,1,192,504,0.000174,1,8,0,31,1
1,1,681731.0092737495,8,4000000,4000000,1,0,205775,727,247,20480,320,681731.0092737495,59034,lane1_d0_r2_prbs,2,0.0028985039159433864,376418,239886,0.0028999919159002343,681731.0092737495,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,710708.3011173154,8,4000000,4000000,1,0,205761,713,247,20480,320,710708.3011173154,60284,lane1_d0_r2_zero,2,0.0027803249193705773,335787,239872,0.002781812919327425,710708.3011173154,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,708742.1539103843,8,4000000,4000000,1,0,205761,683,247,20480,320,708742.1539103843,59903,lane1_d0_r2_one,2,0.0027880379191469002,338790,239852,0.0027895319191035745,708742.1539103843,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,703606.7526676345,8,4000000,4000000,1,0,205756,689,247,20480,320,703606.7526676345,60456,lane1_d0_r2_increment,2,0.002808386918556779,345057,239866,0.0028098689185138016,703606.7526676345,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,699609.2163258196,8,4000000,4000000,1,0,205773,685,247,20480,320,699609.2163258196,59080,lane1_d0_r2_binary,2,0.0028244339180914166,351769,239886,0.0028259159180484385,699609.2163258196,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
100,1,809560.4370480722,8,4000000,4000000,100,0,33036594,21797373,24700,20480,320,809560.4370480722,5936751,lane1_d0_r2_100f,2,0.24408307392159084,40882819,33070712,0.24408463692154553,809560.4370480722,2,4,3,0,100,19200,223200,0.0606,100,8,0,24700,32
10000,1,794624.994911721,8,4000000,4000000,10000,0,3316581949,3305339583,2470000,20480,320,794624.994911721,681275662,lane1_d0_r2_10000f,2,24.8670758238548,4287220781,3316616078,24.867077377854756,794624.994911721,2,4,3,0,10000,1920000,22320000,6.06,10000,8,0,2470000,32
1,1,130978.67856882559,32,1000000,1000000,1,1,171674,708,31,20480,320,130978.67856882559,12717,lane1_d1_r0_fixed_short,2,0.0018934379450902996,71545,256526,0.0018949259450471475,130978.67856882559,0,31,0,0,1,192,504,0.000696,1,8,0,31,1
1,1,421805.29615469836,32,1000000,1000000,1,1,751573,692,247,20480,320,421805.29615469836,59327,lane1_d1_r0_prbs,2,0.00468462586414585,374931,836419,0.004686107864102872,421805.29615469836,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,432512.1419252656,32,1000000,1000000,1,1,751582,705,247,20480,320,432512.1419252656,59892,lane1_d1_r0_zero,2,0.004568657867508922,335760,836438,0.004570142867465857,432512.1419252656,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,431891.9066615172,32,1000000,1000000,1,1,751535,688,247,20480,320,431891.9066615172,59973,lane1_d1_r0_one,2,0.0045752188673186525,337932,836385,0.004576703867275588,431891.9066615172,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,430149.95325254084,32,1000000,1000000,1,1,751577,715,247,20480,320,430149.95325254084,59388,lane1_d1_r0_increment,2,0.004593746866781341,344609,836432,0.004595237866738102,430149.95325254084,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,427819.5401165245,32,1000000,1000000,1,1,751588,699,247,20480,320,427819.5401165245,60209,lane1_d1_r0_binary,2,0.004618769866055674,352166,836446,0.004620266866012261,427819.5401165245,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
100,1,461416.9513351145,32,1000000,1000000,100,1,93624186,62287075,24700,20480,320,461416.9513351145,7268985,lane1_d1_r0_100f,2,0.4282460785808637,41474504,93675275,0.4282476355808186,461416.9513351145,0,31,0,0,100,19200,223200,0.2424,100,8,0,24700,32
10000,1,462456.83355261193,32,1000000,1000000,10000,1,9376529962,9344732372,2470000,20480,320,462456.83355261193,678018202,lane1_d1_r0_10000f,2,42.72831227987894,4182774514,9378065464,42.7283138278789,462456.83355261193,0,31,0,0,10000,1920000,22320000,24.24,10000,8,0,2470000,32
1,1,156500.15630578867,16,2000000,2000000,1,1,86399,697,31,20480,320,156500.15630578867,12678,lane1_d1_r1_fixed_short,2,0.0015846629540447743,70863,154341,0.0015861509540016224,156500.15630578867,1,15,0,0,1,192,504,0.000348,1,8,0,31,1
1,1,562948.5447108194,16,2000000,2000000,1,1,393341,694,247,20480,320,562948.5447108194,59711,lane1_d1_r1_prbs,2,0.003510089898207393,375140,444365,0.003511571898164415,562948.5447108194,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,582673.2722540785,16,2000000,2000000,1,1,393435,690,247,20480,320,582673.2722540785,59586,lane1_d1_r1_zero,2,0.003391265901653289,335564,444461,0.003392747901610311,582673.2722540785,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,580914.7340974596,16,2000000,2000000,1,1,393393,699,247,20480,320,580914.7340974596,59920,lane1_d1_r1_one,2,0.003401531901355575,338751,444406,0.003403019901312423,580914.7340974596,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,576962.4554843988,16,2000000,2000000,1,1,393383,719,247,20480,320,576962.4554843988,60569,lane1_d1_r1_increment,2,0.003424832900679846,345820,444409,0.003426314900636868,576962.4554843988,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,574641.9632583943,16,2000000,2000000,1,1,393414,691,247,20480,320,574641.9632583943,60235,lane1_d1_r1_binary,2,0.003438662900278776,350707,444432,0.0034401569002354498,574641.9632583943,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
100,1,639100.9985490306,16,2000000,2000000,100,1,53225909,35119119,24700,20480,320,639100.9985490306,7330337,lane1_d1_r1_100f,2,0.30918430803365504,42124194,53276960,0.30918586203361,639100.9985490306,1,15,0,0,100,19200,223200,0.1212,100,8,0,24700,32
10000,1,640941.9703791449,16,2000000,2000000,10000,1,5336567009,5318460698,2470000,20480,320,640941.9703791449,675871747,lane1_d1_r1_10000f,2,30.829624073940902,4260138880,5336618033,30.829625618940856,640941.9703791449,1,15,0,0,10000,1920000,22320000,12.12,10000,8,0,2470000,32
1,1,179625.4138026192,8,4000000,4000000,1,1,52254,695,31,20480,320,179625.4138026192,12613,lane1_d1_r2_fixed_short,2,0.001380650959961122,70867,86372,0.0013821419599178832,179625.4138026192,2,4,3,0,1,192,504,0.000174,1,8,0,31,1
1,1,681828.3963934868,8,4000000,4000000,1,1,205756,709,247,20480,320,681828.3963934868,60224,lane1_d1_r2_prbs,2,0.0028980899159553922,375123,239875,0.0028995719159124146,681828.3963934868,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,711246.2781246423,8,4000000,4000000,1,1,205755,701,247,20480,320,711246.2781246423,59573,lane1_d1_r2_zero,2,0.0027782219194315643,335784,239859,0.002779712919388325,711246.2781246423,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,710203.298313411,8,4000000,4000000,1,1,205780,698,247,20480,320,710203.298313411,59187,lane1_d1_r2_one,2,0.0027823019193132445,337621,239887,0.0027837929192700054,710203.298313411,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,705173.5891457514,8,4000000,4000000,1,1,205766,702,247,20480,320,705173.5891457514,59655,lane1_d1_r2_increment,2,0.0028021469187377392,343694,239876,0.0028036379186945006,705173.5891457514,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
1,1,699270.5282620651,8,4000000,4000000,1,1,205747,680,247,20480,320,699270.5282620651,59539,lane1_d1_r2_binary,2,0.002825801918051744,351822,239852,0.0028272959180084185,699270.5282620651,2,4,3,0,1,192,2232,0.000606,1,8,0,247,1
100,1,802521.2036691902,8,4000000,4000000,100,1,33042259,21802287,24700,20480,320,802521.2036691902,7285936,lane1_d1_r2_100f,2,0.24622402385950332,41382392,33076387,0.24622557785945826,802521.2036691902,2,4,3,0,100,19200,223200,0.0606,100,8,0,24700,32
10000,1,805565.247819549,8,4000000,4000000,10000,1,3316586485,3305343427,2470000,20480,320,805565.247819549,688014210,lane1_d1_r2_10000f,2,24.52936004064856,4167154623,3316620600,24.529361588648513,805565.247819549,2,4,3,0,10000,1920000,22320000,6.06,10000,8,0,2470000,32
