sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
0|F1|0|2|0|1|1|1|0|0|0|0|1|0|3901129614|3901129619|0|0|0|0|0|0|0|0|0|0
1|F1|0|2|0|1|1|1|0|0|0|0|1|0|3908868146|3908868151|0|0|0|0|0|0|0|0|0|0
2|F1|0|2|0|1|1|1|0|0|0|0|1|0|3918508837|3918508842|0|0|0|0|0|0|0|0|0|0
3|F1|0|2|0|1|1|1|0|0|0|0|1|0|3925971064|3925971069|0|0|0|0|0|0|0|0|0|0
4|F1|0|2|0|1|1|1|0|0|0|0|1|0|3934133710|3934133715|0|0|0|0|0|0|0|0|0|0
5|F1|0|2|0|1|1|1|0|0|0|0|1|0|3942842589|3942842594|0|0|0|0|0|0|0|0|0|0
6|F1|0|2|0|1|1|1|0|0|0|0|1|0|3952120125|3952120130|0|0|0|0|0|0|0|0|0|0
7|F1|0|2|0|1|1|1|0|0|0|0|1|0|3959286775|3959286780|0|0|0|0|0|0|0|0|0|0
8|F1|0|2|0|1|1|1|0|0|0|0|1|0|3967296041|3967296046|0|0|0|0|0|0|0|0|0|0
9|F1|0|2|0|1|1|1|0|0|0|0|1|0|3975468375|3975468380|0|0|0|0|0|0|0|0|0|0
10|F1|0|2|0|1|1|1|0|0|0|0|1|0|3981818949|3981818954|0|0|0|0|0|0|0|0|0|0
11|F1|0|2|0|1|1|1|0|0|0|0|1|0|3991440439|3991440444|0|0|0|0|0|0|0|0|0|0
12|F1|0|2|0|1|1|1|0|0|0|0|1|0|3997601761|3997601766|0|0|0|0|0|0|0|0|0|0
13|F1|0|2|0|1|1|1|0|0|0|0|1|0|4006324293|4006324298|0|0|0|0|0|0|0|0|0|0
14|F1|0|2|0|1|1|1|0|0|0|0|1|0|4013622804|4013622809|0|0|0|0|0|0|0|0|0|0
15|F1|0|2|0|1|1|1|0|0|0|0|1|0|4022466852|4022466857|0|0|0|0|0|0|0|0|0|0
16|F1|0|2|0|1|1|1|0|0|0|0|1|0|4031355617|4031355622|0|0|0|0|0|0|0|0|0|0
17|F1|0|2|0|1|1|1|0|0|0|0|1|0|4038120646|4038120651|0|0|0|0|0|0|0|0|0|0
18|F1|0|2|0|1|1|1|0|0|0|0|1|0|4047648795|4047648800|0|0|0|0|0|0|0|0|0|0
19|F1|0|2|0|1|1|1|0|0|0|0|1|0|4055756832|4055756837|0|0|0|0|0|0|0|0|0|0
20|F1|0|2|0|1|1|1|0|0|0|0|1|0|4064472110|4064472115|0|0|0|0|0|0|0|0|0|0
21|F1|0|2|0|1|1|1|0|0|0|0|1|0|4072862871|4072862876|0|0|0|0|0|0|0|0|0|0
22|F1|0|2|0|1|1|1|0|0|0|0|1|0|4080768527|4080768532|0|0|0|0|0|0|0|0|0|0
23|F1|0|2|0|1|1|1|0|0|0|0|1|0|4088745143|4088745148|0|0|0|0|0|0|0|0|0|0
24|F1|0|2|0|1|1|1|0|0|0|0|1|0|4096908036|4096908041|0|0|0|0|0|0|0|0|0|0
25|F1|0|2|0|1|1|1|0|0|0|0|1|0|4104527709|4104527714|0|0|0|0|0|0|0|0|0|0
26|F1|0|2|0|1|1|1|0|0|0|0|1|0|4111652728|4111652733|0|0|0|0|0|0|0|0|0|0
27|F1|0|2|0|1|1|1|0|0|0|0|1|0|4117974418|4117974423|0|0|0|0|0|0|0|0|0|0
28|F1|0|2|0|1|1|1|0|0|0|0|1|0|4126394895|4126394900|0|0|0|0|0|0|0|0|0|0
29|F1|0|2|0|1|1|1|0|0|0|0|1|0|4132838619|4132838624|0|0|0|0|0|0|0|0|0|0
30|F1|0|2|0|1|1|1|0|0|0|0|1|0|4142173940|4142173945|0|0|0|0|0|0|0|0|0|0
31|F1|0|2|0|1|1|1|0|0|0|0|1|0|4148363846|4148363851|0|0|0|0|0|0|0|0|0|0
32|F1|0|2|0|1|1|1|0|0|0|0|1|0|4156103197|4156103202|0|0|0|0|0|0|0|0|0|0
33|F1|0|2|0|1|1|1|0|0|0|0|1|0|4163587909|4163587914|0|0|0|0|0|0|0|0|0|0
34|F1|0|2|0|1|1|1|0|0|0|0|1|0|4172704782|4172704787|0|0|0|0|0|0|0|0|0|0
35|F1|0|2|0|1|1|1|0|0|0|0|1|0|4180896345|4180896350|0|0|0|0|0|0|0|0|0|0
36|F1|0|2|0|1|1|1|0|0|0|0|1|0|4188696207|4188696212|0|0|0|0|0|0|0|0|0|0
37|F1|0|2|0|1|1|1|0|0|0|0|1|0|4196560297|4196560302|0|0|0|0|0|0|0|0|0|0
38|F1|0|2|0|1|1|1|0|0|0|0|1|0|4206975223|4206975228|0|0|0|0|0|0|0|0|0|0
39|F1|0|2|0|1|1|1|0|0|0|0|1|0|4214572408|4214572413|0|0|0|0|0|0|0|0|0|0
40|F1|0|2|0|1|1|1|0|0|0|0|1|0|4223551174|4223551179|0|0|0|0|0|0|0|0|0|0
41|F1|0|2|0|1|1|1|0|0|0|0|1|0|4233949977|4233949982|0|0|0|0|0|0|0|0|0|0
42|F1|0|2|0|1|1|1|0|0|0|0|1|0|4243471695|4243471700|0|0|0|0|0|0|0|0|0|0
43|F1|0|2|0|1|1|1|0|0|0|0|1|0|4252456855|4252456860|0|0|0|0|0|0|0|0|0|0
44|F1|0|2|0|1|1|1|0|0|0|0|1|0|4259553006|4259553011|0|0|0|0|0|0|0|0|0|0
45|F1|0|2|0|1|1|1|0|0|0|0|1|0|4268811282|4268811287|0|0|0|0|0|0|0|0|0|0
46|F1|0|2|0|1|1|1|0|0|0|0|1|0|4276505126|4276505131|0|0|0|0|0|0|0|0|0|0
47|F1|0|2|0|1|1|1|0|0|0|0|1|0|4286463794|4286463799|0|0|0|0|0|0|0|0|0|0
48|F1|0|2|0|1|1|1|0|0|0|0|1|0|4293707831|4293707836|0|0|0|0|0|0|0|0|0|0
49|F1|0|2|0|1|1|1|0|0|0|0|1|0|7536270|7536275|0|0|0|0|0|0|0|0|0|0
50|F1|0|2|0|1|1|1|0|0|0|0|1|0|15955982|15955987|0|0|0|0|0|0|0|0|0|0
51|F1|0|2|0|1|1|1|0|0|0|0|1|0|26827127|26827132|0|0|0|0|0|0|0|0|0|0
52|F1|0|2|0|1|1|1|0|0|0|0|1|0|34867677|34867682|0|0|0|0|0|0|0|0|0|0
53|F1|0|2|0|1|1|1|0|0|0|0|1|0|43409455|43409460|0|0|0|0|0|0|0|0|0|0
54|F1|0|2|0|1|1|1|0|0|0|0|1|0|51350447|51350452|0|0|0|0|0|0|0|0|0|0
55|F1|0|2|0|1|1|1|0|0|0|0|1|0|58170365|58170370|0|0|0|0|0|0|0|0|0|0
56|F1|0|2|0|1|1|1|0|0|0|0|1|0|65426967|65426972|0|0|0|0|0|0|0|0|0|0
57|F1|0|2|0|1|1|1|0|0|0|0|1|0|74389646|74389651|0|0|0|0|0|0|0|0|0|0
58|F1|0|2|0|1|1|1|0|0|0|0|1|0|82003087|82003092|0|0|0|0|0|0|0|0|0|0
59|F1|0|2|0|1|1|1|0|0|0|0|1|0|90586885|90586890|0|0|0|0|0|0|0|0|0|0
60|F1|0|2|0|1|1|1|0|0|0|0|1|0|99023476|99023481|0|0|0|0|0|0|0|0|0|0
61|F1|0|2|0|1|1|1|0|0|0|0|1|0|107009417|107009422|0|0|0|0|0|0|0|0|0|0
62|F1|0|2|0|1|1|1|0|0|0|0|1|0|114625865|114625870|0|0|0|0|0|0|0|0|0|0
63|F1|0|2|0|1|1|1|0|0|0|0|1|0|122055973|122055978|0|0|0|0|0|0|0|0|0|0
64|F1|0|2|0|1|1|1|0|0|0|0|1|0|129987325|129987330|0|0|0|0|0|0|0|0|0|0
65|F1|0|2|0|1|1|1|0|0|0|0|1|0|138686533|138686538|0|0|0|0|0|0|0|0|0|0
66|F1|0|2|0|1|1|1|0|0|0|0|1|0|146364029|146364034|0|0|0|0|0|0|0|0|0|0
67|F1|0|2|0|1|1|1|0|0|0|0|1|0|154301760|154301765|0|0|0|0|0|0|0|0|0|0
68|F1|0|2|0|1|1|1|0|0|0|0|1|0|161863741|161863746|0|0|0|0|0|0|0|0|0|0
69|F1|0|2|0|1|1|1|0|0|0|0|1|0|170668960|170668965|0|0|0|0|0|0|0|0|0|0
70|F1|0|2|0|1|1|1|0|0|0|0|1|0|178642182|178642187|0|0|0|0|0|0|0|0|0|0
71|F1|0|2|0|1|1|1|0|0|0|0|1|0|185628966|185628971|0|0|0|0|0|0|0|0|0|0
72|F1|0|2|0|1|1|1|0|0|0|0|1|0|194321746|194321751|0|0|0|0|0|0|0|0|0|0
73|F1|0|2|0|1|1|1|0|0|0|0|1|0|203342237|203342242|0|0|0|0|0|0|0|0|0|0
74|F1|0|2|0|1|1|1|0|0|0|0|1|0|211679264|211679269|0|0|0|0|0|0|0|0|0|0
75|F1|0|2|0|1|1|1|0|0|0|0|1|0|219954373|219954378|0|0|0|0|0|0|0|0|0|0
76|F1|0|2|0|1|1|1|0|0|0|0|1|0|228541894|228541899|0|0|0|0|0|0|0|0|0|0
77|F1|0|2|0|1|1|1|0|0|0|0|1|0|236225838|236225843|0|0|0|0|0|0|0|0|0|0
78|F1|0|2|0|1|1|1|0|0|0|0|1|0|245191726|245191731|0|0|0|0|0|0|0|0|0|0
79|F1|0|2|0|1|1|1|0|0|0|0|1|0|252413257|252413262|0|0|0|0|0|0|0|0|0|0
80|F1|0|2|0|1|1|1|0|0|0|0|1|0|260759812|260759817|0|0|0|0|0|0|0|0|0|0
81|F1|0|2|0|1|1|1|0|0|0|0|1|0|267566606|267566611|0|0|0|0|0|0|0|0|0|0
82|F1|0|2|0|1|1|1|0|0|0|0|1|0|274293065|274293070|0|0|0|0|0|0|0|0|0|0
83|F1|0|2|0|1|1|1|0|0|0|0|1|0|281636696|281636701|0|0|0|0|0|0|0|0|0|0
84|F1|0|2|0|1|1|1|0|0|0|0|1|0|289603625|289603630|0|0|0|0|0|0|0|0|0|0
85|F1|0|2|0|1|1|1|0|0|0|0|1|0|299086799|299086804|0|0|0|0|0|0|0|0|0|0
86|F1|0|2|0|1|1|1|0|0|0|0|1|0|306783831|306783836|0|0|0|0|0|0|0|0|0|0
87|F1|0|2|0|1|1|1|0|0|0|0|1|0|313735209|313735214|0|0|0|0|0|0|0|0|0|0
88|F1|0|2|0|1|1|1|0|0|0|0|1|0|321316308|321316313|0|0|0|0|0|0|0|0|0|0
89|F1|0|2|0|1|1|1|0|0|0|0|1|0|328405838|328405843|0|0|0|0|0|0|0|0|0|0
90|F1|0|2|0|1|1|1|0|0|0|0|1|0|335678781|335678786|0|0|0|0|0|0|0|0|0|0
91|F1|0|2|0|1|1|1|0|0|0|0|1|0|344551474|344551479|0|0|0|0|0|0|0|0|0|0
92|F1|0|2|0|1|1|1|0|0|0|0|1|0|351438597|351438602|0|0|0|0|0|0|0|0|0|0
93|F1|0|2|0|1|1|1|0|0|0|0|1|0|358977958|358977963|0|0|0|0|0|0|0|0|0|0
94|F1|0|2|0|1|1|1|0|0|0|0|1|0|366427598|366427603|0|0|0|0|0|0|0|0|0|0
95|F1|0|2|0|1|1|1|0|0|0|0|1|0|374304413|374304418|0|0|0|0|0|0|0|0|0|0
96|F1|0|2|0|1|1|1|0|0|0|0|1|0|381361810|381361815|0|0|0|0|0|0|0|0|0|0
97|F1|0|2|0|1|1|1|0|0|0|0|1|0|389829687|389829692|0|0|0|0|0|0|0|0|0|0
98|F1|0|2|0|1|1|1|0|0|0|0|1|0|398252590|398252595|0|0|0|0|0|0|0|0|0|0
99|F1|0|2|0|1|1|1|0|0|0|0|1|0|405638009|405638014|0|0|0|0|0|0|0|0|0|0
100|F1|0|2|0|1|1|1|0|0|0|0|1|0|413389565|413389570|0|0|0|0|0|0|0|0|0|0
