ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
1,1,124732.05603285685,32,1000000,1000000,1,0,171708,720,31,124732.05603285685,12706,lane0_d0_r0_fixed_short,1,0.0019882619423404035,70855,256567,0.0019897589422969908,124732.05603285685,0,31,0,1,0,192,504,0.000696,1,8,0,31,1
1,1,421469.80279948935,32,1000000,1000000,1,0,751563,693,247,421469.80279948935,60278,lane0_d0_r0_prbs,1,0.004688354864037709,375722,836446,0.004689842863994557,421469.80279948935,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,432753.96805461106,32,1000000,1000000,1,0,751560,710,247,432753.96805461106,59711,lane0_d0_r0_zero,1,0.004566104867582959,335534,836422,0.0045675958675397196,432753.96805461106,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,432037.2341974077,32,1000000,1000000,1,0,751632,715,247,432037.2341974077,59906,lane0_d0_r0_one,1,0.004573679867363284,337787,836482,0.004575170867320045,432037.2341974077,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,429938.80928798346,32,1000000,1000000,1,0,751602,676,247,429938.80928798346,60806,lane0_d0_r0_increment,1,0.004596002866715917,344408,836454,0.0045974938666726774,429938.80928798346,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
1,1,427799.2559202891,32,1000000,1000000,1,0,751608,711,247,427799.2559202891,60542,lane0_d0_r0_binary,1,0.004618988866049323,352259,836463,0.0046204768660061705,427799.2559202891,0,31,0,1,0,192,2232,0.002424,1,8,0,247,1
100,1,351346.3624765425,32,1000000,1000000,100,0,100070416,96092349,24700,351346.3624765425,6369812,lane0_d0_r0_100f,1,0.5624079856901684,43665315,137076424,0.562409551690123,351346.3624765425,0,31,0,146,0,19200,223200,0.2424,143,8,43,24700,32
