captured_ms|sequence|label|role|data_ro|dirm0|oen0
1785947610017|0|SAFE_BOOT|fixed|1350565379|8193|8193
1785947610017|0|SAFE_BOOT|rotating|1346371075|8193|8193
1785947610122|1001|dma_reset_rotating_2_active|fixed|1346362883|8193|8193
1785947610122|1001|dma_reset_rotating_2_active|rotating|1346371075|8193|8193
1785947610806|1001|dma_reset_rotating_2_terminal|fixed|1350565379|8193|8193
1785947610806|1001|dma_reset_rotating_2_terminal|rotating|1346371075|8193|8193
