captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785915659780|1002|sustained_300s_f2r_00001_16777216|fixed|4,1378943233,16777471,6546965,6461019,6476839,6461019,6476839,6461019,11670,11648,5823,5823,0,0,743,0,179793208,179450067,4096,4096,0,0,5824,5824,667912949,667912962,667912957,667912970,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,16777216,262144,64,0,0,0,0,100,0,88,0,25,22,0,1,100,0|10,1474657517,0,5790880,0,0,0,0,0,6514669,0,22,0,320568535,0,320568535,0,2080,315073648,0,7896420,0,0,0,0,0
1785915659780|1002|sustained_300s_f2r_00001_16777216|rotating|4,1378943233,33558272,6625018,6537424,71072,0,71072,0,1506,0,753,0,0,0,5893,5893,4810872,0,4096,0,0,0,753,0,643631576,0,643631584,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,16777216,262144,64,0,0,0,0,100,0,88,0,25,22,0,1,100,0|10,707340580,0,0,0,5767168,0,5767168,0,17910,0,0,22,0,0,0,0,0,0,0,5038117,0,0,0,0,0
1785915664790|1002|sustained_300s_f2r_00001_16777216|fixed|6,1378943233,16777471,13193389,13018865,13051814,13018865,13051814,13018865,23523,23478,11738,11738,0,0,1500,0,362395424,361676739,4096,4096,0,0,11739,11739,988550352,988550365,988550360,988550373,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,16777216,262144,64,0,0,0,0,188,0,176,0,47,44,0,1,188,0|12,1795229833,0,11621280,0,0,0,0,0,13074220,0,44,0,639683251,0,639683251,0,2080,632473704,0,10762144,0,0,0,0,0
1785915664790|1002|sustained_300s_f2r_00001_16777216|rotating|6,1378943233,33558272,13274556,13099172,142427,0,142427,0,3018,0,1509,0,0,0,11811,11811,9640920,0,4096,0,0,0,1509,0,964204915,0,964204931,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,16777216,262144,64,0,0,0,0,188,0,176,0,47,44,0,1,188,0|12,1028884569,0,0,0,11534336,0,11534336,0,35795,0,0,44,0,0,0,0,0,0,0,5082758,0,0,0,0,0
1785915675111|1003|sustained_300s_f2r_00002_67108864|fixed|10,1378943233,16777471,6542989,6457134,6472863,6457134,6472863,6457134,5847,5826,5824,5824,0,0,743,0,179713320,179370352,4096,4096,0,0,5825,5825,1649182390,1649182403,1649182398,1649182379,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,100,0,88,0,25,22,0,1,100,0|20,2456321092,0,5798784,0,0,0,0,0,6519031,0,22,0,320991347,0,320991347,0,2080,315497743,0,7896770,0,0,0,0,0
1785915675111|1003|sustained_300s_f2r_00002_67108864|rotating|10,1378943233,33558272,6647268,6559479,71355,0,71355,0,1512,0,756,0,0,0,5917,5917,4830056,0,4096,0,0,0,756,0,1626160406,0,1626160414,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,100,0,88,0,25,22,0,1,100,0|20,1689122551,0,0,0,5767168,0,5767168,0,17933,0,0,22,0,0,0,0,0,0,0,5022249,0,0,0,0,0
1785915680124|1003|sustained_300s_f2r_00002_67108864|fixed|12,1378943233,16777471,13192289,13017903,13050714,13017903,13050714,13017903,11789,11744,11742,11742,0,0,1500,0,362331840,361613509,4096,4096,0,0,11743,11743,1970005493,1970005474,1970005469,1970005482,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,188,0,176,0,47,44,0,1,188,0|22,2776451929,0,11621280,0,0,0,0,0,13068160,0,44,0,639666560,0,639666560,0,2080,632456623,0,10762470,0,0,0,0,0
1785915680124|1003|sustained_300s_f2r_00002_67108864|rotating|12,1378943233,33558272,13287068,13111615,142616,0,142616,0,3022,0,1511,0,0,0,11827,11827,9653688,0,4096,0,0,0,1511,0,1946303962,0,1946303970,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,188,0,176,0,47,44,0,1,188,0|22,2009427309,0,0,0,11534336,0,11534336,0,35748,0,0,44,0,0,0,0,0,0,0,5067052,0,0,0,0,0
1785915685145|1003|sustained_300s_f2r_00002_67108864|fixed|14,1378943233,16777471,19853625,19591159,19640505,19591159,19640505,19591159,17741,17674,17672,17672,0,0,2258,0,545313128,544235763,4096,4096,0,0,17673,17673,2291336949,2291336930,2291336925,2291336938,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,276,0,264,0,69,66,0,1,276,0|24,3097770871,0,17467488,0,0,0,0,0,19640856,0,66,0,959523950,0,959523950,0,2080,950603586,0,13627355,0,0,0,0,0
1785915685145|1003|sustained_300s_f2r_00002_67108864|rotating|14,1378943233,33558272,19935692,19672366,213970,0,213970,0,4534,0,2267,0,0,0,17746,17746,14483720,0,4096,0,0,0,2267,0,2266876482,0,2266876490,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,276,0,264,0,69,66,0,1,276,0|24,2332302148,0,0,0,17301504,0,17301504,0,53727,0,0,66,0,0,0,0,0,0,0,5107774,0,0,0,0,0
1785915690155|1003|sustained_300s_f2r_00002_67108864|fixed|16,1378943233,16781056,26521276,26170694,26236521,26170694,26236521,26170694,23698,23609,23608,23608,0,0,3017,0,728448448,727012288,4096,4096,0,0,23608,23608,2612932049,2612932382,2612932057,2612932390,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,364,0,352,0,91,88,0,1,364,0|26,3419908890,0,23321600,0,0,0,0,0,26231303,0,88,0,1280198441,0,1280198441,0,2080,1269568529,0,16493058,0,0,0,0,0
1785915690155|1003|sustained_300s_f2r_00002_67108864|rotating|16,1378943233,33558272,26620039,26267716,285790,0,285790,0,6056,0,3028,0,0,0,23696,23696,19345696,0,4096,0,0,0,3028,0,2589401823,0,2589401831,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,368,0,356,0,92,89,0,1,368,0|26,2654699932,0,0,0,23330816,0,23330816,0,71660,0,0,89,0,0,0,0,0,0,0,5157000,0,0,0,0,0
1785915695159|1003|sustained_300s_f2r_00002_67108864|fixed|18,1378943233,16777471,33141362,32703376,32785541,32703376,32785541,32703376,29613,29503,29500,29500,0,0,3770,0,910269920,908474467,4096,4096,0,0,29501,29501,2932257909,2932257922,2932257917,2932257930,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,456,0,444,0,114,111,0,1,456,0|28,3739745806,0,29137504,0,0,0,0,0,32771058,0,111,0,1598581381,0,1598581381,0,2080,1586098899,0,19489001,0,0,0,0,0
1785915695159|1003|sustained_300s_f2r_00002_67108864|rotating|18,1378943233,33558272,33232803,32793082,356861,0,356861,0,7562,0,3781,0,0,0,29582,29582,24156592,0,4096,0,0,0,3781,0,2908685808,0,2908685816,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,456,0,444,0,114,111,0,1,456,0|28,2974812921,0,0,0,29097984,0,29097984,0,89475,0,0,111,0,0,0,0,0,0,0,5199591,0,0,0,0,0
1785915700171|1003|sustained_300s_f2r_00002_67108864|fixed|20,1378943233,16777471,39783978,39257294,39356707,39257294,39356707,39257294,35555,35422,35419,35419,0,0,4527,0,1092899301,1090728496,4096,4096,0,0,35420,35420,3253108055,3253108036,3253108063,3253108044,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,544,0,532,0,136,133,0,1,544,0|30,4060915321,0,34983712,0,0,0,0,0,39334775,0,133,0,1918289344,0,1918289344,0,2080,1904095587,0,22354734,0,0,0,0,0
