ack_frames,active_lane_count,application_goodput_bps,chip_cycles,configured_aggregate_raw_bps,configured_raw_bps_per_lane,data_frames,direction,dma_rx_completion_ticks,dma_tx_completion_ticks,encoded_transfer_bytes,frame_admission_duty_guard_cycles,frame_admission_duty_guard_us,frame_goodput_bps,integrity_verify_ticks,label,lane_mask,object_runtime_seconds,payload_prepare_ticks,pl_completion_ticks,ps_command_seconds,ps_to_ps_useful_goodput_bps,rate_select,rx_pulse_window_max_cycles,rx_pulse_window_min_cycles,scheduler_lane0_frames,scheduler_lane1_frames,theoretical_ack_air_bits,theoretical_data_air_bits,theoretical_serial_airtime_seconds,tx_attempts,tx_pulse_cycles,tx_retries,useful_bytes,window_high_watermark
1,1,124678.44133452179,32,1000000,1000000,1,0,171667,693,31,20480,320,124678.44133452179,12705,lane1_d0_r0_fixed_short,2,0.0019891169423156088,70845,256506,0.0019905839422730658,124678.44133452179,0,31,0,0,1,192,504,0.000696,1,8,0,31,1
1,1,421009.13442868146,32,1000000,1000000,1,0,751577,696,247,20480,320,421009.13442868146,59909,lane1_d0_r0_prbs,2,0.004693484863888939,377349,836441,0.004694951863846396,421009.13442868146,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,432963.6177579935,32,1000000,1000000,1,0,751511,691,247,20480,320,432963.6177579935,59957,lane1_d0_r0_zero,2,0.004563893867647078,334294,836364,0.004565360867604535,432963.6177579935,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,431868.1196545667,32,1000000,1000000,1,0,751558,699,247,20480,320,431868.1196545667,60159,lane1_d0_r0_one,2,0.004575470867311345,337829,836407,0.004576937867268802,431868.1196545667,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,430011.2262749038,32,1000000,1000000,1,0,751597,692,247,20480,320,430011.2262749038,59795,lane1_d0_r0_increment,2,0.004595228866738363,344761,836435,0.004596692866695907,430011.2262749038,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
1,1,428089.5307857241,32,1000000,1000000,1,0,751562,718,247,20480,320,428089.5307857241,59620,lane1_d0_r0_binary,2,0.004615856866140151,351811,836433,0.004617317866097782,428089.5307857241,0,31,0,0,1,192,2232,0.002424,1,8,0,247,1
100,1,483081.8453090322,32,1000000,1000000,100,0,93579697,61786919,24700,20480,320,483081.8453090322,5867994,lane1_d0_r0_100f,2,0.4090404181378279,36484899,93664562,0.40904188513778533,483081.8453090322,0,31,0,0,100,19200,223200,0.2424,100,8,0,24700,32
10000,1,483607.284058976,32,1000000,1000000,10000,0,9376198191,9344405467,2470000,20480,320,483607.284058976,594051443,lane1_d0_r0_10000f,2,40.85959962007161,3645619988,9376283070,40.85960108407157,483607.284058976,0,31,0,0,10000,1920000,22320000,24.24,10000,8,0,2470000,32
1,1,156266.74177047692,16,2000000,2000000,1,0,86406,715,31,20480,320,156266.74177047692,12764,lane1_d0_r1_fixed_short,2,0.0015870299539761314,71570,154333,0.0015884969539335884,156266.74177047692,1,15,0,0,1,192,504,0.000348,1,8,0,31,1
1,1,562439.9581995546,16,2000000,2000000,1,0,393481,715,247,20480,320,562439.9581995546,59922,lane1_d0_r1_prbs,2,0.003513263898115347,375959,444507,0.003514730898072804,562439.9581995546,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,582530.0130609357,16,2000000,2000000,1,0,393384,721,247,20480,320,582530.0130609357,59474,lane1_d0_r1_zero,2,0.003392099901629103,336086,444403,0.00339356690158656,582530.0130609357,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,581272.0554067566,16,2000000,2000000,1,0,393439,702,247,20480,320,581272.0554067566,59022,lane1_d0_r1_one,2,0.003399440901416214,338940,444452,0.003400907901373671,581272.0554067566,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
1,1,578296.7397655967,16,2000000,2000000,1,0,393367,700,247,20480,320,578296.7397655967,59447,lane1_d0_r1_increment,2,0.003416930900909004,344373,444401,0.003418397900866461,578296.7397655967,1,15,0,0,1,192,2232,0.001212,1,8,0,247,1
