label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|observed_status|observed_state|sequence|dump_path
ba_l0_64|2|0|0|1|1|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|64|1024|0|0|0|0|0|0|NA|1785246707067|1785246707752|0|4|1001|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260728T134254Z_8157716a47a9_9ef40d3ccef2/raw_lane_matrix/p9_10/mailbox/ba_l0_64.bin
ba_l0_1000|2|0|0|1|1|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|1000|1024|0|0|0|0|0|0|NA|1785246707761|1785246708492|0|4|1002|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260728T134254Z_8157716a47a9_9ef40d3ccef2/raw_lane_matrix/p9_10/mailbox/ba_l0_1000.bin
ba_l0_4096|2|0|0|1|1|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|4096|1024|0|0|0|0|0|0|NA|1785246708501|1785246709293|0|4|1003|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260728T134254Z_8157716a47a9_9ef40d3ccef2/raw_lane_matrix/p9_10/mailbox/ba_l0_4096.bin
P9-10_endpoint_shutdown|10|0|0|0|0|0|0|0|8|0|0|0|10000|0|0|0|0|0|0|0|1024|0|0|0|0|0|0|NA|1785246709302|1785246710003|0|6|1004|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9/p9_20260728T134254Z_8157716a47a9_9ef40d3ccef2/raw_lane_matrix/p9_10/mailbox/P9-10_endpoint_shutdown.bin
