label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|sequence|fixed_status|rotating_status|fixed_state|rotating_state|fixed_dump_path|rotating_dump_path|fixed_p10_1_dump_path|rotating_p10_1_dump_path
preflight_identity|1|0|0|0|0|0|257|0|8|0|0|0|10000|2685403137|10|1|0|0|0|0|1024|0|0|0|0|0|0|NA|1785534684936|1785534685083|1001|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260731T214947Z_ddf4a064_1585d1ad_9ad4f85f/stages/preflight/dumps/preflight_identity.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260731T214947Z_ddf4a064_1585d1ad_9ad4f85f/stages/preflight/dumps/preflight_identity.rotating.bin||
diagnostic_only_1byte|3|0|2|3|0|2|257|1|16|1|0|0|30000|2685403137|10|269484033|0|0|0|0|1024|0|0|0|0|0|0|NA|1785534685135|1785534685282|1002|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260731T214947Z_ddf4a064_1585d1ad_9ad4f85f/stages/preflight/dumps/diagnostic_only_1byte.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260731T214947Z_ddf4a064_1585d1ad_9ad4f85f/stages/preflight/dumps/diagnostic_only_1byte.rotating.bin||
short_ring_wrap|4|0|0|0|0|0|257|0|8|0|0|0|10000|2685403137|10|1|0|0|0|0|1024|0|0|0|0|0|0|NA|1785534685326|1785534685446|1003|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260731T214947Z_ddf4a064_1585d1ad_9ad4f85f/stages/preflight/dumps/short_ring_wrap.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260731T214947Z_ddf4a064_1585d1ad_9ad4f85f/stages/preflight/dumps/short_ring_wrap.rotating.bin||
idle_heavy_5s|11|0|0|0|0|0|257|0|8|0|0|0|15000|2685403137|10|1|0|0|0|0|1024|0|0|0|5000|0|0|NA|1785534685498|1785534690651|1004|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260731T214947Z_ddf4a064_1585d1ad_9ad4f85f/stages/preflight/dumps/idle_heavy_5s.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_1_HW/evidence/hardware/p10_1/p10_1_hw_20260731T214947Z_ddf4a064_1585d1ad_9ad4f85f/stages/preflight/dumps/idle_heavy_5s.rotating.bin||
