sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
0|F0|0|1|0|1|1|1|0|0|0|0|1|0|31492498|31492503|0|0|0|0|0|0|0|0|0|0
1|F0|0|1|0|1|1|1|0|0|0|0|1|0|39035072|39035077|0|0|0|0|0|0|0|0|0|0
2|F0|0|1|0|1|1|1|0|0|0|0|1|0|46285184|46285189|0|0|0|0|0|0|0|0|0|0
3|F0|0|1|0|1|1|1|0|0|0|0|1|0|54479959|54479964|0|0|0|0|0|0|0|0|0|0
4|F0|0|1|0|1|1|1|0|0|0|0|1|0|63307627|63307632|0|0|0|0|0|0|0|0|0|0
5|F0|0|1|0|1|1|1|0|0|0|0|1|0|71319211|71319216|0|0|0|0|0|0|0|0|0|0
6|F0|0|1|0|1|1|1|0|0|0|0|1|0|79096586|79096591|0|0|0|0|0|0|0|0|0|0
7|F0|0|1|0|1|1|1|0|0|0|0|1|0|90501408|90501413|0|0|0|0|0|0|0|0|0|0
8|F0|0|1|0|1|1|1|0|0|0|0|1|0|98889190|98889195|0|0|0|0|0|0|0|0|0|0
9|F0|0|1|0|1|1|1|0|0|0|0|1|0|105776303|105776308|0|0|0|0|0|0|0|0|0|0
10|F0|0|1|0|1|1|1|0|0|0|0|1|0|113694743|113694748|0|0|0|0|0|0|0|0|0|0
11|F0|0|1|0|1|1|1|0|0|0|0|1|0|122069380|122069385|0|0|0|0|0|0|0|0|0|0
12|F0|0|1|0|1|1|1|0|0|0|0|1|0|130321935|130321940|0|0|0|0|0|0|0|0|0|0
13|F0|0|1|0|1|1|1|0|0|0|0|1|0|139278112|139278117|0|0|0|0|0|0|0|0|0|0
14|F0|0|1|0|1|1|1|0|0|0|0|1|0|145831026|145831031|0|0|0|0|0|0|0|0|0|0
15|F0|0|1|0|1|1|1|0|0|0|0|1|0|154890022|154890027|0|0|0|0|0|0|0|0|0|0
16|F0|0|1|0|1|1|1|0|0|0|0|1|0|163897601|163897606|0|0|0|0|0|0|0|0|0|0
17|F0|0|1|0|1|1|1|0|0|0|0|1|0|171273286|171273291|0|0|0|0|0|0|0|0|0|0
18|F0|0|1|0|1|1|1|0|0|0|0|1|0|181723502|181723507|0|0|0|0|0|0|0|0|0|0
19|F0|0|1|0|1|1|1|0|0|0|0|1|0|189526369|189526374|0|0|0|0|0|0|0|0|0|0
20|F0|0|1|0|1|1|1|0|0|0|0|1|0|199327566|199327571|0|0|0|0|0|0|0|0|0|0
21|F0|0|1|0|1|1|1|0|0|0|0|1|0|208164868|208164873|0|0|0|0|0|0|0|0|0|0
22|F0|0|1|0|1|1|1|0|0|0|0|1|0|216340302|216340307|0|0|0|0|0|0|0|0|0|0
23|F0|0|1|0|1|1|1|0|0|0|0|1|0|223532718|223532723|0|0|0|0|0|0|0|0|0|0
24|F0|0|1|0|1|1|1|0|0|0|0|1|0|231396530|231396535|0|0|0|0|0|0|0|0|0|0
25|F0|0|1|0|1|1|1|0|0|0|0|1|0|240114958|240114963|0|0|0|0|0|0|0|0|0|0
26|F0|0|1|0|1|1|1|0|0|0|0|1|0|248775544|248775549|0|0|0|0|0|0|0|0|0|0
27|F0|0|1|0|1|1|1|0|0|0|0|1|0|257432925|257432930|0|0|0|0|0|0|0|0|0|0
28|F0|0|1|0|1|1|1|0|0|0|0|1|0|265287319|265287324|0|0|0|0|0|0|0|0|0|0
29|F0|0|1|0|1|1|1|0|0|0|0|1|0|273600911|273600916|0|0|0|0|0|0|0|0|0|0
30|F0|0|1|0|1|1|1|0|0|0|0|1|0|284330758|284330763|0|0|0|0|0|0|0|0|0|0
31|F0|0|1|0|1|1|1|0|0|0|0|1|0|291911808|291911813|0|0|0|0|0|0|0|0|0|0
32|F0|0|1|0|1|1|1|0|0|0|0|1|0|298448663|298448668|0|0|0|0|0|0|0|0|0|0
33|F0|0|1|0|1|1|1|0|0|0|0|1|0|307077133|307077138|0|0|0|0|0|0|0|0|0|0
34|F0|0|1|0|1|1|1|0|0|0|0|1|0|317700827|317700832|0|0|0|0|0|0|0|0|0|0
35|F0|0|1|0|1|1|1|0|0|0|0|1|0|326014414|326014419|0|0|0|0|0|0|0|0|0|0
36|F0|0|1|0|1|1|1|0|0|0|0|1|0|334501514|334501519|0|0|0|0|0|0|0|0|0|0
37|F0|0|1|0|1|1|1|0|0|0|0|1|0|342179241|342179246|0|0|0|0|0|0|0|0|0|0
38|F0|0|1|0|1|1|1|0|0|0|0|1|0|351704128|351704133|0|0|0|0|0|0|0|0|0|0
39|F0|0|1|0|1|1|1|0|0|0|0|1|0|358867780|358867785|0|0|0|0|0|0|0|0|0|0
40|F0|0|1|0|1|1|1|0|0|0|0|1|0|367213504|367213509|0|0|0|0|0|0|0|0|0|0
41|F0|0|1|0|1|1|1|0|0|0|0|1|0|375877318|375877323|0|0|0|0|0|0|0|0|0|0
42|F0|0|1|0|1|1|1|0|0|0|0|1|0|383857076|383857081|0|0|0|0|0|0|0|0|0|0
43|F0|0|1|0|1|1|1|0|0|0|0|1|0|392315214|392315219|0|0|0|0|0|0|0|0|0|0
44|F0|0|1|0|1|1|1|0|0|0|0|1|0|401428824|401428829|0|0|0|0|0|0|0|0|0|0
45|F0|0|1|0|1|1|1|0|0|0|0|1|0|411120750|411120755|0|0|0|0|0|0|0|0|0|0
46|F0|0|1|0|1|1|1|0|0|0|0|1|0|418701943|418701948|0|0|0|0|0|0|0|0|0|0
47|F0|0|1|0|1|1|1|0|0|0|0|1|0|428175407|428175412|0|0|0|0|0|0|0|0|0|0
48|F0|0|1|0|1|1|1|0|0|0|0|1|0|435814327|435814332|0|0|0|0|0|0|0|0|0|0
49|F0|0|1|0|1|1|1|0|0|0|0|1|0|445487076|445487081|0|0|0|0|0|0|0|0|0|0
50|F0|0|1|0|1|1|1|0|0|0|0|1|0|453389435|453389440|0|0|0|0|0|0|0|0|0|0
51|F0|0|1|0|1|1|1|0|0|0|0|1|0|461484576|461484581|0|0|0|0|0|0|0|0|0|0
52|F0|0|1|0|1|1|1|0|0|0|0|1|0|470241574|470241579|0|0|0|0|0|0|0|0|0|0
53|F0|0|1|0|1|1|1|0|0|0|0|1|0|477475630|477475635|0|0|0|0|0|0|0|0|0|0
54|F0|0|1|0|1|1|1|0|0|0|0|1|0|486091241|486091246|0|0|0|0|0|0|0|0|0|0
55|F0|0|1|0|1|1|1|0|0|0|0|1|0|494726125|494726130|0|0|0|0|0|0|0|0|0|0
56|F0|0|1|0|1|1|1|0|0|0|0|1|0|501909065|501909070|0|0|0|0|0|0|0|0|0|0
57|F0|0|1|0|1|1|1|0|0|0|0|1|0|510704676|510704681|0|0|0|0|0|0|0|0|0|0
58|F0|0|1|0|1|1|1|0|0|0|0|1|0|518173289|518173294|0|0|0|0|0|0|0|0|0|0
59|F0|0|1|0|1|1|1|0|0|0|0|1|0|525985935|525985940|0|0|0|0|0|0|0|0|0|0
60|F0|0|1|0|1|1|1|0|0|0|0|1|0|533984974|533984979|0|0|0|0|0|0|0|0|0|0
61|F0|0|1|0|1|1|1|0|0|0|0|1|0|543921101|543921106|0|0|0|0|0|0|0|0|0|0
62|F0|0|1|0|1|1|1|0|0|0|0|1|0|551498930|551498935|0|0|0|0|0|0|0|0|0|0
63|F0|0|1|0|1|1|1|0|0|0|0|1|0|559822166|559822171|0|0|0|0|0|0|0|0|0|0
64|F0|0|1|0|1|1|1|0|0|0|0|1|0|567560969|567560974|0|0|0|0|0|0|0|0|0|0
65|F0|0|1|0|1|1|1|0|0|0|0|1|0|578656947|578656952|0|0|0|0|0|0|0|0|0|0
66|F0|0|1|0|1|1|1|0|0|0|0|1|0|587009757|587009762|0|0|0|0|0|0|0|0|0|0
67|F0|0|1|0|1|1|1|0|0|0|0|1|0|593370176|593370181|0|0|0|0|0|0|0|0|0|0
68|F0|0|1|0|1|1|1|0|0|0|0|1|0|600777737|600777742|0|0|0|0|0|0|0|0|0|0
69|F0|0|1|0|1|1|1|0|0|0|0|1|0|609971882|609971887|0|0|0|0|0|0|0|0|0|0
70|F0|0|1|0|1|1|1|0|0|0|0|1|0|618909550|618909555|0|0|0|0|0|0|0|0|0|0
71|F0|0|1|0|1|1|1|0|0|0|0|1|0|626988905|626988910|0|0|0|0|0|0|0|0|0|0
72|F0|0|1|0|1|1|1|0|0|0|0|1|0|635292868|635292873|0|0|0|0|0|0|0|0|0|0
73|F0|0|1|0|1|1|1|0|0|0|0|1|0|646074813|646074818|0|0|0|0|0|0|0|0|0|0
74|F0|0|1|0|1|1|1|0|0|0|0|1|0|654195652|654195657|0|0|0|0|0|0|0|0|0|0
75|F0|0|1|0|1|1|1|0|0|0|0|1|0|661921322|661921327|0|0|0|0|0|0|0|0|0|0
76|F0|0|1|0|1|1|1|0|0|0|0|1|0|670553824|670553829|0|0|0|0|0|0|0|0|0|0
77|F0|0|1|0|1|1|1|0|0|0|0|1|0|677604750|677604755|0|0|0|0|0|0|0|0|0|0
78|F0|0|1|0|1|1|1|0|0|0|0|1|0|686586644|686586649|0|0|0|0|0|0|0|0|0|0
79|F0|0|1|0|1|1|1|0|0|0|0|1|0|694977400|694977405|0|0|0|0|0|0|0|0|0|0
80|F0|0|1|0|1|1|1|0|0|0|0|1|0|705408358|705408363|0|0|0|0|0|0|0|0|0|0
81|F0|0|1|0|1|1|1|0|0|0|0|1|0|713603072|713603077|0|0|0|0|0|0|0|0|0|0
82|F0|0|1|0|1|1|1|0|0|0|0|1|0|721810898|721810903|0|0|0|0|0|0|0|0|0|0
83|F0|0|1|0|1|1|1|0|0|0|0|1|0|729992897|729992902|0|0|0|0|0|0|0|0|0|0
84|F0|0|1|0|1|1|1|0|0|0|0|1|0|737811858|737811863|0|0|0|0|0|0|0|0|0|0
85|F0|0|1|0|1|1|1|0|0|0|0|1|0|747156800|747156805|0|0|0|0|0|0|0|0|0|0
86|F0|0|1|0|1|1|1|0|0|0|0|1|0|754924448|754924453|0|0|0|0|0|0|0|0|0|0
87|F0|0|1|0|1|1|1|0|0|0|0|1|0|763260541|763260546|0|0|0|0|0|0|0|0|0|0
88|F0|0|1|0|1|1|1|0|0|0|0|1|0|771490895|771490900|0|0|0|0|0|0|0|0|0|0
89|F0|0|1|0|1|1|1|0|0|0|0|1|0|778869528|778869533|0|0|0|0|0|0|0|0|0|0
90|F0|0|1|0|1|1|1|0|0|0|0|1|0|786399462|786399467|0|0|0|0|0|0|0|0|0|0
91|F0|0|1|0|1|1|1|0|0|0|0|1|0|793656004|793656009|0|0|0|0|0|0|0|0|0|0
92|F0|0|1|0|1|1|1|0|0|0|0|1|0|800494872|800494877|0|0|0|0|0|0|0|0|0|0
