sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
0|R0|1|1|0|1|1|1|0|0|0|0|1|0|3436724332|3436724337|0|0|0|0|0|0|0|0|0|0
1|R0|1|1|0|1|1|1|0|0|0|0|1|0|3445834774|3445834779|0|0|0|0|0|0|0|0|0|0
2|R0|1|1|0|1|1|1|0|0|0|0|1|0|3454177271|3454177276|0|0|0|0|0|0|0|0|0|0
3|R0|1|1|0|1|1|1|0|0|0|0|1|0|3462044261|3462044266|0|0|0|0|0|0|0|0|0|0
4|R0|1|1|0|1|1|1|0|0|0|0|1|0|3469352503|3469352508|0|0|0|0|0|0|0|0|0|0
5|R0|1|1|0|1|1|1|0|0|0|0|1|0|3478951313|3478951318|0|0|0|0|0|0|0|0|0|0
6|R0|1|1|0|1|1|1|0|0|0|0|1|0|3486243456|3486243461|0|0|0|0|0|0|0|0|0|0
7|R0|1|1|0|1|1|1|0|0|0|0|1|0|3494701640|3494701645|0|0|0|0|0|0|0|0|0|0
8|R0|1|1|0|1|1|1|0|0|0|0|1|0|3502613653|3502613658|0|0|0|0|0|0|0|0|0|0
9|R0|1|1|0|1|1|1|0|0|0|0|1|0|3511595534|3511595539|0|0|0|0|0|0|0|0|0|0
10|R0|1|1|0|1|1|1|0|0|0|0|1|0|3518720581|3518720586|0|0|0|0|0|0|0|0|0|0
11|R0|1|1|0|1|1|1|0|0|0|0|1|0|3527570728|3527570733|0|0|0|0|0|0|0|0|0|0
12|R0|1|1|0|1|1|1|0|0|0|0|1|0|3535328611|3535328616|0|0|0|0|0|0|0|0|0|0
13|R0|1|1|0|1|1|1|0|0|0|0|1|0|3543304832|3543304837|0|0|0|0|0|0|0|0|0|0
14|R0|1|1|0|1|1|1|0|0|0|0|1|0|3550143830|3550143835|0|0|0|0|0|0|0|0|0|0
15|R0|1|1|0|1|1|1|0|0|0|0|1|0|3557538536|3557538541|0|0|0|0|0|0|0|0|0|0
16|R0|1|1|0|1|1|1|0|0|0|0|1|0|3565604908|3565604913|0|0|0|0|0|0|0|0|0|0
17|R0|1|1|0|1|1|1|0|0|0|0|1|0|3574252626|3574252631|0|0|0|0|0|0|0|0|0|0
18|R0|1|1|0|1|1|1|0|0|0|0|1|0|3581547950|3581547955|0|0|0|0|0|0|0|0|0|0
19|R0|1|1|0|1|1|1|0|0|0|0|1|0|3589475995|3589476000|0|0|0|0|0|0|0|0|0|0
20|R0|1|1|0|1|1|1|0|0|0|0|1|0|3597670984|3597670989|0|0|0|0|0|0|0|0|0|0
21|R0|1|1|0|1|1|1|0|0|0|0|1|0|3608211144|3608211149|0|0|0|0|0|0|0|0|0|0
22|R0|1|1|0|1|1|1|0|0|0|0|1|0|3616865302|3616865307|0|0|0|0|0|0|0|0|0|0
23|R0|1|1|0|1|1|1|0|0|0|0|1|0|3624500960|3624500965|0|0|0|0|0|0|0|0|0|0
24|R0|1|1|0|1|1|1|0|0|0|0|1|0|3631484534|3631484539|0|0|0|0|0|0|0|0|0|0
25|R0|1|1|0|1|1|1|0|0|0|0|1|0|3643496168|3643496173|0|0|0|0|0|0|0|0|0|0
26|R0|1|1|0|1|1|1|0|0|0|0|1|0|3650505431|3650505436|0|0|0|0|0|0|0|0|0|0
27|R0|1|1|0|1|1|1|0|0|0|0|1|0|3658719642|3658719647|0|0|0|0|0|0|0|0|0|0
28|R0|1|1|0|1|1|1|0|0|0|0|1|0|3664835582|3664835587|0|0|0|0|0|0|0|0|0|0
29|R0|1|1|0|1|1|1|0|0|0|0|1|0|3674993358|3674993363|0|0|0|0|0|0|0|0|0|0
30|R0|1|1|0|1|1|1|0|0|0|0|1|0|3684078051|3684078056|0|0|0|0|0|0|0|0|0|0
31|R0|1|1|0|1|1|1|0|0|0|0|1|0|3691588438|3691588443|0|0|0|0|0|0|0|0|0|0
32|R0|1|1|0|1|1|1|0|0|0|0|1|0|3699844191|3699844196|0|0|0|0|0|0|0|0|0|0
33|R0|1|1|0|1|1|1|0|0|0|0|1|0|3707129646|3707129651|0|0|0|0|0|0|0|0|0|0
34|R0|1|1|0|1|1|1|0|0|0|0|1|0|3714380069|3714380074|0|0|0|0|0|0|0|0|0|0
35|R0|1|1|0|1|1|1|0|0|0|0|1|0|3722147656|3722147661|0|0|0|0|0|0|0|0|0|0
36|R0|1|1|0|1|1|1|0|0|0|0|1|0|3730795989|3730795994|0|0|0|0|0|0|0|0|0|0
37|R0|1|1|0|1|1|1|0|0|0|0|1|0|3738113585|3738113590|0|0|0|0|0|0|0|0|0|0
38|R0|1|1|0|1|1|1|0|0|0|0|1|0|3745180695|3745180700|0|0|0|0|0|0|0|0|0|0
39|R0|1|1|0|1|1|1|0|0|0|0|1|0|3751399756|3751399761|0|0|0|0|0|0|0|0|0|0
40|R0|1|1|0|1|1|1|0|0|0|0|1|0|3759861160|3759861165|0|0|0|0|0|0|0|0|0|0
41|R0|1|1|0|1|1|1|0|0|0|0|1|0|3768926833|3768926838|0|0|0|0|0|0|0|0|0|0
42|R0|1|1|0|1|1|1|0|0|0|0|1|0|3777500983|3777500988|0|0|0|0|0|0|0|0|0|0
43|R0|1|1|0|1|1|1|0|0|0|0|1|0|3786855575|3786855580|0|0|0|0|0|0|0|0|0|0
44|R0|1|1|0|1|1|1|0|0|0|0|1|0|3795111342|3795111347|0|0|0|0|0|0|0|0|0|0
45|R0|1|1|0|1|1|1|0|0|0|0|1|0|3803055761|3803055766|0|0|0|0|0|0|0|0|0|0
46|R0|1|1|0|1|1|1|0|0|0|0|1|0|3811372561|3811372566|0|0|0|0|0|0|0|0|0|0
47|R0|1|1|0|1|1|1|0|0|0|0|1|0|3818719555|3818719560|0|0|0|0|0|0|0|0|0|0
48|R0|1|1|0|1|1|1|0|0|0|0|1|0|3827711118|3827711123|0|0|0|0|0|0|0|0|0|0
49|R0|1|1|0|1|1|1|0|0|0|0|1|0|3833704977|3833704982|0|0|0|0|0|0|0|0|0|0
50|R0|1|1|0|1|1|1|0|0|0|0|1|0|3841617246|3841617251|0|0|0|0|0|0|0|0|0|0
