lane_count,duty_target,sack_batch,outstanding,per,handover_service_gap_us,descriptor_gap_us,phy_raw_capacity_bps,frame_airtime_us,frame_payload_ceiling_bps,rfap_useful_ceiling_bps,duty_limited_capacity_bps,ack_sack_overhead_fraction,handover_overhead_fraction,retry_overhead_fraction,descriptor_gap_overhead_fraction,placeholder_overhead_fraction,window_factor,modeled_application_goodput_bps,required_window_occupancy,latency_p50_estimate_us,latency_p99_estimate_us
1,0.199,1,16,0.0,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.0,0.01,1.0,2111259.813084112,2,1160.0,1218.15
1,0.199,1,16,0.0,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.0009285051067780873,0.01,1.0,2109299.4975659284,2,1160.0,1218.15
1,0.199,1,16,0.0,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.003703703703703704,0.01,1.0,2103440.3322949116,2,1160.0,1218.15
1,0.199,1,16,0.0,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.0,0.01,1.0,2090991.7188785046,2,1175.0,1233.15
1,0.199,1,16,0.0,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.0009285051067780873,0.01,1.0,2089050.222389295,2,1175.0,1233.15
1,0.199,1,16,0.0,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.003703703703703704,0.01,1.0,2083247.3051048808,2,1175.0,1233.15
1,0.199,1,16,0.0,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.0,0.01,1.0,2043699.4990654206,2,1210.0,1268.15
1,0.199,1,16,0.0,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.0009285051067780873,0.01,1.0,2041801.9136438186,2,1210.0,1268.15
1,0.199,1,16,0.0,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.003703703703703704,0.01,1.0,2036130.2416614748,2,1210.0,1268.15
1,0.199,1,16,0.01,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.0,0.01,1.0,2090147.2149532712,2,1160.0,1218.15
1,0.199,1,16,0.01,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.0009285051067780873,0.01,1.0,2088206.502590269,2,1160.0,1218.15
1,0.199,1,16,0.01,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.003703703703703704,0.01,1.0,2082405.9289719628,2,1160.0,1218.15
1,0.199,1,16,0.01,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.0,0.01,1.0,2070081.8016897195,2,1175.0,1233.15
1,0.199,1,16,0.01,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.0009285051067780873,0.01,1.0,2068159.7201654022,2,1175.0,1233.15
1,0.199,1,16,0.01,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.003703703703703704,0.01,1.0,2062414.832053832,2,1175.0,1233.15
1,0.199,1,16,0.01,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.0,0.01,1.0,2023262.5040747665,2,1210.0,1268.15
1,0.199,1,16,0.01,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.0009285051067780873,0.01,1.0,2021383.8945073802,2,1210.0,1268.15
1,0.199,1,16,0.01,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.003703703703703704,0.01,1.0,2015768.9392448599,2,1210.0,1268.15
1,0.199,1,16,0.03,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.0,0.01,1.0,2047922.0186915891,2,1160.0,1218.15
1,0.199,1,16,0.03,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.0009285051067780873,0.01,1.0,2046020.5126389503,2,1160.0,1218.15
1,0.199,1,16,0.03,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.003703703703703704,0.01,1.0,2040337.1223260646,2,1160.0,1218.15
1,0.199,1,16,0.03,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.0,0.01,1.0,2028261.9673121497,2,1175.0,1233.15
1,0.199,1,16,0.03,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.0009285051067780873,0.01,1.0,2026378.7157176165,2,1175.0,1233.15
1,0.199,1,16,0.03,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.003703703703703704,0.01,1.0,2020749.8859517341,2,1175.0,1233.15
1,0.199,1,16,0.03,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.0,0.01,1.0,1982388.514093458,2,1210.0,1268.15
1,0.199,1,16,0.03,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.0009285051067780873,0.01,1.0,1980547.856234504,2,1210.0,1268.15
1,0.199,1,16,0.03,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.003703703703703704,0.01,1.0,1975046.3344116306,2,1210.0,1268.15
1,0.199,1,16,0.1,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.0,0.01,1.0,1900133.8317757011,2,1160.0,1218.15
1,0.199,1,16,0.1,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.0009285051067780873,0.01,1.0,1898369.5478093356,2,1160.0,1218.15
1,0.199,1,16,0.1,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.003703703703703704,0.01,1.0,1893096.2990654209,2,1160.0,1218.15
1,0.199,1,16,0.1,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.0,0.01,1.0,1881892.5469906542,2,1175.0,1233.15
1,0.199,1,16,0.1,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.0009285051067780873,0.01,1.0,1880145.2001503657,2,1175.0,1233.15
1,0.199,1,16,0.1,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.003703703703703704,0.01,1.0,1874922.5745943927,2,1175.0,1233.15
1,0.199,1,16,0.1,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.0,0.01,1.0,1839329.5491588786,2,1210.0,1268.15
1,0.199,1,16,0.1,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.0009285051067780873,0.01,1.0,1837621.722279437,2,1210.0,1268.15
1,0.199,1,16,0.1,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.003703703703703704,0.01,1.0,1832517.2174953276,2,1210.0,1268.15
1,0.199,1,32,0.0,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.0,0.01,1.0,2111259.813084112,2,1160.0,1218.15
1,0.199,1,32,0.0,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.0009285051067780873,0.01,1.0,2109299.4975659284,2,1160.0,1218.15
1,0.199,1,32,0.0,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.003703703703703704,0.01,1.0,2103440.3322949116,2,1160.0,1218.15
1,0.199,1,32,0.0,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.0,0.01,1.0,2090991.7188785046,2,1175.0,1233.15
1,0.199,1,32,0.0,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.0009285051067780873,0.01,1.0,2089050.222389295,2,1175.0,1233.15
1,0.199,1,32,0.0,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.003703703703703704,0.01,1.0,2083247.3051048808,2,1175.0,1233.15
1,0.199,1,32,0.0,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.0,0.01,1.0,2043699.4990654206,2,1210.0,1268.15
1,0.199,1,32,0.0,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.0009285051067780873,0.01,1.0,2041801.9136438186,2,1210.0,1268.15
1,0.199,1,32,0.0,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.003703703703703704,0.01,1.0,2036130.2416614748,2,1210.0,1268.15
1,0.199,1,32,0.01,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.0,0.01,1.0,2090147.2149532712,2,1160.0,1218.15
1,0.199,1,32,0.01,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.0009285051067780873,0.01,1.0,2088206.502590269,2,1160.0,1218.15
1,0.199,1,32,0.01,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.003703703703703704,0.01,1.0,2082405.9289719628,2,1160.0,1218.15
1,0.199,1,32,0.01,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.0,0.01,1.0,2070081.8016897195,2,1175.0,1233.15
1,0.199,1,32,0.01,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.0009285051067780873,0.01,1.0,2068159.7201654022,2,1175.0,1233.15
1,0.199,1,32,0.01,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.003703703703703704,0.01,1.0,2062414.832053832,2,1175.0,1233.15
1,0.199,1,32,0.01,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.0,0.01,1.0,2023262.5040747665,2,1210.0,1268.15
1,0.199,1,32,0.01,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.0009285051067780873,0.01,1.0,2021383.8945073802,2,1210.0,1268.15
1,0.199,1,32,0.01,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.003703703703703704,0.01,1.0,2015768.9392448599,2,1210.0,1268.15
1,0.199,1,32,0.03,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.0,0.01,1.0,2047922.0186915891,2,1160.0,1218.15
1,0.199,1,32,0.03,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.0009285051067780873,0.01,1.0,2046020.5126389503,2,1160.0,1218.15
1,0.199,1,32,0.03,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.003703703703703704,0.01,1.0,2040337.1223260646,2,1160.0,1218.15
1,0.199,1,32,0.03,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.0,0.01,1.0,2028261.9673121497,2,1175.0,1233.15
1,0.199,1,32,0.03,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.0009285051067780873,0.01,1.0,2026378.7157176165,2,1175.0,1233.15
1,0.199,1,32,0.03,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.003703703703703704,0.01,1.0,2020749.8859517341,2,1175.0,1233.15
1,0.199,1,32,0.03,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.0,0.01,1.0,1982388.514093458,2,1210.0,1268.15
1,0.199,1,32,0.03,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.0009285051067780873,0.01,1.0,1980547.856234504,2,1210.0,1268.15
1,0.199,1,32,0.03,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.003703703703703704,0.01,1.0,1975046.3344116306,2,1210.0,1268.15
1,0.199,1,32,0.1,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.0,0.01,1.0,1900133.8317757011,2,1160.0,1218.15
1,0.199,1,32,0.1,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.0009285051067780873,0.01,1.0,1898369.5478093356,2,1160.0,1218.15
1,0.199,1,32,0.1,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.003703703703703704,0.01,1.0,1893096.2990654209,2,1160.0,1218.15
1,0.199,1,32,0.1,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.0,0.01,1.0,1881892.5469906542,2,1175.0,1233.15
1,0.199,1,32,0.1,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.0009285051067780873,0.01,1.0,1880145.2001503657,2,1175.0,1233.15
1,0.199,1,32,0.1,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.003703703703703704,0.01,1.0,1874922.5745943927,2,1175.0,1233.15
1,0.199,1,32,0.1,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.0,0.01,1.0,1839329.5491588786,2,1210.0,1268.15
1,0.199,1,32,0.1,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.0009285051067780873,0.01,1.0,1837621.722279437,2,1210.0,1268.15
1,0.199,1,32,0.1,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.003703703703703704,0.01,1.0,1832517.2174953276,2,1210.0,1268.15
1,0.199,1,64,0.0,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.0,0.01,1.0,2111259.813084112,2,1160.0,1218.15
1,0.199,1,64,0.0,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.0009285051067780873,0.01,1.0,2109299.4975659284,2,1160.0,1218.15
1,0.199,1,64,0.0,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.0,0.003703703703703704,0.01,1.0,2103440.3322949116,2,1160.0,1218.15
1,0.199,1,64,0.0,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.0,0.01,1.0,2090991.7188785046,2,1175.0,1233.15
1,0.199,1,64,0.0,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.0009285051067780873,0.01,1.0,2089050.222389295,2,1175.0,1233.15
1,0.199,1,64,0.0,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.0,0.003703703703703704,0.01,1.0,2083247.3051048808,2,1175.0,1233.15
1,0.199,1,64,0.0,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.0,0.01,1.0,2043699.4990654206,2,1210.0,1268.15
1,0.199,1,64,0.0,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.0009285051067780873,0.01,1.0,2041801.9136438186,2,1210.0,1268.15
1,0.199,1,64,0.0,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.0,0.003703703703703704,0.01,1.0,2036130.2416614748,2,1210.0,1268.15
1,0.199,1,64,0.01,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.0,0.01,1.0,2090147.2149532712,2,1160.0,1218.15
1,0.199,1,64,0.01,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.0009285051067780873,0.01,1.0,2088206.502590269,2,1160.0,1218.15
1,0.199,1,64,0.01,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.01,0.003703703703703704,0.01,1.0,2082405.9289719628,2,1160.0,1218.15
1,0.199,1,64,0.01,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.0,0.01,1.0,2070081.8016897195,2,1175.0,1233.15
1,0.199,1,64,0.01,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.0009285051067780873,0.01,1.0,2068159.7201654022,2,1175.0,1233.15
1,0.199,1,64,0.01,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.01,0.003703703703703704,0.01,1.0,2062414.832053832,2,1175.0,1233.15
1,0.199,1,64,0.01,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.0,0.01,1.0,2023262.5040747665,2,1210.0,1268.15
1,0.199,1,64,0.01,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.0009285051067780873,0.01,1.0,2021383.8945073802,2,1210.0,1268.15
1,0.199,1,64,0.01,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.01,0.003703703703703704,0.01,1.0,2015768.9392448599,2,1210.0,1268.15
1,0.199,1,64,0.03,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.0,0.01,1.0,2047922.0186915891,2,1160.0,1218.15
1,0.199,1,64,0.03,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.0009285051067780873,0.01,1.0,2046020.5126389503,2,1160.0,1218.15
1,0.199,1,64,0.03,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.03,0.003703703703703704,0.01,1.0,2040337.1223260646,2,1160.0,1218.15
1,0.199,1,64,0.03,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.0,0.01,1.0,2028261.9673121497,2,1175.0,1233.15
1,0.199,1,64,0.03,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.0009285051067780873,0.01,1.0,2026378.7157176165,2,1175.0,1233.15
1,0.199,1,64,0.03,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.03,0.003703703703703704,0.01,1.0,2020749.8859517341,2,1175.0,1233.15
1,0.199,1,64,0.03,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.0,0.01,1.0,1982388.514093458,2,1210.0,1268.15
1,0.199,1,64,0.03,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.0009285051067780873,0.01,1.0,1980547.856234504,2,1210.0,1268.15
1,0.199,1,64,0.03,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.03,0.003703703703703704,0.01,1.0,1975046.3344116306,2,1210.0,1268.15
1,0.199,1,64,0.1,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.0,0.01,1.0,1900133.8317757011,2,1160.0,1218.15
1,0.199,1,64,0.1,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.0009285051067780873,0.01,1.0,1898369.5478093356,2,1160.0,1218.15
1,0.199,1,64,0.1,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0,0.1,0.003703703703703704,0.01,1.0,1893096.2990654209,2,1160.0,1218.15
1,0.199,1,64,0.1,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.0,0.01,1.0,1881892.5469906542,2,1175.0,1233.15
1,0.199,1,64,0.1,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.0009285051067780873,0.01,1.0,1880145.2001503657,2,1175.0,1233.15
1,0.199,1,64,0.1,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.0096,0.1,0.003703703703703704,0.01,1.0,1874922.5745943927,2,1175.0,1233.15
1,0.199,1,64,0.1,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.0,0.01,1.0,1839329.5491588786,2,1210.0,1268.15
1,0.199,1,64,0.1,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.0009285051067780873,0.01,1.0,1837621.722279437,2,1210.0,1268.15
1,0.199,1,64,0.1,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.16199376947040497,0.032,0.1,0.003703703703703704,0.01,1.0,1832517.2174953276,2,1210.0,1268.15
1,0.199,4,8,0.0,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0,0.0,0.0,0.01,1.0,2403242.5531914895,4,2236.0,2294.15
1,0.199,4,8,0.0,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0,0.0,0.0009285051067780873,0.01,1.0,2401011.1302080248,4,2236.0,2294.15
1,0.199,4,8,0.0,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0,0.0,0.003703703703703704,0.01,1.0,2394341.6548463358,4,2236.0,2294.15
1,0.199,4,8,0.0,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0096,0.0,0.0,0.01,1.0,2380171.424680851,4,2251.0,2309.15
1,0.199,4,8,0.0,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0096,0.0,0.0009285051067780873,0.01,1.0,2377961.4233580274,4,2251.0,2309.15
1,0.199,4,8,0.0,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0096,0.0,0.003703703703703704,0.01,1.0,2371355.974959811,4,2251.0,2309.15
1,0.199,4,8,0.0,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.032,0.0,0.0,0.01,1.0,2326338.7914893613,4,2286.0,2344.15
1,0.199,4,8,0.0,100.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.032,0.0,0.0009285051067780873,0.01,1.0,2324178.7740413677,4,2286.0,2344.15
1,0.199,4,8,0.0,100.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.032,0.0,0.003703703703703704,0.01,1.0,2317722.7218912533,4,2286.0,2344.15
1,0.199,4,8,0.01,0.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0,0.01,0.0,0.01,1.0,2379210.1276595746,4,2236.0,2294.15
1,0.199,4,8,0.01,0.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0,0.01,0.0009285051067780873,0.01,1.0,2377001.018905944,4,2236.0,2294.15
1,0.199,4,8,0.01,0.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0,0.01,0.003703703703703704,0.01,1.0,2370398.2382978722,4,2236.0,2294.15
1,0.199,4,8,0.01,30.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0096,0.01,0.0,0.01,1.0,2356369.7104340424,4,2251.0,2309.15
1,0.199,4,8,0.01,30.0,0.5,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0096,0.01,0.0009285051067780873,0.01,1.0,2354181.8091244474,4,2251.0,2309.15
1,0.199,4,8,0.01,30.0,2.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.0096,0.01,0.003703703703703704,0.01,1.0,2347642.4152102126,4,2251.0,2309.15
1,0.199,4,8,0.01,100.0,0.0,4000000.0,538.0,3672862.4535315987,3197026.022304833,2544832.713754647,0.04609929078014184,0.032,0.01,0.0,0.01,1.0,2303075.4035744676,4,2286.0,2344.15
