captured_ms|sequence|label|role|data_ro|dirm0|oen0
1785948443911|0|SAFE_BOOT|fixed|1350565379|8193|8193
1785948443911|0|SAFE_BOOT|rotating|1350565379|8193|8193
1785948444009|1001|pl_reset_fixed_2_active|fixed|1346371075|8193|8193
1785948444009|1001|pl_reset_fixed_2_active|rotating|1350557187|8193|8193
1785948444727|1001|pl_reset_fixed_2_terminal|fixed|1350565379|8193|8193
1785948444727|1001|pl_reset_fixed_2_terminal|rotating|1346371075|8193|8193
