sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
123|F1|0|2|0|1|1|1|0|0|0|0|1|0|1312360615|1312360623|0|0|0|0|0|0|0|0|0|0
124|F1|0|2|0|1|1|1|0|0|0|0|1|0|1322708015|1322708023|0|0|0|0|0|0|0|0|0|0
125|F1|0|2|0|1|1|1|0|0|0|0|1|0|1334443507|1334443515|0|0|0|0|0|0|0|0|0|0
126|F1|0|2|0|1|1|1|0|0|0|0|1|0|1343666403|1343666411|0|0|0|0|0|0|0|0|0|0
127|F1|0|2|0|1|1|1|0|0|0|0|1|0|1356953889|1356953897|0|0|0|0|0|0|0|0|0|0
128|F1|0|2|0|1|1|1|0|0|0|0|1|0|1366681793|1366681801|0|0|0|0|0|0|0|0|0|0
129|F1|0|2|0|1|1|1|0|0|0|0|1|0|1375988340|1375988348|0|0|0|0|0|0|0|0|0|0
130|F1|0|2|0|1|1|1|0|0|0|0|1|0|1385718855|1385718863|0|0|0|0|0|0|0|0|0|0
131|F1|0|2|0|1|1|1|0|0|0|0|1|0|1394710396|1394710404|0|0|0|0|0|0|0|0|0|0
132|F1|0|2|0|1|1|1|0|0|0|0|1|0|1402770174|1402770182|0|0|0|0|0|0|0|0|0|0
133|F1|0|2|0|1|1|1|0|0|0|0|1|0|1410855690|1410855698|0|0|0|0|0|0|0|0|0|0
134|F1|0|2|0|1|1|1|0|0|0|0|1|0|1430960739|1430960747|0|0|0|0|0|0|0|0|0|0
135|F1|0|2|0|1|1|1|0|0|0|0|1|0|1439875192|1439875200|0|0|0|0|0|0|0|0|0|0
136|F1|0|2|0|1|1|1|0|0|0|0|1|0|1448963873|1448963881|0|0|0|0|0|0|0|0|0|0
137|F1|0|2|0|1|1|1|0|0|0|0|1|0|1459311398|1459311406|0|0|0|0|0|0|0|0|0|0
138|F1|0|2|0|1|1|1|0|0|0|0|1|0|1469090356|1469090364|0|0|0|0|0|0|0|0|0|0
139|F1|0|2|0|1|1|1|0|0|0|0|1|0|1478319715|1478319723|0|0|0|0|0|0|0|0|0|0
140|F1|0|2|0|1|1|1|0|0|0|0|1|0|1490752454|1490752462|0|0|0|0|0|0|0|0|0|0
141|F1|0|2|0|1|1|1|0|0|0|0|1|0|1502192595|1502192603|0|0|0|0|0|0|0|0|0|0
142|F1|0|2|0|1|1|1|0|0|0|0|1|0|1509905382|1509905390|0|0|0|0|0|0|0|0|0|0
143|F1|0|2|0|1|1|1|0|0|0|0|1|0|1522658273|1522658281|0|0|0|0|0|0|0|0|0|0
144|F1|0|2|0|1|1|1|0|0|0|0|1|0|1533873272|1533873280|0|0|0|0|0|0|0|0|0|0
145|F1|0|2|0|1|1|1|0|0|0|0|1|0|1543051228|1543051236|0|0|0|0|0|0|0|0|0|0
146|F1|0|2|0|1|1|1|0|0|0|0|1|0|1552403050|1552403058|0|0|0|0|0|0|0|0|0|0
147|F1|0|2|0|1|1|1|0|0|0|0|1|0|1561966494|1561966502|0|0|0|0|0|0|0|0|0|0
148|F1|0|2|0|1|1|1|0|0|0|0|1|0|1577194374|1577194382|0|0|0|0|0|0|0|0|0|0
149|F1|0|2|0|1|1|1|0|0|0|0|1|0|1588187604|1588187612|0|0|0|0|0|0|0|0|0|0
150|F1|0|2|0|1|1|1|0|0|0|0|1|0|1599136399|1599136407|0|0|0|0|0|0|0|0|0|0
151|F1|0|2|0|1|1|1|0|0|0|0|1|0|1609554753|1609554761|0|0|0|0|0|0|0|0|0|0
152|F1|0|2|0|1|1|1|0|0|0|0|1|0|1617945999|1617946007|0|0|0|0|0|0|0|0|0|0
153|F1|0|2|0|1|1|1|0|0|0|0|1|0|1626500582|1626500590|0|0|0|0|0|0|0|0|0|0
154|F1|0|2|0|1|1|1|0|0|0|0|1|0|1641118435|1641118443|0|0|0|0|0|0|0|0|0|0
155|F1|0|2|0|1|1|1|0|0|0|0|1|0|1651851649|1651851657|0|0|0|0|0|0|0|0|0|0
156|F1|0|2|0|1|1|1|0|0|0|0|1|0|1661476807|1661476815|0|0|0|0|0|0|0|0|0|0
157|F1|0|2|0|1|1|1|0|0|0|0|1|0|1672984181|1672984189|0|0|0|0|0|0|0|0|0|0
158|F1|0|2|0|1|1|1|0|0|0|0|1|0|1682403544|1682403552|0|0|0|0|0|0|0|0|0|0
159|F1|0|2|0|1|1|1|0|0|0|0|1|0|1690932409|1690932417|0|0|0|0|0|0|0|0|0|0
160|F1|0|2|0|1|1|1|0|0|0|0|1|0|1704272588|1704272596|0|0|0|0|0|0|0|0|0|0
161|F1|0|2|0|1|1|1|0|0|0|0|1|0|1715281839|1715281847|0|0|0|0|0|0|0|0|0|0
162|F1|0|2|0|1|1|1|0|0|0|0|1|0|1724350563|1724350571|0|0|0|0|0|0|0|0|0|0
163|F1|0|2|0|1|1|1|0|0|0|0|1|0|1734765514|1734765522|0|0|0|0|0|0|0|0|0|0
164|F1|0|2|0|1|1|1|0|0|0|0|1|0|1743676807|1743676815|0|0|0|0|0|0|0|0|0|0
165|F1|0|2|0|1|1|1|0|0|0|0|1|0|1753234010|1753234018|0|0|0|0|0|0|0|0|0|0
166|F1|0|2|0|1|1|1|0|0|0|0|1|0|1763960646|1763960654|0|0|0|0|0|0|0|0|0|0
167|F1|0|2|0|1|1|1|0|0|0|0|1|0|1773071105|1773071113|0|0|0|0|0|0|0|0|0|0
168|F1|0|2|0|1|1|1|0|0|0|0|1|0|1781869853|1781869861|0|0|0|0|0|0|0|0|0|0
169|F1|0|2|0|1|1|1|0|0|0|0|1|0|1796503452|1796503460|0|0|0|0|0|0|0|0|0|0
170|F1|0|2|0|1|1|1|0|0|0|0|1|0|1805366639|1805366647|0|0|0|0|0|0|0|0|0|0
171|F1|0|2|0|1|1|1|0|0|0|0|1|0|1812366305|1812366313|0|0|0|0|0|0|0|0|0|0
172|F1|0|2|0|1|1|1|0|0|0|0|1|0|1821708076|1821708084|0|0|0|0|0|0|0|0|0|0
173|F1|0|2|0|1|1|1|0|0|0|0|1|0|1831788787|1831788795|0|0|0|0|0|0|0|0|0|0
174|F1|0|2|0|1|1|1|0|0|0|0|1|0|1843017423|1843017431|0|0|0|0|0|0|0|0|0|0
175|F1|0|2|0|1|1|1|0|0|0|0|1|0|1853258841|1853258849|0|0|0|0|0|0|0|0|0|0
176|F1|0|2|0|1|1|1|0|0|0|0|1|0|1864933228|1864933236|0|0|0|0|0|0|0|0|0|0
177|F1|0|2|0|1|1|1|0|0|0|0|1|0|1874104682|1874104690|0|0|0|0|0|0|0|0|0|0
178|F1|0|2|0|1|1|1|0|0|0|0|1|0|1882164467|1882164475|0|0|0|0|0|0|0|0|0|0
179|F1|0|2|0|1|1|1|0|0|0|0|1|0|1896409158|1896409166|0|0|0|0|0|0|0|0|0|0
180|F1|0|2|0|1|1|1|0|0|0|0|1|0|1906098567|1906098575|0|0|0|0|0|0|0|0|0|0
181|F1|0|2|0|1|1|1|0|0|0|0|1|0|1913413036|1913413044|0|0|0|0|0|0|0|0|0|0
182|F1|0|2|0|1|1|1|0|0|0|0|1|0|1921585332|1921585340|0|0|0|0|0|0|0|0|0|0
183|F1|0|2|0|1|1|1|0|0|0|0|1|0|1929513382|1929513390|0|0|0|0|0|0|0|0|0|0
184|F1|0|2|0|1|1|1|0|0|0|0|1|0|1946752684|1946752692|0|0|0|0|0|0|0|0|0|0
185|F1|0|2|0|1|1|1|0|0|0|0|1|0|1957543482|1957543490|0|0|0|0|0|0|0|0|0|0
186|F1|0|2|0|1|1|1|0|0|0|0|1|0|1968883823|1968883831|0|0|0|0|0|0|0|0|0|0
187|F1|0|2|0|1|1|1|0|0|0|0|1|0|1979160647|1979160655|0|0|0|0|0|0|0|0|0|0
188|F1|0|2|0|1|1|1|0|0|0|0|1|0|1988659818|1988659826|0|0|0|0|0|0|0|0|0|0
189|F1|0|2|0|1|1|1|0|0|0|0|1|0|1999010421|1999010429|0|0|0|0|0|0|0|0|0|0
190|F1|0|2|0|1|1|1|0|0|0|0|1|0|2011073610|2011073618|0|0|0|0|0|0|0|0|0|0
191|F1|0|2|0|1|1|1|0|0|0|0|1|0|2019033786|2019033794|0|0|0|0|0|0|0|0|0|0
192|F1|0|2|0|1|1|1|0|0|0|0|1|0|2028899745|2028899753|0|0|0|0|0|0|0|0|0|0
193|F1|0|2|0|1|1|1|0|0|0|0|1|0|2039465772|2039465780|0|0|0|0|0|0|0|0|0|0
194|F1|0|2|0|1|1|1|0|0|0|0|1|0|2049466259|2049466267|0|0|0|0|0|0|0|0|0|0
195|F1|0|2|0|1|1|1|0|0|0|0|1|0|2058300426|2058300434|0|0|0|0|0|0|0|0|0|0
