captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785952260941|1002|sustained_300s_f2r_00001_16777216|fixed|4,1378943233,16781056,6576288,6489966,6505785,6489966,6505785,6489966,11722,11700,5850,5850,0,0,747,0,180601200,180258312,4096,4096,0,0,5850,5850,649430781,649431114,649430789,649431122,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,16777216,262144,64,0,0,0,0,100,0,88,0,25,22,0,1,100,0|10,1380179535,0,5822496,0,0,0,0,0,6545403,0,22,0,322056568,0,322056568,0,2080,316563112,0,7901675,0,0,0,0,0
1785952260941|1002|sustained_300s_f2r_00001_16777216|rotating|4,1378943233,33558272,6688761,6600509,71735,0,71735,0,1520,0,760,0,0,0,5950,5950,4855616,0,4096,0,0,0,760,0,637408561,0,637408569,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,16777216,262144,64,0,0,0,0,100,0,88,0,25,22,0,1,100,0|10,680849146,0,0,0,5767168,0,5767168,0,18051,0,0,22,0,0,0,0,0,0,0,5023532,0,0,0,0,0
1785952265941|1002|sustained_300s_f2r_00001_16777216|fixed|6,1378943233,16777471,13184504,13010070,13043024,13010070,13043024,13010070,23507,23462,11730,11730,0,0,1499,0,362150924,361432239,4096,4096,0,0,11731,11731,968248956,968248969,968248964,968248977,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,16777216,262144,64,0,0,0,0,188,0,176,0,47,44,0,1,188,0|12,1700824287,0,11652896,0,0,0,0,0,13106454,0,44,0,641243720,0,641243720,0,2080,634030085,0,10772918,0,0,0,0,0
1785952265941|1002|sustained_300s_f2r_00001_16777216|rotating|6,1378943233,33558272,13323312,13147430,142900,0,142900,0,3028,0,1514,0,0,0,11854,11854,9672880,0,4096,0,0,0,1514,0,957127879,0,957127887,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,16777216,262144,64,0,0,0,0,188,0,176,0,47,44,0,1,188,0|12,1002095940,0,0,0,11534336,0,11534336,0,35913,0,0,44,0,0,0,0,0,0,0,5061218,0,0,0,0,0
1785952276171|1003|sustained_300s_f2r_00002_67108864|fixed|10,1378943233,16777471,6540135,6454284,6470009,6454284,6470009,6454284,5844,5823,5821,5821,0,0,743,0,179632231,179289258,4096,4096,0,0,5822,5822,1623205142,1623205155,1623205150,1623205163,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,100,0,88,0,25,22,0,1,100,0|20,2353623673,0,5782976,0,0,0,0,0,6502660,0,22,0,320216767,0,320216767,0,2080,314720457,0,7896144,0,0,0,0,0
1785952276171|1003|sustained_300s_f2r_00002_67108864|rotating|10,1378943233,33558272,6615036,6527631,70977,0,70977,0,1504,0,752,0,0,0,5888,5888,4804472,0,4096,0,0,0,752,0,1609258798,0,1609258806,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,100,0,88,0,25,22,0,1,100,0|20,1654462412,0,0,0,5767168,0,5767168,0,17957,0,0,22,0,0,0,0,0,0,0,5015927,0,0,0,0,0
1785952281182|1003|sustained_300s_f2r_00002_67108864|fixed|12,1378943233,16777471,13183553,13009269,13042073,13009269,13042073,13009269,11781,11736,11735,11735,0,0,1499,0,362092400,361373987,4096,4096,0,0,11735,11735,1943752404,1943752737,1943752412,1943752745,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,188,0,176,0,47,44,0,1,188,0|22,2674829754,0,11629184,0,0,0,0,0,13074331,0,44,0,639961296,0,639961296,0,2080,632753712,0,10761876,0,0,0,0,0
1785952281182|1003|sustained_300s_f2r_00002_67108864|rotating|12,1378943233,33558272,13294856,13119317,142710,0,142710,0,3024,0,1512,0,0,0,11834,11834,9660088,0,4096,0,0,0,1512,0,1931551182,0,1931551190,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,188,0,176,0,47,44,0,1,188,0|22,1976273446,0,0,0,11534336,0,11534336,0,35866,0,0,44,0,0,0,0,0,0,0,5061365,0,0,0,0,0
1785952286190|1003|sustained_300s_f2r_00002_67108864|fixed|14,1378943233,16777471,19828315,19566135,19615479,19566135,19615479,19566135,17719,17652,17650,17650,0,0,2255,0,544620908,543543543,4096,4096,0,0,17651,17651,2264305950,2264305931,2264305958,2264305939,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,276,0,264,0,69,66,0,1,276,0|24,2994706343,0,17443776,0,0,0,0,0,19617182,0,66,0,958384237,0,958384237,0,2080,949459297,0,13626902,0,0,0,0,0
1785952286190|1003|sustained_300s_f2r_00002_67108864|rotating|14,1378943233,33558272,19906494,19643464,213686,0,213686,0,4528,0,2264,0,0,0,17720,17720,14464576,0,4096,0,0,0,2264,0,2250404707,0,2250404715,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,276,0,264,0,69,66,0,1,276,0|24,2293700771,0,0,0,17301504,0,17301504,0,53515,0,0,66,0,0,0,0,0,0,0,5098879,0,0,0,0,0
1785952291193|1003|sustained_300s_f2r_00002_67108864|fixed|16,1378943233,16781056,26465017,26115103,26180921,26115103,26180921,26115103,23648,23559,23558,23558,0,0,3010,0,726905648,725469488,4096,4096,0,0,23558,23558,2584414565,2584414898,2584414573,2584414906,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,364,0,352,0,91,88,0,1,364,0|26,3314744975,0,23266272,0,0,0,0,0,26164168,0,88,0,1276967245,0,1276967245,0,2080,1266326121,0,16492453,0,0,0,0,0
1785952291193|1003|sustained_300s_f2r_00002_67108864|rotating|16,1378943233,33558272,26541434,26190659,284942,0,284942,0,6038,0,3019,0,0,0,23626,23626,19288168,0,4096,0,0,0,3019,0,2570548091,0,2570548099,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,364,0,352,0,91,88,0,1,364,0|26,2613776802,0,0,0,23068672,0,23068672,0,71329,0,0,88,0,0,0,0,0,0,0,5141325,0,0,0,0,0
