sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
0|F0|0|1|0|1|1|1|0|0|0|0|1|0|45519512|45519517|0|0|0|0|0|0|0|0|0|0
1|F0|0|1|0|1|1|1|0|0|0|0|1|0|55760963|55760968|0|0|0|0|0|0|0|0|0|0
2|F0|0|1|0|1|1|1|0|0|0|0|1|0|63538672|63538677|0|0|0|0|0|0|0|0|0|0
3|F0|0|1|0|1|1|1|0|0|0|0|1|0|72517437|72517442|0|0|0|0|0|0|0|0|0|0
4|F0|0|1|0|1|1|1|0|0|0|0|1|0|80888888|80888893|0|0|0|0|0|0|0|0|0|0
5|F0|0|1|0|1|1|1|0|0|0|0|1|0|89819390|89819395|0|0|0|0|0|0|0|0|0|0
6|F0|0|1|0|1|1|1|0|0|0|0|1|0|98168346|98168351|0|0|0|0|0|0|0|0|0|0
7|F0|0|1|0|1|1|1|0|0|0|0|1|0|106880381|106880386|0|0|0|0|0|0|0|0|0|0
8|F0|0|1|0|1|1|1|0|0|0|0|1|0|117118538|117118543|0|0|0|0|0|0|0|0|0|0
9|F0|0|1|0|1|1|1|0|0|0|0|1|0|125483779|125483784|0|0|0|0|0|0|0|0|0|0
10|F0|0|1|0|1|1|1|0|0|0|0|1|0|135433027|135433032|0|0|0|0|0|0|0|0|0|0
11|F0|0|1|0|1|1|1|0|0|0|0|1|0|144665926|144665931|0|0|0|0|0|0|0|0|0|0
12|F0|0|1|0|1|1|1|0|0|0|0|1|0|153558164|153558169|0|0|0|0|0|0|0|0|0|0
13|F0|0|1|0|1|1|1|0|0|0|0|1|0|161473383|161473388|0|0|0|0|0|0|0|0|0|0
14|F0|0|1|0|1|1|1|0|0|0|0|1|0|170063347|170063352|0|0|0|0|0|0|0|0|0|0
15|F0|0|1|0|1|1|1|0|0|0|0|1|0|178062132|178062137|0|0|0|0|0|0|0|0|0|0
16|F0|0|1|0|1|1|1|0|0|0|0|1|0|186067403|186067408|0|0|0|0|0|0|0|0|0|0
17|F0|0|1|0|1|1|1|0|0|0|0|1|0|194625295|194625300|0|0|0|0|0|0|0|0|0|0
18|F0|0|1|0|1|1|1|0|0|0|0|1|0|203970298|203970303|0|0|0|0|0|0|0|0|0|0
19|F0|0|1|0|1|1|1|0|0|0|0|1|0|211888733|211888738|0|0|0|0|0|0|0|0|0|0
20|F0|0|1|0|1|1|1|0|0|0|0|1|0|221146979|221146984|0|0|0|0|0|0|0|0|0|0
21|F0|0|1|0|1|1|1|0|0|0|0|1|0|227513619|227513624|0|0|0|0|0|0|0|0|0|0
22|F0|0|1|0|1|1|1|0|0|0|0|1|0|235535175|235535180|0|0|0|0|0|0|0|0|0|0
