sample|module|direction|lane_mask|tail_cycles|sender_raw|sender_raw_while_tx|sender_blanked_raw|sender_blanked_frame|sender_blanked_crc_valid|sender_local_source_reject|sender_accepted_remote|receiver_raw|receiver_accepted_remote|sender_last_txd_rise|sender_last_txd_fall|sender_first_rxd_after_tx|sender_last_rxd_after_tx|sender_overlap_violation|sender_admission_violation|sender_non_target_accepted|sender_cross_lane_accepted|receiver_overlap_violation|receiver_admission_violation|receiver_non_target_accepted|receiver_cross_lane_accepted
0|F1|0|2|0|1|1|1|0|0|0|0|1|0|43035464|43035469|0|0|0|0|0|0|0|0|0|0
1|F1|0|2|0|1|1|1|0|0|0|0|1|0|50774078|50774083|0|0|0|0|0|0|0|0|0|0
2|F1|0|2|0|1|1|1|0|0|0|0|1|0|59062022|59062027|0|0|0|0|0|0|0|0|0|0
3|F1|0|2|0|1|1|1|0|0|0|0|1|0|70774374|70774379|0|0|0|0|0|0|0|0|0|0
4|F1|0|2|0|1|1|1|0|0|0|0|1|0|78490388|78490393|0|0|0|0|0|0|0|0|0|0
5|F1|0|2|0|1|1|1|0|0|0|0|1|0|87829181|87829186|0|0|0|0|0|0|0|0|0|0
6|F1|0|2|0|1|1|1|0|0|0|0|1|0|98730076|98730081|0|0|0|0|0|0|0|0|0|0
7|F1|0|2|0|1|1|1|0|0|0|0|1|0|108477612|108477617|0|0|0|0|0|0|0|0|0|0
8|F1|0|2|0|1|1|1|0|0|0|0|1|0|120421871|120421876|0|0|0|0|0|0|0|0|0|0
9|F1|0|2|0|1|1|1|0|0|0|0|1|0|128472085|128472090|0|0|0|0|0|0|0|0|0|0
10|F1|0|2|0|1|1|1|0|0|0|0|1|0|136815037|136815042|0|0|0|0|0|0|0|0|0|0
11|F1|0|2|0|1|1|1|0|0|0|0|1|0|145671713|145671718|0|0|0|0|0|0|0|0|0|0
12|F1|0|2|0|1|1|1|0|0|0|0|1|0|161031482|161031487|0|0|0|0|0|0|0|0|0|0
13|F1|0|2|0|1|1|1|0|0|0|0|1|0|171031910|171031915|0|0|0|0|0|0|0|0|0|0
14|F1|0|2|0|1|1|1|0|0|0|0|1|0|179731111|179731116|0|0|0|0|0|0|0|0|0|0
15|F1|0|2|0|1|1|1|0|0|0|0|1|0|191668954|191668959|0|0|0|0|0|0|0|0|0|0
16|F1|0|2|0|1|1|1|0|0|0|0|1|0|199041196|199041201|0|0|0|0|0|0|0|0|0|0
17|F1|0|2|0|1|1|1|0|0|0|0|1|0|207252058|207252063|0|0|0|0|0|0|0|0|0|0
18|F1|0|2|0|1|1|1|0|0|0|0|1|0|216262918|216262923|0|0|0|0|0|0|0|0|0|0
19|F1|0|2|0|1|1|1|0|0|0|0|1|0|225203316|225203321|0|0|0|0|0|0|0|0|0|0
20|F1|0|2|0|1|1|1|0|0|0|0|1|0|233189268|233189273|0|0|0|0|0|0|0|0|0|0
21|F1|0|2|0|1|1|1|0|0|0|0|1|0|241220147|241220152|0|0|0|0|0|0|0|0|0|0
22|F1|0|2|0|1|1|1|0|0|0|0|1|0|253671604|253671609|0|0|0|0|0|0|0|0|0|0
23|F1|0|2|0|1|1|1|0|0|0|0|1|0|263607828|263607833|0|0|0|0|0|0|0|0|0|0
24|F1|0|2|0|1|1|1|0|0|0|0|1|0|272631514|272631519|0|0|0|0|0|0|0|0|0|0
25|F1|0|2|0|1|1|1|0|0|0|0|1|0|281182951|281182956|0|0|0|0|0|0|0|0|0|0
26|F1|0|2|0|1|1|1|0|0|0|0|1|0|288500829|288500834|0|0|0|0|0|0|0|0|0|0
27|F1|0|2|0|1|1|1|0|0|0|0|1|0|300451347|300451352|0|0|0|0|0|0|0|0|0|0
28|F1|0|2|0|1|1|1|0|0|0|0|1|0|308624061|308624066|0|0|0|0|0|0|0|0|0|0
29|F1|0|2|0|1|1|1|0|0|0|0|1|0|317583636|317583641|0|0|0|0|0|0|0|0|0|0
30|F1|0|2|0|1|1|1|0|0|0|0|1|0|326292446|326292451|0|0|0|0|0|0|0|0|0|0
31|F1|0|2|0|1|1|1|0|0|0|0|1|0|334612513|334612518|0|0|0|0|0|0|0|0|0|0
32|F1|0|2|0|1|1|1|0|0|0|0|1|0|343263512|343263517|0|0|0|0|0|0|0|0|0|0
33|F1|0|2|0|1|1|1|0|0|0|0|1|0|351789187|351789192|0|0|0|0|0|0|0|0|0|0
34|F1|0|2|0|1|1|1|0|0|0|0|1|0|360343777|360343782|0|0|0|0|0|0|0|0|0|0
35|F1|0|2|0|1|1|1|0|0|0|0|1|0|374350844|374350849|0|0|0|0|0|0|0|0|0|0
