label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|sequence|fixed_status|rotating_status|fixed_state|rotating_state|fixed_dump_path|rotating_dump_path|fixed_p10_1_dump_path|rotating_p10_1_dump_path|fixed_p10_1r_dump_path|rotating_p10_1r_dump_path|injection_applied|injection_readback|injection_timestamp_ms|injection_sender|injection_preconditions_verified|injection_pre_outstanding|injection_pre_target_scheduled|injection_pre_target_physical_tx|injection_pre_dropped_ack|injection_pre_migration_count|injection_initial_sequence|injection_pre_ack_base|injection_baseline_physical_ack_good|injection_pre_physical_ack_good|injection_post_write_ack_base|injection_baseline_target_crc_bad|injection_pre_target_crc_bad|injection_atomic_status|injection_trigger_sequence|injection_trigger_ack_base|injection_trigger_outstanding|injection_trigger_attempt_count|injection_trigger_physical_tx_count|injection_trigger_count|injection_trigger_migration_count|injection_trigger_scheduled_count
lane2_f2_to_r2_receive_only_5000ms|11|0|0|0|0|0|16843009|0|32|0|0|0|15000|2701328385|259|1|0|0|0|0|1024|0|0|0|5000|0|0|NA|1786000103445|1786000109046|1001|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_4/evidence/hardware/p10_4_raw_connectivity/p10_4_l2raw_20260806T070622Z_6ff17d33_94506af9_2b2b37d4/stages/f2_to_r2/dumps/lane2_f2_to_r2_receive_only_5000ms.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_4/evidence/hardware/p10_4_raw_connectivity/p10_4_l2raw_20260806T070622Z_6ff17d33_94506af9_2b2b37d4/stages/f2_to_r2/dumps/lane2_f2_to_r2_receive_only_5000ms.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_4/evidence/hardware/p10_4_raw_connectivity/p10_4_l2raw_20260806T070622Z_6ff17d33_94506af9_2b2b37d4/stages/f2_to_r2/dumps/lane2_f2_to_r2_receive_only_5000ms.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_4/evidence/hardware/p10_4_raw_connectivity/p10_4_l2raw_20260806T070622Z_6ff17d33_94506af9_2b2b37d4/stages/f2_to_r2/dumps/lane2_f2_to_r2_receive_only_5000ms.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
lane2_F2_to_R2_raw_64|2|0|0|4|0|2|16843009|0|32|0|0|0|30000|2701328385|259|1|0|0|0|64|1024|0|0|0|0|0|0|NA|1786000109253|1786000139853|1002|0|14|4|5|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_4/evidence/hardware/p10_4_raw_connectivity/p10_4_l2raw_20260806T070622Z_6ff17d33_94506af9_2b2b37d4/stages/f2_to_r2/dumps/lane2_F2_to_R2_raw_64.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_4/evidence/hardware/p10_4_raw_connectivity/p10_4_l2raw_20260806T070622Z_6ff17d33_94506af9_2b2b37d4/stages/f2_to_r2/dumps/lane2_F2_to_R2_raw_64.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_4/evidence/hardware/p10_4_raw_connectivity/p10_4_l2raw_20260806T070622Z_6ff17d33_94506af9_2b2b37d4/stages/f2_to_r2/dumps/lane2_F2_to_R2_raw_64.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_4/evidence/hardware/p10_4_raw_connectivity/p10_4_l2raw_20260806T070622Z_6ff17d33_94506af9_2b2b37d4/stages/f2_to_r2/dumps/lane2_F2_to_R2_raw_64.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
