label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|sequence|fixed_status|rotating_status|fixed_state|rotating_state|fixed_dump_path|rotating_dump_path|fixed_p10_1_dump_path|rotating_p10_1_dump_path|fixed_p10_1r_dump_path|rotating_p10_1r_dump_path|injection_applied|injection_readback|injection_timestamp_ms|injection_sender|injection_preconditions_verified|injection_pre_outstanding|injection_pre_target_scheduled|injection_pre_target_physical_tx|injection_pre_dropped_ack|injection_pre_migration_count|injection_initial_sequence|injection_pre_ack_base|injection_baseline_physical_ack_good|injection_pre_physical_ack_good|injection_post_write_ack_base|injection_baseline_target_crc_bad|injection_pre_target_crc_bad|injection_atomic_status|injection_trigger_sequence|injection_trigger_ack_base|injection_trigger_outstanding|injection_trigger_attempt_count|injection_trigger_physical_tx_count|injection_trigger_count|injection_trigger_migration_count|injection_trigger_scheduled_count
degrade_static_unavailable_1|3|0|2|15|1|2|16843009|4194304|32|1|0|0|180000|2701328385|259|1929380406|0|0|1|0|1024|0|0|0|0|0|0|NA|1785910787605|1785910796223|1001|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_1.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_1.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_1.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_1.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
degrade_static_unavailable_2|3|0|2|15|0|2|16843009|4194304|32|1|0|0|180000|2701328385|259|1929380407|0|0|2|0|1024|0|0|0|0|0|0|NA|1785910796418|1785910805056|1002|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_2.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_2.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_2.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_2.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
degrade_static_unavailable_4|3|0|2|15|0|2|16843009|4194304|32|1|0|0|180000|2701328385|259|1929380408|0|0|4|0|1024|0|0|0|0|0|0|NA|1785910805253|1785910813914|1003|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_4.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_4.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_4.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_4.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
degrade_static_unavailable_8|3|0|2|15|0|2|16843009|4194304|32|1|0|0|180000|2701328385|259|1929380409|0|0|8|0|1024|0|0|0|0|0|0|NA|1785910814075|1785910822725|1004|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_8.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_8.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_8.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_8.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
degrade_static_unavailable_3|3|0|2|15|1|2|16843009|4194304|32|1|0|0|180000|2701328385|259|1929380410|0|0|3|0|1024|0|0|0|0|0|0|NA|1785910822912|1785910835992|1005|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_3.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_3.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_3.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_3.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
degrade_static_unavailable_7|3|0|2|15|1|2|16843009|4194304|32|1|0|0|180000|2701328385|259|1929380411|0|0|7|0|1024|0|0|0|0|0|0|NA|1785910836196|1785910854245|1006|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_7.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_7.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_7.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_unavailable_7.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
degrade_static_recovery_maskF|3|0|2|15|0|2|16843009|4194304|32|1|0|0|180000|2701328385|259|1929380412|0|0|0|0|1024|0|0|0|0|0|0|NA|1785910854422|1785910861755|1007|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_recovery_maskF.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_recovery_maskF.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_recovery_maskF.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_static_recovery_maskF.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
degrade_inflight_lane0|3|0|2|15|0|2|16843263|16777216|32|1|0|0|300000|2701328385|259|1929380413|0|0|0|0|1024|0|0|65552|0|1|0|NA|1785910861996|1785910895644|1008|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_inflight_lane0.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_inflight_lane0.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_inflight_lane0.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_inflight_lane0.rotating.p10_1r.psv|1|65536|1785910874196|fixed|1|32|2|1031|0|0|0|0|0|1|0|0|1|278|0|0|32|1|1031|1|0|2
degrade_recovery_after_lane0|3|0|2|15|0|2|16843009|4194304|32|1|0|0|180000|2701328385|259|1929380414|0|0|0|0|1024|0|0|0|0|0|0|NA|1785910895835|1785910903170|1009|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_recovery_after_lane0.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_recovery_after_lane0.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_recovery_after_lane0.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_recovery_after_lane0.rotating.p10_1r.psv|0|0|0|NA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
degrade_inflight_lane1|3|0|2|15|1|2|16908033|16777216|32|1|0|0|300000|2701328385|259|1929380415|0|0|0|0|1024|0|0|196624|0|2|0|NA|1785910903343|1785910936977|1010|0|0|4|4|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_inflight_lane1.fixed.bin|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_inflight_lane1.rotating.bin|||C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_inflight_lane1.fixed.p10_1r.psv|C:/Users/user/Documents/RF_COMM_MULTILANE_P10_3/evidence/hardware/p10_3f_full/p10_3f_full_20260805T055527Z_4ae863a8_1ff0885f_82ef5093/stages/degrade/dumps/degrade_inflight_lane1.rotating.p10_1r.psv|1|131072|1785910915542|rotating|1|32|2|1059|0|0|0|0|0|0|0|0|1|550|0|0|32|1|1059|1|0|2
