captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785910794147|1001|degrade_static_unavailable_1|fixed|2,1378943233,16781056,0,4310253,0,35371,0,35371,0,766,0,383,0,0,0,4088,0,2446600,0,4096,0,0,0,383,0,451354269,0,451354277,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|2,1216461378,0,0,0,0,0,0,0,8934,0,0,0,0,0,0,0,0,0,0,891608672,0,0,0,0,0
1785910794147|1001|degrade_static_unavailable_1|rotating|2,1378943233,33554926,0,4375495,0,4339576,0,4339576,0,4152,0,4150,0,0,0,389,0,128105733,0,4096,0,0,0,4151,0,435697496,0,435697504,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|2,484920927,0,3106272,0,0,0,0,0,3280877,0,0,0,229948275,0,229948275,0,2080,230615165,0,254194929,0,0,0,0,0
1785910802966|1002|degrade_static_unavailable_2|fixed|6,1378943233,16777949,4302739,0,4267460,0,4267460,0,4082,0,4080,0,0,0,382,0,125963432,0,4096,0,0,0,4081,0,1015877630,0,1015877638,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|4,1780740556,0,3058848,0,4194304,0,4194304,0,3234531,0,0,1,226675586,0,226675586,0,2080,227332294,0,1144260504,0,0,0,0,0
1785910802966|1002|degrade_static_unavailable_2|rotating|6,1378943233,33558272,4366273,0,35829,0,35829,0,776,0,388,0,0,0,4141,0,2478512,0,4096,0,0,0,388,0,999903469,0,999903477,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|4,1049283663,0,4194304,0,0,0,0,0,9025,0,1,0,310732290,0,310732290,0,2048,312001863,0,409148560,0,0,0,0,0
1785910811794|1003|degrade_static_unavailable_4|fixed|10,1378943233,16781056,4304882,4270648,4269603,4270648,4269603,4270648,4084,4083,4083,4083,0,0,382,0,126034392,126034888,4096,4096,0,0,4083,4083,1580987769,1580992523,1580987777,1580992531,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|6,2346648086,0,7268960,0,4194304,0,4194304,0,3247589,0,1,1,538315882,0,538315882,0,2080,540245557,0,1397100882,0,0,0,0,0
1785910811794|1003|degrade_static_unavailable_4|rotating|10,1378943233,33558272,4387570,4352669,36011,0,36011,0,780,0,390,0,0,0,4161,4161,2491304,0,4096,0,0,0,390,0,1566075769,0,1566075777,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|6,1615315208,0,4194304,0,4194304,0,4194304,0,9071,0,1,1,310732290,0,310732290,0,2048,312001863,0,565156534,0,0,0,0,0
1785910820632|1004|degrade_static_unavailable_8|fixed|14,1378943233,16779383,4301496,4266280,4266217,4266280,4266217,4266280,4081,4080,4079,4079,0,0,382,0,125932072,125928826,4096,4096,0,0,4080,4080,2146574706,2146574678,2146574658,2146574686,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|8,2911712811,0,11455360,0,4194304,0,4194304,0,3237663,0,2,1,848359173,0,848359173,0,2080,851556724,0,1650701387,0,0,0,0,0
1785910820632|1004|degrade_static_unavailable_8|rotating|14,1378943233,33558272,4387220,4351221,36011,0,36011,0,780,0,390,0,0,0,4161,4161,2491304,0,4096,0,0,0,390,0,2131831657,0,2131831665,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|8,2181895980,0,4194304,0,8388608,0,8388608,0,9094,0,1,2,310732290,0,310732290,0,2048,312001863,0,721275690,0,0,0,0,0
1785910829459|1005|degrade_static_unavailable_3|fixed|18,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|10,3477417163,0,12582912,0,4194304,0,4194304,0,6009,0,3,1,932197000,0,932197000,0,2048,936005719,0,1806314879,0,0,0,0,0
1785910829459|1005|degrade_static_unavailable_3|rotating|18,1378943233,33555404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|10,2749011565,0,6290348,0,12582912,0,12582912,0,2212922,0,1,3,544119378,0,544119378,0,2080,545838426,0,974465748,0,0,0,0,0
1785910834465|1005|degrade_static_unavailable_3|fixed|20,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|12,3796957812,0,12582912,0,4194304,0,4194304,0,19443,0,3,1,932197000,0,932197000,0,2048,936005719,0,1806314879,0,0,0,0,0
1785910834465|1005|degrade_static_unavailable_3|rotating|20,1378943233,33555404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|12,3066639464,0,8170512,0,12582912,0,12582912,0,4301877,0,1,3,861277236,0,861277236,0,2080,863405003,0,974465748,0,0,0,0,0
1785910842757|1006|degrade_static_unavailable_7|fixed|24,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|14,32522988,1,12582912,0,8388608,0,8388608,0,3009,0,3,2,932197000,0,932197000,0,2048,936005719,0,1970473620,0,0,0,0,0
1785910842757|1006|degrade_static_unavailable_7|rotating|24,1378943233,33556360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|14,3597568592,0,9455648,0,12582912,0,12582912,0,1127937,0,2,3,1130043842,0,1130043842,0,2080,1132765382,0,1235983847,0,0,0,0,0
1785910847775|1006|degrade_static_unavailable_7|fixed|26,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|16,353642096,1,12582912,0,8388608,0,8388608,0,7283,0,3,2,932197000,0,932197000,0,2048,936005719,0,1970473620,0,0,0,0,0
1785910847775|1006|degrade_static_unavailable_7|rotating|26,1378943233,33556360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|16,3919149749,0,10933696,0,12582912,0,12582912,0,2693183,0,2,3,1451255487,0,1451255487,0,2080,1454294366,0,1235983847,0,0,0,0,0
1785910852777|1006|degrade_static_unavailable_7|fixed|28,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|18,673994257,1,12582912,0,8388608,0,8388608,0,11505,0,3,2,932197000,0,932197000,0,2048,936005719,0,1970473620,0,0,0,0,0
1785910852777|1006|degrade_static_unavailable_7|rotating|28,1378943233,33556360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|18,4238529598,0,12403840,0,12582912,0,12582912,0,4245923,0,2,3,1770267800,0,1770267800,0,2080,1773622321,0,1235983847,0,0,0,0,0
1785910860982|1007|degrade_static_recovery_maskF|fixed|32,1378943233,16781056,4432431,4383856,4384156,4383856,4384156,4383856,4195,4194,4194,4194,0,0,524,0,129461056,129459864,4096,4096,0,0,4194,4194,434120969,434121310,434120977,434121318,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|20,1199049057,1,16777216,0,12582912,0,12582912,0,4431896,0,4,3,1158924329,0,1158924329,0,2048,1163637293,0,2224451505,0,0,0,0,0
1785910860982|1007|degrade_static_recovery_maskF|rotating|32,1378943233,33558272,4487448,4437184,48925,0,48925,0,1062,0,531,0,0,0,4246,4245,3391992,0,4096,0,0,0,531,0,417721900,0,417721908,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|20,467565438,1,12582912,0,16777216,0,16777216,0,12231,0,3,4,1808529901,0,1808529901,0,2048,1813044044,0,1395276550,0,0,0,0,0
1785910879208|1008|degrade_inflight_lane0|fixed|36,1378943233,16781056,51059,6047992,1031,6047992,1031,6047992,2,5786,0,5786,0,0,543,0,30864,178601784,4096,4096,0,0,1,5786,1277944469,1600424009,1277944477,1600424017,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|22,2365430102,1,21100704,0,12582912,0,12582912,0,4572498,0,4,3,1482928603,0,1482928603,0,2080,1488879692,0,3065432325,0,0,0,0,0
