label|command|expected_status|flags|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|observed_status|observed_state|sequence|dump_path
object_a_to_b|3|0|10|3|0|2|257|1048576|32|1|0|0|180000|2416508929|9|8960|0|0|0|0|1024|0|0|0|0|0|0|NA|1785321285095|1785321296540|0|4|1001|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9_diagnostics/p9_20260729T102644Z_5eb60e875e45_7ef78b55341c/20260729T103423Z_p9_23/rfap/p9_23/mailbox/object_a_to_b.bin
object_b_to_a|3|0|10|3|1|2|257|1048576|32|1|0|0|180000|2416508929|9|8961|0|0|0|0|1024|0|0|0|0|0|0|NA|1785321296549|1785321308003|0|4|1002|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9_diagnostics/p9_20260729T102644Z_5eb60e875e45_7ef78b55341c/20260729T103423Z_p9_23/rfap/p9_23/mailbox/object_b_to_a.bin
P9-23_endpoint_shutdown|10|0|0|0|0|0|0|0|8|0|0|0|10000|0|0|0|0|0|0|0|1024|0|0|0|0|0|0|NA|1785321308020|1785321308083|0|6|1003|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9_diagnostics/p9_20260729T102644Z_5eb60e875e45_7ef78b55341c/20260729T103423Z_p9_23/rfap/p9_23/mailbox/P9-23_endpoint_shutdown.bin
