captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785988142211|1001|counter_direct_f2r_00000_4194304|fixed|2,1378943233,16781056,941682,872337,872123,872337,872123,872337,834,831,831,831,0,0,748,0,25651384,25651648,4096,4096,0,0,831,831,364926983,364927911,364926991,364927919,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,20,0,8,0,5,2,0,1,20,0|4,1166740733,0,621856,0,0,0,0,0,856562,0,2,0,320946752,0,320946752,0,2060,315643149,0,7180298,0,0,0,0,0
1785988142211|1001|counter_direct_f2r_00000_4194304|rotating|2,1378943233,33558272,972261,900691,71798,0,71798,0,776,0,772,0,0,0,858,858,4931656,4931656,4096,4096,0,0,772,772,354586137,354586137,354586145,354586145,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,20,0,8,0,5,2,0,1,20,0|4,405296817,0,0,0,524288,0,524288,0,17972,0,0,2,0,0,0,0,0,0,0,6857715,0,0,0,0,0
1785988147223|1001|counter_direct_f2r_00000_4194304|fixed|4,1378943233,16781056,1912682,1771078,1772247,1771078,1772247,1771078,1694,1688,1689,1688,0,0,1510,0,52136560,52089192,4096,4096,0,0,1689,1688,683972997,683971988,683973005,683971996,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,28,0,16,0,7,4,0,1,28,0|6,1487382467,0,1260752,0,0,0,0,0,1735230,0,4,0,641428762,0,641428762,0,2061,636016112,0,7439816,0,0,0,0,0
1785988147223|1001|counter_direct_f2r_00000_4194304|rotating|4,1378943233,33558272,1924001,1782641,141267,0,141267,0,1526,0,1519,0,0,0,1699,1699,9703672,9703672,4096,4096,0,0,1519,1519,668936036,668936036,668936044,668936044,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,28,0,16,0,7,4,0,1,28,0|6,719795098,0,0,0,1048576,0,1048576,0,35409,0,0,4,0,0,0,0,0,0,0,6862267,0,0,0,0,0
1785988152248|1001|counter_direct_f2r_00000_4194304|fixed|6,1378943233,16781056,2888532,2675585,2676879,2675585,2676879,2675585,2559,2551,2551,2551,0,0,2276,0,78744960,78695768,4096,4096,0,0,2551,2551,1006888332,1006888368,1006888340,1006888376,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,40,0,28,0,10,7,0,1,40,0|8,1813244863,0,1900216,0,0,0,0,0,2614342,0,7,0,967131292,0,967131292,0,2058,961473939,0,7830505,0,0,0,0,0
1785988152248|1001|counter_direct_f2r_00000_4194304|rotating|6,1378943233,33558272,2911370,2696602,213508,0,213508,0,2307,0,2296,0,0,0,2571,2571,14667224,14667224,4096,4096,0,0,2296,2296,996165699,996165699,996165707,996165707,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,40,0,28,0,10,7,0,1,40,0|8,1046705554,0,0,0,1835008,0,1835008,0,53400,0,0,7,0,0,0,0,0,0,0,6870169,0,0,0,0,0
1785988157254|1001|counter_direct_f2r_00000_4194304|fixed|8,1378943233,16780817,3849753,3564785,3566869,3564785,3566869,3564785,3409,3398,3398,3398,0,0,3042,0,104916600,104841280,4096,4096,0,0,3399,3398,1327806180,1327752943,1327806156,1327752951,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,48,0,36,0,12,9,0,1,48,0|10,2129439531,0,2522812,0,0,0,0,0,3474158,0,9,0,1283170311,0,1283170311,0,2059,1277400045,0,8089815,0,0,0,0,0
1785988157254|1001|counter_direct_f2r_00000_4194304|rotating|8,1378943233,33558272,3856662,3572109,283445,0,283445,0,3063,0,3048,0,0,0,3405,3404,19471112,19471112,4096,4096,0,0,3048,3048,1312242034,1312242034,1312242042,1312242042,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,48,0,36,0,12,9,0,1,48,0|10,1361826249,0,0,0,2359296,0,2359296,0,71047,0,0,9,0,0,0,0,0,0,0,6874682,0,0,0,0,0
1785988162269|1001|counter_direct_f2r_00000_4194304|fixed|10,1378943233,16781056,4811690,4454736,4455963,4454736,4455963,4454736,4258,4246,4246,4246,0,0,3826,0,131066072,131017856,4096,4096,0,0,4246,4246,1648409319,1648515780,1648409327,1648515788,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,56,0,44,0,14,11,0,1,56,0|12,2451172622,0,3145728,0,0,0,0,0,4340296,0,12,0,1604747673,0,1604747673,0,2058,1598819002,0,8390381,0,0,0,0,0
1785988162269|1001|counter_direct_f2r_00000_4194304|rotating|10,1378943233,33558272,4823822,4466245,356295,0,356295,0,3853,0,3832,0,0,0,4257,4257,24479384,24479384,4096,4096,0,0,3832,3832,1633625151,1633625151,1633625159,1633625159,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,60,0,48,0,15,12,0,1,60,0|12,1685319621,0,0,0,3145728,0,3145728,0,89261,0,0,12,0,0,0,0,0,0,0,6882960,0,0,0,0,0
1785988167285|1001|counter_direct_f2r_00000_4194304|fixed|12,1378943233,16778427,5769700,5341484,5342916,5341484,5342916,5341484,5107,5092,5091,5091,0,0,4590,0,157171752,157123296,4096,4096,0,0,5092,5092,1969621612,1969621584,1969621588,1969621592,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,64,0,56,0,16,14,0,1,64,0|14,2771388256,0,3775732,0,0,0,0,0,5207385,0,14,0,1924805806,0,1924805806,0,2060,1918673587,0,8741868,0,0,0,0,0
1785988167285|1001|counter_direct_f2r_00000_4194304|rotating|12,1378943233,33558272,5778423,5349044,427439,0,427439,0,4622,0,4597,0,0,0,5099,5099,29366336,29366336,4096,4096,0,0,4597,4597,1954326433,1954326433,1954326441,1954326441,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,4194304,262144,16,0,0,0,0,64,0,56,0,16,14,0,1,64,0|14,2004168781,0,0,0,3670016,0,3670016,0,107000,0,0,14,0,0,0,0,0,0,0,6887910,0,0,0,0,0
