captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785874682783|1001|regression64_f2r|fixed|2,1378943233,16780339,6088479,6046185,6053374,6046185,6053374,6046185,6312,6301,5767,5767,0,0,372,0,178019489,177856108,4096,4096,0,0,5768,5768,361988330,361988319,361988338,361988327,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,52,0,40,0,13,10,0,1,52,0|4,1076969720,0,2874368,0,0,0,0,0,3049938,0,10,0,321290745,0,321290745,0,2080,315373920,0,8219146,0,0,0,0,0
1785874682783|1001|regression64_f2r|rotating|2,1378943233,33558272,6164603,6121961,35481,0,35481,0,748,0,376,0,0,0,5839,5835,2402176,0,4096,0,0,0,376,0,345997925,0,345997933,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,56,0,44,0,14,11,0,1,56,0|4,394471224,0,0,0,2883584,0,2883584,0,8965,0,0,11,0,0,0,0,0,0,0,6870115,0,0,0,0,0
1785874687796|1001|regression64_f2r|fixed|4,1378943233,16781056,12237237,12150939,12166184,12150939,12166184,12150939,12149,12127,11594,11594,0,0,753,0,357884240,357542640,4096,4096,0,0,11594,11594,682780819,682780863,682780827,682780871,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,96,0,84,0,24,21,0,1,96,0|6,1397819505,0,5751036,0,0,0,0,0,6104650,0,21,0,641421363,0,641421363,0,2080,634646882,0,9644478,0,0,0,0,0
1785874687796|1001|regression64_f2r|rotating|4,1378943233,33558272,12313156,12226475,71426,0,71426,0,1502,0,757,0,0,0,11666,11654,4836304,0,4096,0,0,0,757,0,667026911,0,667026919,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|5,0,67108864,262144,256,0,0,0,0,100,0,88,0,25,22,0,1,100,0|6,714410127,0,0,0,5767168,0,5767168,0,17927,0,0,22,0,0,0,0,0,0,0,6898632,0,0,0,0,0
1785874692805|1001|regression64_f2r|fixed|6,1378943233,16781056,18448072,18316777,18341160,18316777,18341160,18316777,18042,18009,17476,17476,0,0,1133,0,539449304,538928944,4096,4096,0,0,17476,17476,1003340555,1003340567,1003340563,1003340583,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,140,0,128,0,35,32,0,1,140,0|8,1718335624,0,8650428,0,0,0,0,0,9189464,0,32,0,961212634,0,961212634,0,2080,953589439,0,11065537,0,0,0,0,0
1785874692805|1001|regression64_f2r|rotating|6,1378943233,33558272,18521086,18388659,107382,0,107382,0,2260,0,1138,0,0,0,17545,17529,7270472,0,4096,0,0,0,1138,0,987264027,0,987264035,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,144,0,132,0,36,33,0,1,144,0|8,1035766730,0,0,0,8650752,0,8650752,0,26940,0,0,33,0,0,0,0,0,0,0,6922924,0,0,0,0,0
1785874697814|1001|regression64_f2r|fixed|8,1378943233,16780339,24662235,24487114,24519375,24487114,24519375,24487114,23940,23896,23362,23362,0,0,1514,0,721157584,720456051,4096,4096,0,0,23363,23363,1324157543,1324157540,1324157551,1324157556,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,188,0,176,0,47,44,0,1,188,0|10,2039832341,0,11558048,0,0,0,0,0,12281975,0,44,0,1281982446,0,1281982446,0,2080,1273379512,0,12614738,0,0,0,0,0
1785874697814|1001|regression64_f2r|rotating|8,1378943233,33558272,24742714,24566337,143429,0,143429,0,3020,0,1520,0,0,0,23438,23418,9711000,0,4096,0,0,0,1520,0,1309290574,0,1309290582,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,188,0,176,0,47,44,0,1,188,0|10,1356136586,0,0,0,11534336,0,11534336,0,35904,0,0,44,0,0,0,0,0,0,0,6949922,0,0,0,0,0
1785874702825|1001|regression64_f2r|fixed|10,1378943233,16781056,30805734,30585566,30626923,30585566,30626923,30585566,29773,29718,29185,29185,0,0,1895,0,900884160,900001632,4096,4096,0,0,29185,29185,1644707734,1644708083,1644707742,1644708091,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,232,0,220,0,58,55,0,1,232,0|12,2359755728,0,14425824,0,0,0,0,0,15327095,0,55,0,1601188889,0,1601188889,0,2080,1591730574,0,14035887,0,0,0,0,0
1785874702825|1001|regression64_f2r|rotating|10,1378943233,33558272,30876879,30655578,179284,0,179284,0,3772,0,1900,0,0,0,29252,29224,12138800,0,4096,0,0,0,1900,0,1629348409,0,1629348417,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,232,0,220,0,58,55,0,1,232,0|12,1676337088,0,0,0,14417920,0,14417920,0,44868,0,0,55,0,0,0,0,0,0,0,6972676,0,0,0,0,0
1785874707829|1001|regression64_f2r|fixed|12,1378943233,16781056,37065316,36800460,36850638,36800460,36850638,36800460,35719,35653,35119,35119,0,0,2275,0,1084055144,1082976896,4096,4096,0,0,35119,35119,1964979460,1964979793,1964979468,1964979801,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,276,0,264,0,69,66,0,1,276,0|14,2680544989,0,17364736,0,0,0,0,0,18443230,0,66,0,1921243422,0,1921243422,0,2080,1910947240,0,15454377,0,0,0,0,0
1785874707829|1001|regression64_f2r|rotating|12,1378943233,33558272,37164597,36899136,215246,0,215246,0,4534,0,2281,0,0,0,35213,35185,14573032,0,4096,0,0,0,2281,0,1950515151,0,1950515159,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,276,0,264,0,69,66,0,1,276,0|14,1998588834,0,0,0,17301504,0,17301504,0,53882,0,0,66,0,0,0,0,0,0,0,6998695,0,0,0,0,0
1785874712831|1001|regression64_f2r|fixed|14,1378943233,16780339,43330883,43019973,43080338,43019973,43080338,43019973,41666,41589,41054,41054,0,0,2655,0,1267257625,1265999900,4096,4096,0,0,41055,41055,2285199214,2285199227,2285199222,2285199235,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,320,0,308,0,80,77,0,1,320,0|16,3003232007,0,20319456,0,0,0,0,0,21579887,0,77,0,2243191760,0,2243191760,0,2080,2232060229,0,16873743,0,0,0,0,0
1785874712831|1001|regression64_f2r|rotating|14,1378943233,33558272,43468388,43156823,251302,0,251302,0,5298,0,2663,0,0,0,41184,41156,17013600,0,4096,0,0,0,2663,0,2272542288,0,2272542296,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,320,0,308,0,80,77,0,1,320,0|16,2322107564,0,0,0,20185088,0,20185088,0,62943,0,0,77,0,0,0,0,0,0,0,7021031,0,0,0,0,0
1785874717861|1001|regression64_f2r|fixed|16,1378943233,16780339,49627580,49273566,49340979,49273566,49340979,49273566,47643,47555,47020,47020,0,0,3037,0,1451428390,1449989905,4096,4096,0,0,47021,47021,2607078817,2607078798,2607078825,2607078806,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,364,0,352,0,91,88,0,1,364,0|18,3322162883,0,23234656,0,0,0,0,0,24679659,0,88,0,2561393836,0,2561393836,0,2080,2549420099,0,18291481,0,0,0,0,0
1785874717861|1001|regression64_f2r|rotating|16,1378943233,33558272,49716912,49362337,287074,0,287074,0,6056,0,3042,0,0,0,47105,47077,19434984,0,4096,0,0,0,3042,0,2591989167,0,2591989175,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,364,0,352,0,91,88,0,1,364,0|18,2640254830,0,0,0,23068672,0,23068672,0,71838,0,0,88,0,0,0,0,0,0,0,7044256,0,0,0,0,0
1785874722870|1001|regression64_f2r|fixed|18,1378943233,16781056,55838066,55439321,55515609,55439321,55515609,55439321,53536,53437,52903,52903,0,0,3417,0,1633012432,1631394200,4096,4096,0,0,52903,52903,2927656020,2927656361,2927656028,2927656369,0,0,0,0,0,0,0,0,4096,256,131072,4,15|4,0,67108864,262144,256,0,0,0,0,408,0,396,0,102,99,0,1,408,0|20,3642820734,0,26141952,0,0,0,0,0,27765404,0,99,0,2881324863,0,2881324863,0,2080,2868505782,0,19710839,0,0,0,0,0
