captured_ms|sequence|label|role|admission_snapshot_words_csv|ps_runtime_words_csv|pl_perf_snapshot_words_csv
1785900120339|1001|degrade_static_unavailable_1|fixed|2,1378943233,16781056,0,4311194,0,35371,0,35371,0,766,0,383,0,0,0,4089,0,2446600,0,4096,0,0,0,383,0,461143689,0,461143697,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|2,1226228355,0,0,0,0,0,0,0,9002,0,0,0,0,0,0,0,0,0,0,898613394,0,0,0,0,0
1785900120339|1001|degrade_static_unavailable_1|rotating|2,1378943233,33557316,0,4433286,0,4396913,0,4396913,0,4206,0,4205,0,0,0,394,0,129799224,0,4096,0,0,0,4205,0,442038656,0,442038664,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|2,508111491,0,3153696,0,0,0,0,0,3334378,0,0,0,233689523,0,233689523,0,2080,234366595,0,273632408,0,0,0,0,0
1785900129346|1002|degrade_static_unavailable_2|fixed|6,1378943233,16777949,4322690,0,4287228,0,4287228,0,4101,0,4099,0,0,0,384,0,126547250,0,4096,0,0,0,4100,0,1039167391,0,1039167399,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|4,1803265797,0,3082560,0,4194304,0,4194304,0,3260401,0,0,1,228481534,0,228481534,0,2080,229143333,0,1163700549,0,0,0,0,0
1785900129346|1002|degrade_static_unavailable_2|rotating|6,1378943233,33558272,4404107,0,36102,0,36102,0,782,0,391,0,0,0,4177,0,2497696,0,4096,0,0,0,391,0,1017420104,0,1017420112,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|4,1083061453,0,4194304,0,0,0,0,0,9094,0,1,0,310732279,0,310732279,0,2048,312001852,0,440930699,0,0,0,0,0
1785900138421|1003|degrade_static_unavailable_4|fixed|10,1378943233,16778427,4148744,4108114,4113658,4108114,4113658,4108114,3935,3928,3933,3927,0,0,380,0,121426424,121238101,4096,4096,0,0,3934,3928,1618604342,1618604312,1618604318,1618604320,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|6,2382228044,0,7142992,0,4194304,0,4194304,0,3122369,0,1,1,537313485,0,537313485,0,2080,539215801,0,1432441409,0,0,0,0,0
1785900138421|1003|degrade_static_unavailable_4|rotating|10,1378943233,33558272,4239935,4197826,35829,0,35829,0,764,0,388,0,0,0,4020,4001,2478504,0,4096,0,0,0,388,0,1597550368,0,1597550376,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|6,1663701604,0,4194304,0,4194304,0,4194304,0,9049,0,1,1,310732279,0,310732279,0,2048,312001852,0,609752831,0,0,0,0,0
1785900147360|1004|degrade_static_unavailable_8|fixed|14,1378943233,16779383,4293275,4258272,4258088,4258272,4258088,4258272,4073,4072,4072,4071,0,0,381,0,125694809,125690573,4096,4096,0,0,4072,4072,2190886287,2190890235,2190886295,2190890243,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|8,2954652832,0,11447456,0,4194304,0,4194304,0,3233946,0,2,1,856134061,0,856134061,0,2080,859324546,0,1684599897,0,0,0,0,0
1785900147360|1004|degrade_static_unavailable_8|rotating|14,1378943233,33558272,4404234,4368208,36102,0,36102,0,782,0,391,0,0,0,4177,4177,2497696,0,4096,0,0,0,391,0,2170680728,0,2170680736,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|8,2238331409,0,4194304,0,8388608,0,8388608,0,9186,0,1,2,310732279,0,310732279,0,2048,312001852,0,764905639,0,0,0,0,0
1785900156184|1005|degrade_static_unavailable_3|fixed|18,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|10,3519138682,0,12582912,0,4194304,0,4194304,0,5965,0,3,1,940252224,0,940252224,0,2048,944055574,0,1840288575,0,0,0,0,0
1785900156184|1005|degrade_static_unavailable_3|rotating|18,1378943233,33555404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|10,2801415578,0,6305416,0,12582912,0,12582912,0,2230802,0,1,3,542696130,0,542696130,0,2080,544418730,0,1017537483,0,0,0,0,0
1785900167389|1006|degrade_static_unavailable_7|fixed|22,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|12,4236108585,0,12582912,0,8388608,0,8388608,0,3032,0,3,2,940252224,0,940252224,0,2048,944055574,0,1997575139,0,0,0,0,0
1785900167389|1006|degrade_static_unavailable_7|rotating|22,1378943233,33556360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|12,3515864795,0,9455648,0,12582912,0,12582912,0,1126533,0,2,3,999998180,0,999998180,0,2080,1002874004,0,1273414373,0,0,0,0,0
1785900172396|1006|degrade_static_unavailable_7|fixed|24,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|14,261520205,1,12582912,0,8388608,0,8388608,0,7283,0,3,2,940252224,0,940252224,0,2048,944055574,0,1997575139,0,0,0,0,0
1785900172396|1006|degrade_static_unavailable_7|rotating|24,1378943233,33556360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|14,3839107284,0,10941600,0,12582912,0,12582912,0,2699866,0,2,3,1322869181,0,1322869181,0,2080,1326064041,0,1273414373,0,0,0,0,0
1785900177407|1006|degrade_static_unavailable_7|fixed|26,1378943233,16781056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|16,582299828,1,12582912,0,8388608,0,8388608,0,11505,0,3,2,940252224,0,940252224,0,2048,944055574,0,1997575139,0,0,0,0,0
1785900177407|1006|degrade_static_unavailable_7|rotating|26,1378943233,33556360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,256,131072,4,15|9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|16,4158761774,0,12411744,0,12582912,0,12582912,0,4254014,0,2,3,1642156135,0,1642156135,0,2080,1645666637,0,1273414373,0,0,0,0,0
