label|command|expected_status|lane|direction|rate|weights|size|ring|cache|txoff|rxoff|timeout|session|path|object|dropdata|dropack|unavailable|rawtarget|spacing|stale|initialseq|faultflags|idle|injectmask|injectdelay|window|started_ms|finished_ms|observed_status|observed_state|sequence|dump_path
ab_l1_64|2|0|2|0|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|64|1024|0|0|0|0|0|0|NA|1785120496960|1785120497680|0|4|1001|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9_diagnostics/p9_20260727T023914Z_dd4a47863ec4_13542c8fa85d/20260727T024752Z_p9_11/raw_lane_matrix/p9_11/mailbox/ab_l1_64.bin
ab_l1_1000|2|0|2|0|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|1000|1024|0|0|0|0|0|0|NA|1785120497689|1785120498451|0|4|1002|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9_diagnostics/p9_20260727T023914Z_dd4a47863ec4_13542c8fa85d/20260727T024752Z_p9_11/raw_lane_matrix/p9_11/mailbox/ab_l1_1000.bin
ab_l1_4096|2|0|2|0|0|257|0|8|0|0|0|30000|1|1|1|0|0|0|4096|1024|0|0|0|0|0|0|NA|1785120498461|1785120499291|0|4|1003|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9_diagnostics/p9_20260727T023914Z_dd4a47863ec4_13542c8fa85d/20260727T024752Z_p9_11/raw_lane_matrix/p9_11/mailbox/ab_l1_4096.bin
P9-11_endpoint_shutdown|10|0|0|0|0|0|0|8|0|0|0|10000|0|0|0|0|0|0|0|1024|0|0|0|0|0|0|NA|1785120499301|1785120499991|0|6|1004|C:/Users/user/Documents/RF_COMM_MULTILANE_P9/evidence/hardware/p9_diagnostics/p9_20260727T023914Z_dd4a47863ec4_13542c8fa85d/20260727T024752Z_p9_11/raw_lane_matrix/p9_11/mailbox/P9-11_endpoint_shutdown.bin
